category,image_path,path_key,D,M,Q,M_raw_crop_topk,M_raw_runtime,context_topk_mean_score,M_runtime,srb_pre_gate,score_S1,score_S1_runtime,score_S1_abs_diff,num_eval_images,fallback,used_mode
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000231_008_shift_2.png,sheet_metal_folder/test/bad/000231_008_shift_2.png,0.6396199318131396,0.7716022235433929,0.9309027551953016,0.014789601167043,0.0059442222118377686,0.014789601167043,0.0,1,0.6750545437591259,0.6089492279022201,0.06610531585690582,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000233_008_underexposed.png,sheet_metal_folder/test/bad/000233_008_underexposed.png,0.4732476192278162,0.2861282817670713,0.3087173400333403,0.0094600617885589,0.005555629730224609,0.0094600617885589,0.0,0,0.4732476192278162,0.4732476192278162,0.0,1,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000235_009_regular.png,sheet_metal_folder/test/bad/000235_009_regular.png,0.3224537017989186,0.681918914687856,0.4925390824230931,0.0138050566116968,0.009371797554194927,0.0138050566116968,0.2780881899821159,1,0.3547211090926196,0.3152580063662883,0.0394631027263313,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000237_009_shift_2.png,sheet_metal_folder/test/bad/000237_009_shift_2.png,0.6164996709317566,0.7582742653719242,0.6863766049722906,0.0146432866652806,0.007639130111783743,0.0146432866652806,0.12025749706131214,1,0.6441202146460366,0.5761646423488783,0.06795557229715832,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000240_010_overexposed.png,sheet_metal_folder/test/bad/000240_010_overexposed.png,0.2892964533010573,0.8392537031155158,0.1402281961668931,0.0155322800079981,0.012242823839187622,0.0155322800079981,0.5396133141130643,0,0.2892964533010573,0.2892964533010573,0.0,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000243_010_shift_2.png,sheet_metal_folder/test/bad/000243_010_shift_2.png,0.4980211617322328,0.9254535632165196,0.8144744453838755,0.0164785832166671,0.010267272591590881,0.0164785832166671,0.3596580528340467,1,0.5504261255242557,0.46585507509152274,0.084571050432733,2,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000245_010_underexposed.png,sheet_metal_folder/test/bad/000245_010_underexposed.png,0.3894417967980405,0.6882383495176451,0.0,0.0138744314511617,0.010465423576533794,0.0138744314511617,0.3777078565591968,0,0.3894417967980405,0.3894417967980405,0.0,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000246_011_overexposed.png,sheet_metal_folder/test/bad/000246_011_overexposed.png,0.336178706619505,0.7196943577993709,0.2287288756379668,0.0142197559277216,0.006555815692991018,0.0142197559277216,0.021577126446615923,0,0.336178706619505,0.336178706619505,0.0,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000247_011_regular.png,sheet_metal_folder/test/bad/000247_011_regular.png,0.2922508084407721,0.7273041934406811,0.2123595274852039,0.0143032968044281,0.006438215728849173,0.0143032968044281,0.010864808910286038,0,0.2922508084407721,0.2922508084407721,0.0,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000250_011_shift_3.png,sheet_metal_folder/test/bad/000250_011_shift_3.png,0.4797964887053097,0.7342448485769852,0.9737068655674184,0.0143794914086659,0.007777482271194458,0.0143794914086659,0.13286015620546696,1,0.5370923941381976,0.4162548444759129,0.12083754966228477,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000251_011_underexposed.png,sheet_metal_folder/test/bad/000251_011_underexposed.png,0.2602834153641037,0.6627113076574344,0.298795265267561,0.0135941952466964,0.0074564614333212376,0.0135941952466964,0.10361799464384662,0,0.2602834153641037,0.2602834153641037,0.0,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000253_012_regular.png,sheet_metal_folder/test/bad/000253_012_regular.png,0.2264066560204079,0.8845869495775444,0.5952534581141169,0.0160299489895502,0.010284225456416607,0.0160299489895502,0.36120230901208944,1,0.2431942896643376,0.249442492684387,0.006248203020049414,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000258_013_overexposed.png,sheet_metal_folder/test/bad/000258_013_overexposed.png,1.0,0.5488542489568692,0.4649884130499522,0.0123442709445953,0.008264534175395966,0.0123442709445953,0.17722628074090924,0,1.0,1.0,0.0,2,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000259_013_regular.png,sheet_metal_folder/test/bad/000259_013_regular.png,1.0,0.4535204595491948,0.4670589171592975,0.011297695338726,0.0067649781703948975,0.011297695338726,0.040629979829574545,1,0.9757584474487896,1.0,0.02424155255121041,2,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000260_013_shift_1.png,sheet_metal_folder/test/bad/000260_013_shift_1.png,1.0,0.5332988562850058,0.922100438489896,0.0121735036373138,0.0038122236728668213,0.0121735036373138,0.0,1,0.9431057081923152,1.0,0.056894291807684794,2,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000265_014_regular.png,sheet_metal_folder/test/bad/000265_014_regular.png,0.5120782484816659,0.686150723520316,0.0286075292925627,0.0138515134652455,0.008668382652103901,0.0138515134652455,0.21401330827639764,0,0.5120782484816659,0.5120782484816659,0.0,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000268_014_shift_3.png,sheet_metal_folder/test/bad/000268_014_shift_3.png,0.4054553157191893,0.67083422693137,0.9986427693666372,0.0136833687623341,0.005915065761655569,0.0136833687623341,0.0,1,0.4653910264637977,0.3403516420941409,0.12503938436965678,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000269_014_underexposed.png,sheet_metal_folder/test/bad/000269_014_underexposed.png,0.4616486515539689,0.4908029532623324,0.1559185011244647,0.0117069830497105,0.007104655262082815,0.0117069830497105,0.07157156125377537,0,0.4616486515539689,0.4616486515539689,0.0,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000157_000_regular.png,sheet_metal_folder/test/good/000157_000_regular.png,0.212542864434104,0.8003312873331702,0.7082031156401576,0.0151049892107645,0.010930229909718037,0.0151049892107645,0.4200476061526664,1,0.2440542492034181,0.24974677449735294,0.0056925252939348525,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000162_001_overexposed.png,sheet_metal_folder/test/good/000162_001_overexposed.png,0.134238197189264,0.7310269907328215,0.449194133614478,0.014344165722529,0.007483045104891062,0.014344165722529,0.10603953221161302,0,0.134238197189264,0.134238197189264,0.0,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000164_001_shift_1.png,sheet_metal_folder/test/good/000164_001_shift_1.png,0.4582313943316193,0.4482912143250802,0.470796435943164,0.0112402886152267,0.005379274487495422,0.0112402886152267,0.0,1,0.456615172301226,0.42885737694502973,0.02775779535619627,2,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000165_001_shift_2.png,sheet_metal_folder/test/good/000165_001_shift_2.png,0.4634247867188612,0.4630471195376281,0.4738613297094876,0.011402279138565,0.0062779635190963745,0.011402279138565,0.0,1,0.4633621816044996,0.4340566811418384,0.029305500462661227,2,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000166_001_shift_3.png,sheet_metal_folder/test/good/000166_001_shift_3.png,0.4281131986371433,0.4923322501567798,0.4596784407422494,0.0117237716913223,0.0065073296427726746,0.0117237716913223,0.017160475728977505,0,0.4281131986371433,0.4281131986371433,0.0,2,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000167_001_underexposed.png,sheet_metal_folder/test/good/000167_001_underexposed.png,0.1106234298371314,0.525862310794754,0.6064998168679978,0.0120918651421864,0.006619016174226999,0.0120918651421864,0.02733413180277471,1,0.1499667020711948,0.094906631407742,0.05506007066345281,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000171_002_shift_2.png,sheet_metal_folder/test/good/000171_002_shift_2.png,0.2912950246569259,1.0,1.0,0.0172969549894332,0.010284165851771832,0.0172969549894332,0.3611968795556595,1,0.3049524863915225,0.31348041485628364,0.008527928464761136,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000172_002_shift_3.png,sheet_metal_folder/test/good/000172_002_shift_3.png,0.2432820365637088,0.9229112202431932,0.9512980122475944,0.0164506733417511,0.011104345321655273,0.0164506733417511,0.4359079815724313,1,0.2645138934759196,0.2909454236933765,0.026431530217456922,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000173_002_underexposed.png,sheet_metal_folder/test/good/000173_002_underexposed.png,0.0,0.6091099039619635,0.78853730587152,0.0130057583252588,0.011671354062855244,0.0130057583252588,0.48755746740290756,1,0.0315794929026117,0.04708570292468481,0.015506210022073107,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000174_003_overexposed.png,sheet_metal_folder/test/good/000174_003_overexposed.png,0.2119478843115869,0.6191860701865853,0.8355761298559932,0.0131163746118545,0.007847701199352741,0.0131163746118545,0.13925648005625466,1,0.2663773075948201,0.19274959854907087,0.07362770904574922,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000176_003_shift_1.png,sheet_metal_folder/test/good/000176_003_shift_1.png,0.4208557199932976,0.6182173646685362,0.7197305905750345,0.0131057401498158,0.007168998476117849,0.0131057401498158,0.07743265946992747,1,0.4574893978266972,0.3739583012704776,0.0835310965562196,3,0,context_1p50_topk_mean
sheet_metal,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000179_003_underexposed.png,sheet_metal_folder/test/good/000179_003_underexposed.png,0.2083747540374081,0.6558195176289927,0.8912384173287373,0.0135185370842615,0.009373918175697327,0.0135185370842615,0.2782813598616634,1,0.2646794714872202,0.22814843180266903,0.03653103968455118,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000371_000_shift_3.png,vial_folder/test/bad/000371_000_shift_3.png,1.0,0.4931816751166692,0.0,0.0042328536510467,-0.0008553862571716309,0.0042328536510467,0.13293315801485608,0,1.0,1.0,0.0,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000373_000_underexposed.png,vial_folder/test/bad/000373_000_underexposed.png,1.0,0.4616538899636243,0.3412929722665634,0.0037875473499298,-0.0005125254392623901,0.0037875473499298,0.1572077801734186,0,1.0,1.0,0.0,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000376_001_shift_1.png,vial_folder/test/bad/000376_001_shift_1.png,1.0,0.3283349515945807,0.0246136690915741,0.0019045174121856,-0.006773471832275391,0.0019045174121856,0.0,0,1.0,1.0,0.0,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000380_001_underexposed.png,vial_folder/test/bad/000380_001_underexposed.png,1.0,0.2864675847793607,0.1847619690225024,0.0013131722807884,-0.0040828511118888855,0.0013131722807884,0.0,0,1.0,1.0,0.0,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000383_002_shift_1.png,vial_folder/test/bad/000383_002_shift_1.png,1.0,0.3940259257057991,0.0419895486902126,0.0028323531150817,-0.0003149956464767456,0.0028323531150817,0.17119293343231315,0,1.0,1.0,0.0,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000384_002_shift_2.png,vial_folder/test/bad/000384_002_shift_2.png,1.0,0.4907567449140736,0.0064746272525981,0.0041986033320426,0.0009712874889373779,0.0041986033320426,0.2622620654827836,0,1.0,1.0,0.0,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000386_002_shift_4.png,vial_folder/test/bad/000386_002_shift_4.png,1.0,0.277721588964919,0.0917911229564812,0.0011896416544914,-0.0015323236584663391,0.0011896416544914,0.08500583945558551,0,1.0,1.0,0.0,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000387_002_underexposed.png,vial_folder/test/bad/000387_002_underexposed.png,1.0,0.2654608422390408,0.1759712207222164,0.0010164678096771,-0.0032932981848716736,0.0010164678096771,0.0,0,1.0,1.0,0.0,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000394_003_underexposed.png,vial_folder/test/bad/000394_003_underexposed.png,0.7410899365454751,0.0890665557269723,0.8970402160576586,-0.0014749690890312,-0.004116140305995941,-0.0014749690890312,0.0,1,0.7143472943643302,0.7383257305311925,0.02397843616686235,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000396_004_regular.png,vial_folder/test/bad/000396_004_regular.png,1.0,0.6903157877708637,0.5060088816601354,0.0070172250270843,0.0007438361644744873,0.0070172250270843,0.24615846112673603,1,0.9678005655467598,1.0,0.03219943445324025,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000399_004_shift_3.png,vial_folder/test/bad/000399_004_shift_3.png,1.0,0.8548924298781774,0.5659084169799159,0.0093417465686798,0.0023062825202941895,0.0093417465686798,0.35678001059928643,1,0.976819587846998,0.9818614558448814,0.00504186799788342,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000400_004_shift_4.png,vial_folder/test/bad/000400_004_shift_4.png,1.0,0.9126033421871697,0.5739580207499161,0.0101568698883056,0.0023868680000305176,0.0101568698883056,0.3624854804864396,1,0.9844891585973906,0.9807923842793528,0.003696774318037832,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000401_004_underexposed.png,vial_folder/test/bad/000401_004_underexposed.png,1.0,0.3536044439646094,0.6944609478624177,0.0022614300251007,-0.000757689296733588,0.0022614300251007,0.1398501245412012,1,0.978296421027024,1.0,0.021703578972976034,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000402_005_overexposed.png,vial_folder/test/bad/000402_005_overexposed.png,1.0,0.5014624134939365,0.9461709604160636,0.0043498128652572,0.0028019994497299194,0.0043498128652572,0.39187687944838456,1,0.9446462074194564,0.9619039859060615,0.017257778486605146,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000404_005_shift_1.png,vial_folder/test/bad/000404_005_shift_1.png,1.0,0.6182219851194923,0.938927844057793,0.0059989541769027,0.0029106885194778442,0.0059989541769027,0.39957208975846126,1,0.9384029902457728,0.960649483917484,0.022246493671711165,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000409_006_overexposed.png,vial_folder/test/bad/000409_006_overexposed.png,0.5299283844488497,0.5889818036163451,0.9859928300392584,0.0055859585603078,-0.0021669219713658094,0.0055859585603078,0.04007613777070633,1,0.5487029569990249,0.4712921973865201,0.07741075961250482,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000410_006_regular.png,vial_folder/test/bad/000410_006_regular.png,0.4502986716732028,0.7147817175982292,0.997985379530277,0.0073627879222234,-0.000332757830619812,0.0073627879222234,0.16993536684476016,1,0.5101030799391767,0.3889769762386483,0.1211261037005284,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000414_006_shift_4.png,vial_folder/test/bad/000414_006_shift_4.png,0.3821486325470627,0.6020498054042236,0.9628074711061946,0.0057705342769622,-0.0003806799650192261,0.0057705342769622,0.16654246907163064,1,0.4345244267678704,0.33037974353981886,0.10414468322805154,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000415_006_underexposed.png,vial_folder/test/bad/000415_006_underexposed.png,0.7356802854812214,0.0529176705337329,0.9015584632348632,-0.001985544959704,-0.004373123403638601,-0.001985544959704,0.0,1,0.7163658853889594,0.7312480364522489,0.014882151063289495,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000419_007_shift_2.png,vial_folder/test/bad/000419_007_shift_2.png,0.4260581979639316,0.8483281854924716,0.8178418027532791,0.0092490315437316,-0.0017218589782714844,0.0092490315437316,0.07158669666164245,1,0.4788762665252569,0.37254816832519566,0.10632809820006123,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000420_007_shift_3.png,vial_folder/test/bad/000420_007_shift_3.png,0.4784574189123009,0.9992572761093624,0.8273761814543414,0.0113807916641235,-0.0013517141342163086,0.0113807916641235,0.09779303393917266,1,0.5245462332270232,0.42417324540720247,0.10037298781982074,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000421_007_shift_4.png,vial_folder/test/bad/000421_007_shift_4.png,0.5314682451945026,0.7567136155848189,0.8647547955105179,0.0079550445079803,-0.002628326416015625,0.0079550445079803,0.007408600475381662,1,0.5791675349315386,0.48368514919693023,0.09548238573460838,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000422_007_underexposed.png,vial_folder/test/bad/000422_007_underexposed.png,0.7442210653327307,0.0,0.9520440070101548,-0.0027329673369725,-0.004846533294767141,-0.0027329673369725,0.0,1,0.7423102727454234,0.7423102727454234,0.0,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000426_008_shift_2.png,vial_folder/test/bad/000426_008_shift_2.png,0.3565837371085594,0.7915245779362438,0.8025735862055495,0.0084467232227325,-0.00033968687057495117,0.0084467232227325,0.16944478927495132,1,0.4079069626246637,0.3171328271494003,0.09077413547526342,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000427_008_shift_3.png,vial_folder/test/bad/000427_008_shift_3.png,0.3977811667814921,0.8180495268827668,0.8932148164983673,0.0088213682174682,-0.00106067955493927,0.0088213682174682,0.11839834687667035,1,0.4555442035582606,0.34297490595816527,0.11256929760009532,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000428_008_shift_4.png,vial_folder/test/bad/000428_008_shift_4.png,0.8520988514195205,0.5853849381080949,0.7822743229110247,0.0055351555347442,-0.0014946162700653076,0.0055351555347442,0.08767553094031941,1,0.805042763317293,0.8520988514195205,0.0470560881022275,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000429_008_underexposed.png,vial_folder/test/bad/000429_008_underexposed.png,0.7749013168568392,0.0823867882361268,0.7938062761127378,-0.00156931579113,-0.003522530198097229,-0.00156931579113,0.0,1,0.7601541601475362,0.7749013168568392,0.014747156709302933,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000431_009_regular.png,vial_folder/test/bad/000431_009_regular.png,0.514514779267447,0.6678483900791439,0.8755068956271755,0.0066998898983001,-8.45789909362793e-05,0.0066998898983001,0.18750648388812835,1,0.5518944343057022,0.4580006589169586,0.09389377538874355,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000432_009_shift_1.png,vial_folder/test/bad/000432_009_shift_1.png,0.5643239214277684,0.6575641962071103,0.8630871315362857,0.0065546333789825,-6.905198097229004e-05,0.0065546333789825,0.18860579964671073,1,0.5889883739340775,0.5076840361308027,0.08130433780327484,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000434_009_shift_3.png,vial_folder/test/bad/000434_009_shift_3.png,0.5057883671986364,0.6949873522420786,0.8643567011078104,0.0070832073688507,3.135204315185547e-05,0.0070832073688507,0.1957144268840698,1,0.5485867518375498,0.45076530693380673,0.09782144490374306,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000436_009_underexposed.png,vial_folder/test/bad/000436_009_underexposed.png,0.7984833998766979,0.3230455055533673,0.8125394409987517,0.0018298079570134,-0.001863434910774231,0.0018298079570134,0.06156308915464508,1,0.7489856310932437,0.7948285530084956,0.045842921915251966,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000438_010_regular.png,vial_folder/test/bad/000438_010_regular.png,1.0,1.0,0.2252404635793339,0.011391282081604,0.0034092366695404053,0.011391282081604,0.43486940965758886,0,1.0,1.0,0.0,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000439_010_shift_1.png,vial_folder/test/bad/000439_010_shift_1.png,1.0,0.8767268242540085,0.2862060822148395,0.0096501410007476,0.0009607672691345215,0.0096501410007476,0.2615172315810953,0,1.0,1.0,0.0,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000441_010_shift_3.png,vial_folder/test/bad/000441_010_shift_3.png,1.0,0.8381220620294006,0.23447831344341,0.0091048777103424,-0.0003757476806640625,0.0091048777103424,0.16689167590089243,0,1.0,1.0,0.0,1,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000443_010_underexposed.png,vial_folder/test/bad/000443_010_underexposed.png,1.0,0.4916846222746052,0.631223598723683,0.0042117089033126,-0.0005597720737569034,0.0042117089033126,0.15386270794378398,1,0.9638113589791912,1.0,0.036188641020808765,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000444_011_overexposed.png,vial_folder/test/bad/000444_011_overexposed.png,0.2840269136530987,0.535284483998547,0.9419950531177256,0.004827524224917,0.0036017298698425293,0.004827524224917,0.4484979710485363,1,0.3391141361237891,0.3263612986119132,0.012752837511875892,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000445_011_regular.png,vial_folder/test/bad/000445_011_regular.png,0.2148960799154242,0.6494631604378529,0.9328452740938564,0.0064402123292287,0.0026678938884288073,0.0064402123292287,0.3823821758838374,1,0.2745694048043047,0.25736795667167967,0.01720144813262503,3,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000446_011_shift_1.png,vial_folder/test/bad/000446_011_shift_1.png,0.3828667311600279,0.6178970434173398,0.6962766986929648,0.005994364619255,-0.00070151686668396,0.005994364619255,0.1438271450811917,1,0.4221940361563641,0.3431799637867897,0.07901407236957436,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000449_011_shift_4.png,vial_folder/test/bad/000449_011_shift_4.png,0.4046473893394286,0.6619403591309118,0.6728853676336111,0.0066164433956146,0.004545092582702637,0.0066164433956146,0.5152882609183383,1,0.4444548563815131,0.42686044596910544,0.01759441041240767,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000450_011_underexposed.png,vial_folder/test/bad/000450_011_underexposed.png,0.7949386545890019,0.212352919042036,0.9759161764470874,0.00026635825634,-0.0018628239631652832,0.00026635825634,0.06160634438123038,1,0.7505193654912808,0.7893719839416834,0.038852618450402554,2,0,context_1p50_topk_mean
vial,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/vial_folder/test/bad/000451_012_overexposed.png,vial_folder/test/bad/000451_012_overexposed.png,1.0,0.225326322001042,0.4187221560309881,0.0004495978355407,-0.007726579904556274,0.0004495978355407,0.0,0,1.0,1.0,0.0,1,0,context_1p50_topk_mean
