image_id,dataset,category,role,component_id,kind,area_native,area_fraction,equivalent_area_512,max_bbox_side_512,x,y,width,height
620719d7978366fde50f2fa8,AD2,vial,target_public_development,1,larger,14082,0.005293984962406015,1387.7863939849624,85.15368421052632,527,996,183,316
620719d7978366fde50f2fa8,AD2,vial,target_public_development,2,tiny_compact,524,0.0001969924812030075,51.6403969924812,8.777142857142858,593,1149,24,29
f4af84d8072f034fcbd1fb90,AD2,vial,target_public_development,1,larger,14082,0.005293984962406015,1387.7863939849624,85.15368421052632,527,996,183,316
f4af84d8072f034fcbd1fb90,AD2,vial,target_public_development,2,tiny_compact,524,0.0001969924812030075,51.6403969924812,8.777142857142858,593,1149,24,29
53b36875d3fd5edb96b02eed,AD2,vial,target_public_development,1,larger,14082,0.005293984962406015,1387.7863939849624,85.15368421052632,527,996,183,316
53b36875d3fd5edb96b02eed,AD2,vial,target_public_development,2,tiny_compact,524,0.0001969924812030075,51.6403969924812,8.777142857142858,593,1149,24,29
1720848d1bf41b2eb6beb7bb,AD2,vial,target_public_development,1,larger,14082,0.005293984962406015,1387.7863939849624,85.15368421052632,527,996,183,316
1720848d1bf41b2eb6beb7bb,AD2,vial,target_public_development,2,tiny_compact,524,0.0001969924812030075,51.6403969924812,8.777142857142858,593,1149,24,29
0ddda664e34d703e38ea685e,AD2,vial,target_public_development,1,larger,14082,0.005293984962406015,1387.7863939849624,85.15368421052632,527,996,183,316
0ddda664e34d703e38ea685e,AD2,vial,target_public_development,2,tiny_compact,524,0.0001969924812030075,51.6403969924812,8.777142857142858,593,1149,24,29
88060e63e76ca949dc970610,AD2,vial,target_public_development,1,larger,14082,0.005293984962406015,1387.7863939849624,85.15368421052632,527,996,183,316
88060e63e76ca949dc970610,AD2,vial,target_public_development,2,tiny_compact,524,0.0001969924812030075,51.6403969924812,8.777142857142858,593,1149,24,29
330563a8dd047ff0f385cac8,AD2,vial,target_public_development,1,larger,10602,0.003985714285714286,1044.8310857142858,50.10285714285714,761,649,137,122
330563a8dd047ff0f385cac8,AD2,vial,target_public_development,2,tiny_compact,1470,0.0005526315789473684,144.86905263157894,18.285714285714285,749,703,50,44
487fb961815dd230cf9d9efd,AD2,vial,target_public_development,1,larger,10602,0.003985714285714286,1044.8310857142858,50.10285714285714,761,649,137,122
487fb961815dd230cf9d9efd,AD2,vial,target_public_development,2,tiny_compact,1470,0.0005526315789473684,144.86905263157894,18.285714285714285,749,703,50,44
9179b2c64d09fd17c791545d,AD2,vial,target_public_development,1,larger,10575,0.003975563909774436,1042.1702255639098,50.10285714285714,761,651,137,121
9179b2c64d09fd17c791545d,AD2,vial,target_public_development,2,tiny_compact,1461,0.0005492481203007519,143.9820992481203,18.285714285714285,749,704,50,44
9a32f77392d1387bad6687be,AD2,vial,target_public_development,1,larger,10580,0.003977443609022556,1042.662977443609,50.10285714285714,760,647,137,122
9a32f77392d1387bad6687be,AD2,vial,target_public_development,2,tiny_compact,1439,0.0005409774436090226,141.8139909774436,18.285714285714285,749,701,50,44
85d4e2cbbb7467a2c84cf0eb,AD2,vial,target_public_development,1,larger,10607,0.003987593984962406,1045.323837593985,50.10285714285714,761,651,137,122
85d4e2cbbb7467a2c84cf0eb,AD2,vial,target_public_development,2,tiny_compact,1461,0.0005492481203007519,143.9820992481203,18.285714285714285,749,704,50,44
37726e828c5a58652587e655,AD2,vial,target_public_development,1,larger,10583,0.0039785714285714285,1042.9586285714286,50.10285714285714,761,650,137,121
37726e828c5a58652587e655,AD2,vial,target_public_development,2,tiny_compact,1461,0.0005492481203007519,143.9820992481203,18.285714285714285,749,703,50,44
9ed1281a703f8052c992344a,AD2,vial,target_public_development,1,larger,10629,0.003995864661654135,1047.4919458646616,50.10285714285714,761,647,137,122
9ed1281a703f8052c992344a,AD2,vial,target_public_development,2,tiny_compact,1470,0.0005526315789473684,144.86905263157894,18.285714285714285,749,702,50,44
adbc7959bdf6493a6609e536,AD2,vial,target_public_development,1,larger,344970,0.12968796992481202,33996.92318796992,296.42105263157896,490,684,419,1100
f299dd2174f70164c5878b71,AD2,vial,target_public_development,1,larger,344970,0.12968796992481202,33996.92318796992,296.42105263157896,490,684,419,1100
1eb7cf8c85b18f924fa51b8a,AD2,vial,target_public_development,1,larger,344970,0.12968796992481202,33996.92318796992,296.42105263157896,490,684,419,1100
e293294ad3c63518fc23cea3,AD2,vial,target_public_development,1,larger,344970,0.12968796992481202,33996.92318796992,296.42105263157896,490,684,419,1100
f4f56aed4474a41977befbad,AD2,vial,target_public_development,1,larger,344970,0.12968796992481202,33996.92318796992,296.42105263157896,490,684,419,1100
6ff40ba099543719f9f0a796,AD2,vial,target_public_development,1,larger,344970,0.12968796992481202,33996.92318796992,296.42105263157896,490,684,419,1100
79c0f261b5db67b050467286,AD2,vial,target_public_development,1,larger,344970,0.12968796992481202,33996.92318796992,296.42105263157896,490,684,419,1100
39b149c2faaa7b719114254c,AD2,vial,target_public_development,1,tiny_compact,884,0.00033233082706766916,87.11853233082707,19.67157894736842,786,618,24,73
39b149c2faaa7b719114254c,AD2,vial,target_public_development,2,larger,38502,0.014474436090225563,3794.38657443609,115.6042105263158,693,705,157,429
e9ce570ff402a4f8d79a72c4,AD2,vial,target_public_development,1,tiny_compact,884,0.00033233082706766916,87.11853233082707,19.67157894736842,786,618,24,73
e9ce570ff402a4f8d79a72c4,AD2,vial,target_public_development,2,larger,38502,0.014474436090225563,3794.38657443609,115.6042105263158,693,705,157,429
7f6aa1439991e87d0719a352,AD2,vial,target_public_development,1,tiny_compact,884,0.00033233082706766916,87.11853233082707,19.67157894736842,786,618,24,73
7f6aa1439991e87d0719a352,AD2,vial,target_public_development,2,larger,38502,0.014474436090225563,3794.38657443609,115.6042105263158,693,705,157,429
7f5ff35aac1712c0e870faf0,AD2,vial,target_public_development,1,tiny_compact,884,0.00033233082706766916,87.11853233082707,19.67157894736842,786,621,24,73
7f5ff35aac1712c0e870faf0,AD2,vial,target_public_development,2,larger,38454,0.014456390977443608,3789.6561563909772,115.6042105263158,693,708,157,429
40c2fb0abbac2d9b9e9df9d2,AD2,vial,target_public_development,1,tiny_compact,884,0.00033233082706766916,87.11853233082707,19.67157894736842,786,618,24,73
40c2fb0abbac2d9b9e9df9d2,AD2,vial,target_public_development,2,larger,38502,0.014474436090225563,3794.38657443609,115.6042105263158,693,705,157,429
251890f873978b8f6f7e85a4,AD2,vial,target_public_development,1,tiny_compact,884,0.00033233082706766916,87.11853233082707,19.67157894736842,786,621,24,73
251890f873978b8f6f7e85a4,AD2,vial,target_public_development,2,larger,38464,0.01446015037593985,3790.641660150376,115.6042105263158,693,708,157,429
f735c15b743190347d1a9afc,AD2,vial,target_public_development,1,tiny_compact,884,0.00033233082706766916,87.11853233082707,19.67157894736842,786,618,24,73
f735c15b743190347d1a9afc,AD2,vial,target_public_development,2,larger,38502,0.014474436090225563,3794.38657443609,115.6042105263158,693,705,157,429
f459eff606a2ef1da4de747a,AD2,vial,target_public_development,1,larger,10138,0.003811278195488722,999.1037112781955,50.46857142857143,561,670,138,106
9bcc01c1dcfaed96bff123d6,AD2,vial,target_public_development,1,larger,9921,0.0037296992481203007,977.7182796992481,49.73714285714286,561,670,136,103
27f8654179d453ee074b1419,AD2,vial,target_public_development,1,larger,10148,0.003815037593984962,1000.0892150375939,50.46857142857143,563,669,138,106
58213cc55d7086e0a352e165,AD2,vial,target_public_development,1,larger,10148,0.003815037593984962,1000.0892150375939,50.46857142857143,562,671,138,106
d3bc41e4507aa9f687b46656,AD2,vial,target_public_development,1,larger,10148,0.003815037593984962,1000.0892150375939,50.46857142857143,563,670,138,106
f5ea49f36698789f5bc95be7,AD2,vial,target_public_development,1,larger,10148,0.003815037593984962,1000.0892150375939,50.46857142857143,563,670,138,106
a6531679f751fd403a39f243,AD2,vial,target_public_development,1,larger,10076,0.00378796992481203,992.9935879699248,50.10285714285714,562,670,137,106
3b47ad8cb8a765b15660708a,AD2,vial,target_public_development,1,larger,5621,0.002113157894736842,553.9516631578947,36.93714285714286,591,1655,101,100
2797b1ae97bd4b76dad27d67,AD2,vial,target_public_development,1,larger,5621,0.002113157894736842,553.9516631578947,36.93714285714286,591,1655,101,100
bf91ce7a78453e37f4a6dd93,AD2,vial,target_public_development,1,larger,5621,0.002113157894736842,553.9516631578947,36.93714285714286,591,1655,101,100
55ba2cc4a7bffb8dad5837a4,AD2,vial,target_public_development,1,larger,5621,0.002113157894736842,553.9516631578947,36.93714285714286,591,1655,101,100
0fde969fcea44d171a3134b6,AD2,vial,target_public_development,1,larger,5621,0.002113157894736842,553.9516631578947,36.93714285714286,591,1655,101,100
66c6c4261bf3c7f068def984,AD2,vial,target_public_development,1,larger,5621,0.002113157894736842,553.9516631578947,36.93714285714286,591,1655,101,100
592d2b56993ffffdcb5e119c,AD2,vial,target_public_development,1,larger,5621,0.002113157894736842,553.9516631578947,36.93714285714286,591,1655,101,100
6ad4558b0674c92ce5c7d2c3,AD2,vial,target_public_development,1,larger,256944,0.09659548872180451,25321.927795488722,187.2842105263158,478,680,420,695
5e001a90fec6100a4eb18470,AD2,vial,target_public_development,1,larger,256944,0.09659548872180451,25321.927795488722,187.2842105263158,478,680,420,695
be9a6878846f34241fabaac9,AD2,vial,target_public_development,1,larger,256944,0.09659548872180451,25321.927795488722,187.2842105263158,478,680,420,695
290ce7a033eff6b15677490c,AD2,vial,target_public_development,1,larger,256944,0.09659548872180451,25321.927795488722,187.2842105263158,478,680,420,695
d8ed75ee3b974c38f1c0ec93,AD2,vial,target_public_development,1,larger,256308,0.09635639097744361,25259.24975639098,186.74526315789473,478,680,420,693
c44b109c3804771d799d928d,AD2,vial,target_public_development,1,larger,256308,0.09635639097744361,25259.24975639098,186.74526315789473,478,680,420,693
a815daf80e340ecbe79b37f1,AD2,vial,target_public_development,1,larger,256308,0.09635639097744361,25259.24975639098,186.74526315789473,478,680,420,693
0d1c69b90036cb625a001cf3,AD2,vial,target_public_development,1,larger,129434,0.048659398496240604,12755.769359398497,141.89714285714285,515,966,388,388
ff4da645d59de511e240236e,AD2,vial,target_public_development,1,larger,129434,0.048659398496240604,12755.769359398497,141.89714285714285,515,966,388,388
0d9fc52bfe65d4cffef5dac8,AD2,vial,target_public_development,1,larger,129434,0.048659398496240604,12755.769359398497,141.89714285714285,515,966,388,388
f45314a2de1f818f40ca3137,AD2,vial,target_public_development,1,larger,129434,0.048659398496240604,12755.769359398497,141.89714285714285,515,966,388,388
5fc9c9340ccc8e39447114e3,AD2,vial,target_public_development,1,larger,129434,0.048659398496240604,12755.769359398497,141.89714285714285,515,966,388,388
a3e900328d2e89f54a67f440,AD2,vial,target_public_development,1,larger,129434,0.048659398496240604,12755.769359398497,141.89714285714285,515,966,388,388
3c78615814c63382d9b3725b,AD2,vial,target_public_development,1,larger,129434,0.048659398496240604,12755.769359398497,141.89714285714285,515,966,388,388
8446ef8810e2f22ffae97270,AD2,vial,target_public_development,1,larger,61003,0.022933458646616542,6011.868583458647,272.0914285714286,322,95,744,118
8446ef8810e2f22ffae97270,AD2,vial,target_public_development,2,larger,10934,0.004110526315789473,1077.5498105263157,44.25142857142857,522,696,121,113
648fc6d48c352f86fc57518b,AD2,vial,target_public_development,1,larger,61003,0.022933458646616542,6011.868583458647,272.0914285714286,322,95,744,118
648fc6d48c352f86fc57518b,AD2,vial,target_public_development,2,larger,10934,0.004110526315789473,1077.5498105263157,44.25142857142857,522,696,121,113
1d87c1cb59279216c21281c3,AD2,vial,target_public_development,1,larger,61003,0.022933458646616542,6011.868583458647,272.0914285714286,322,95,744,118
1d87c1cb59279216c21281c3,AD2,vial,target_public_development,2,larger,10934,0.004110526315789473,1077.5498105263157,44.25142857142857,522,696,121,113
33474bed37f7f25d414dff09,AD2,vial,target_public_development,1,larger,61003,0.022933458646616542,6011.868583458647,272.0914285714286,322,95,744,118
33474bed37f7f25d414dff09,AD2,vial,target_public_development,2,larger,10934,0.004110526315789473,1077.5498105263157,44.25142857142857,522,696,121,113
7d329c0c342fa7b05abc495d,AD2,vial,target_public_development,1,larger,61003,0.022933458646616542,6011.868583458647,272.0914285714286,322,95,744,118
7d329c0c342fa7b05abc495d,AD2,vial,target_public_development,2,larger,10934,0.004110526315789473,1077.5498105263157,44.25142857142857,522,696,121,113
64a0546c0514860f888a899e,AD2,vial,target_public_development,1,larger,61003,0.022933458646616542,6011.868583458647,272.0914285714286,322,95,744,118
64a0546c0514860f888a899e,AD2,vial,target_public_development,2,larger,10934,0.004110526315789473,1077.5498105263157,44.25142857142857,522,696,121,113
ae12ab1102e60bd2ca7d480c,AD2,vial,target_public_development,1,larger,61003,0.022933458646616542,6011.868583458647,272.0914285714286,322,95,744,118
ae12ab1102e60bd2ca7d480c,AD2,vial,target_public_development,2,larger,10934,0.004110526315789473,1077.5498105263157,44.25142857142857,522,696,121,113
be19bf4ad8ddfed997bed113,AD2,wallplugs,target_public_development,1,larger,19884,0.003966088388480392,1039.686274509804,50.75,1296,330,126,203
4c8574d8113f77c6d357e8d4,AD2,wallplugs,target_public_development,1,larger,19884,0.003966088388480392,1039.686274509804,50.75,1296,330,126,203
08e4427ae0cc067c04f3eda6,AD2,wallplugs,target_public_development,1,larger,19884,0.003966088388480392,1039.686274509804,50.75,1296,330,126,203
928e0dc438d2c77a9eee84b3,AD2,wallplugs,target_public_development,1,larger,19884,0.003966088388480392,1039.686274509804,50.75,1296,330,126,203
b052fb65f8e9434db5d5b7db,AD2,wallplugs,target_public_development,1,larger,19884,0.003966088388480392,1039.686274509804,50.75,1296,330,126,203
2a396d6ed22585758352b596,AD2,wallplugs,target_public_development,1,larger,19884,0.003966088388480392,1039.686274509804,50.75,1296,330,126,203
26a833a5222447f73ccbd065,AD2,wallplugs,target_public_development,1,tiny_compact,1928,0.0003845613766339869,100.81045751633987,29.908496732026144,1411,628,143,105
427f245677d6b4fb86dd9e54,AD2,wallplugs,target_public_development,1,tiny_compact,1928,0.0003845613766339869,100.81045751633987,29.908496732026144,1411,628,143,105
2d85d8c4dac1cafe8e4dd2ad,AD2,wallplugs,target_public_development,1,tiny_compact,1928,0.0003845613766339869,100.81045751633987,29.908496732026144,1411,628,143,105
ae2141771a168e06cbe847d3,AD2,wallplugs,target_public_development,1,tiny_compact,1928,0.0003845613766339869,100.81045751633987,29.908496732026144,1411,628,143,105
11b148d42c005d72e801a1ae,AD2,wallplugs,target_public_development,1,tiny_compact,1928,0.0003845613766339869,100.81045751633987,29.908496732026144,1411,628,143,105
f6cc7ed1c1f6198c63afd6fb,AD2,wallplugs,target_public_development,1,tiny_compact,1928,0.0003845613766339869,100.81045751633987,29.908496732026144,1411,628,143,105
83d3730cf07c41f8bb05549b,AD2,wallplugs,target_public_development,1,tiny_compact,232,4.62750204248366e-05,12.130718954248366,16.73202614379085,641,647,80,8
7e162398c426e8fbdb69dd41,AD2,wallplugs,target_public_development,1,tiny_compact,232,4.62750204248366e-05,12.130718954248366,16.73202614379085,641,647,80,8
6310f6ae35b400b608ac09c7,AD2,wallplugs,target_public_development,1,tiny_compact,232,4.62750204248366e-05,12.130718954248366,16.73202614379085,641,647,80,8
48de4975a5e86042986800eb,AD2,wallplugs,target_public_development,1,tiny_compact,232,4.62750204248366e-05,12.130718954248366,16.73202614379085,641,647,80,8
cd98ce9c9c0febb3f9ad7a7e,AD2,wallplugs,target_public_development,1,tiny_compact,232,4.62750204248366e-05,12.130718954248366,16.73202614379085,641,647,80,8
7fd5f6063cab63563082f601,AD2,wallplugs,target_public_development,1,tiny_compact,232,4.62750204248366e-05,12.130718954248366,16.73202614379085,641,647,80,8
4295b77826d9fd2a34c0ab50,AD2,wallplugs,target_public_development,1,larger,7121,0.0014203638812295752,372.33986928104576,37.5,296,952,157,150
226de3b837b95db1b7db9ed6,AD2,wallplugs,target_public_development,1,larger,7121,0.0014203638812295752,372.33986928104576,37.5,296,952,157,150
5755bba14660a0bd41310834,AD2,wallplugs,target_public_development,1,larger,7066,0.00140939351000817,369.4640522875817,37.5,297,952,156,150
164349df6d5ea78c9fdf2e54,AD2,wallplugs,target_public_development,1,larger,7121,0.0014203638812295752,372.33986928104576,37.5,296,952,157,150
e42566d96660dcfb3f67b252,AD2,wallplugs,target_public_development,1,larger,7052,0.001406601051879085,368.73202614379085,37.5,296,952,157,150
996760dbf41e44efb1729df4,AD2,wallplugs,target_public_development,1,larger,7121,0.0014203638812295752,372.33986928104576,37.5,296,952,157,150
f7fa7c0c27b36f69f45d51c8,AD2,wallplugs,target_public_development,1,tiny_compact,562,0.00011209724775326797,29.38562091503268,12.339869281045752,675,1430,59,27
4c03cb7ad14cfd8f6acc98a4,AD2,wallplugs,target_public_development,1,tiny_compact,562,0.00011209724775326797,29.38562091503268,12.339869281045752,675,1430,59,27
e2950a2f615d3c258a9808d8,AD2,wallplugs,target_public_development,1,tiny_compact,631,0.00012586007710375816,32.99346405228758,12.967320261437909,675,1430,62,27
dcd1547197450f8ddbaf9112,AD2,wallplugs,target_public_development,1,tiny_compact,631,0.00012586007710375816,32.99346405228758,12.967320261437909,675,1430,62,27
95037d66a567c9ecc2ef10e1,AD2,wallplugs,target_public_development,1,tiny_compact,631,0.00012586007710375816,32.99346405228758,12.967320261437909,675,1430,62,27
08e5487b5c3a536f82fbf245,AD2,wallplugs,target_public_development,1,tiny_compact,562,0.00011209724775326797,29.38562091503268,12.339869281045752,675,1430,59,27
db5e316bdd5e3418a0e1f6f1,AD2,wallplugs,target_public_development,1,tiny_compact,1803,0.0003596287147671569,94.27450980392157,23.75,1261,865,56,95
6d646f6e65e7ce83df2a1fff,AD2,wallplugs,target_public_development,1,tiny_compact,1803,0.0003596287147671569,94.27450980392157,23.75,1261,865,56,95
ee581afb7d8befad88f22d21,AD2,wallplugs,target_public_development,1,tiny_compact,1803,0.0003596287147671569,94.27450980392157,23.75,1261,865,56,95
97e8efa04204897efdc00bcd,AD2,wallplugs,target_public_development,1,tiny_compact,1803,0.0003596287147671569,94.27450980392157,23.75,1261,865,56,95
5c614a22be069cd39ff9030f,AD2,wallplugs,target_public_development,1,tiny_compact,1803,0.0003596287147671569,94.27450980392157,23.75,1261,865,56,95
d16db263535a8f6ce803ae7e,AD2,wallplugs,target_public_development,1,tiny_compact,1803,0.0003596287147671569,94.27450980392157,23.75,1261,865,56,95
fa3056fb21546b699840d069,AD2,wallplugs,target_public_development,1,larger,15518,0.0030952403747957517,811.3986928104575,38.0,1097,1896,126,152
422711725ae2c4f2f810cb46,AD2,wallplugs,target_public_development,1,larger,15518,0.0030952403747957517,811.3986928104575,38.0,1097,1896,126,152
809825c3698c70f5ecb7ebba,AD2,wallplugs,target_public_development,1,larger,15518,0.0030952403747957517,811.3986928104575,38.0,1097,1896,126,152
8ba4930710a3df26f09fb664,AD2,wallplugs,target_public_development,1,larger,15518,0.0030952403747957517,811.3986928104575,38.0,1097,1896,126,152
0f9643ce1b6276d250034f74,AD2,wallplugs,target_public_development,1,larger,15518,0.0030952403747957517,811.3986928104575,38.0,1097,1896,126,152
5b80e6a97e747e6e1ea2cabd,AD2,wallplugs,target_public_development,1,larger,15518,0.0030952403747957517,811.3986928104575,38.0,1097,1896,126,152
9fb68d66761f8f21cdecec5d,AD2,wallplugs,target_public_development,1,tiny_compact,281,5.6048623876633984e-05,14.69281045751634,5.228758169934641,236,1203,25,20
c748e1f012ea9093af24bf6f,AD2,wallplugs,target_public_development,1,tiny_compact,281,5.6048623876633984e-05,14.69281045751634,5.228758169934641,236,1203,25,20
a6039ea3684437bb986353eb,AD2,wallplugs,target_public_development,1,tiny_compact,281,5.6048623876633984e-05,14.69281045751634,5.228758169934641,236,1203,25,20
8e5ff261a774af03aeb72d10,AD2,wallplugs,target_public_development,1,tiny_compact,281,5.6048623876633984e-05,14.69281045751634,5.228758169934641,236,1203,25,20
df74d859203b038ec93cfdb8,AD2,wallplugs,target_public_development,1,tiny_compact,281,5.6048623876633984e-05,14.69281045751634,5.228758169934641,236,1203,25,20
7fa5817c7913969caaa694c6,AD2,wallplugs,target_public_development,1,tiny_compact,281,5.6048623876633984e-05,14.69281045751634,5.228758169934641,236,1203,25,20
85a43db15ecc17b1173c905d,AD2,wallplugs,target_public_development,1,tiny_compact,1713,0.0003416771982230392,89.56862745098039,14.25,930,1518,47,57
d81d4f7ae35ed987d40b3b1a,AD2,wallplugs,target_public_development,1,tiny_compact,1713,0.0003416771982230392,89.56862745098039,14.25,930,1518,47,57
0434df538ddbd704668f4d47,AD2,wallplugs,target_public_development,1,tiny_compact,1723,0.00034367181117238565,90.09150326797386,14.25,930,1518,47,57
f6a4d3f5f47b2f4b0dcc08dc,AD2,wallplugs,target_public_development,1,tiny_compact,1852,0.00036940231821895424,96.83660130718954,13.25,930,1526,47,53
72320a7e5e2d7e37637b4d95,AD2,wallplugs,target_public_development,1,tiny_compact,1716,0.0003422755821078431,89.72549019607843,14.25,930,1518,47,57
155ecce1b13d895380e675a1,AD2,wallplugs,target_public_development,1,tiny_compact,1713,0.0003416771982230392,89.56862745098039,14.25,930,1518,47,57
628a3d6a88117a92cba8631b,AD2,wallplugs,target_public_development,1,tiny_compact,1279,0.00025511099622140524,66.87581699346406,12.25,1204,916,34,49
1cf300de9a1428fdacd0c48b,AD2,wallplugs,target_public_development,1,tiny_compact,1279,0.00025511099622140524,66.87581699346406,12.25,1204,916,34,49
80410be83f52a20df8abf58f,AD2,wallplugs,target_public_development,1,tiny_compact,1279,0.00025511099622140524,66.87581699346406,12.25,1204,916,34,49
2bad748e1d83dc2cbf285396,AD2,wallplugs,target_public_development,1,tiny_compact,1279,0.00025511099622140524,66.87581699346406,12.25,1204,916,34,49
a54badcce620589e5c34eb86,AD2,wallplugs,target_public_development,1,tiny_compact,1279,0.00025511099622140524,66.87581699346406,12.25,1204,916,34,49
82584a127b25406c01ba0054,AD2,wallplugs,target_public_development,1,tiny_compact,1279,0.00025511099622140524,66.87581699346406,12.25,1204,916,34,49
b2a3c60776477d58d5a39dc4,AD2,wallplugs,target_public_development,1,larger,69140,0.013790753931781046,3615.1633986928105,126.25,640,26,517,505
c1bc9713953d926fc96fa4a1,AD2,wallplugs,target_public_development,1,larger,69140,0.013790753931781046,3615.1633986928105,126.25,640,26,517,505
5c1942ead170baacb685ef34,AD2,wallplugs,target_public_development,1,larger,69140,0.013790753931781046,3615.1633986928105,126.25,640,26,517,505
03399c886db9191086e8730a,AD2,wallplugs,target_public_development,1,larger,69140,0.013790753931781046,3615.1633986928105,126.25,640,26,517,505
5aaa1e280726e851c22c2a5c,AD2,wallplugs,target_public_development,1,larger,69140,0.013790753931781046,3615.1633986928105,126.25,640,26,517,505
d3db763b172da458f3364304,AD2,wallplugs,target_public_development,1,larger,69140,0.013790753931781046,3615.1633986928105,126.25,640,26,517,505
c59ca1f3de392fd1e5df1f9e,AD2,wallplugs,target_public_development,1,tiny_compact,4546,0.0009067510467728758,237.69934640522877,23.0,706,1877,66,92
5db1e439db6083db7722f52d,AD2,wallplugs,target_public_development,1,tiny_compact,4546,0.0009067510467728758,237.69934640522877,23.0,706,1877,66,92
5413cca17562a22f08f82ae2,AD2,wallplugs,target_public_development,1,tiny_compact,4546,0.0009067510467728758,237.69934640522877,23.0,706,1877,66,92
2c53d3a27c637e4fa5bacdc9,AD2,wallplugs,target_public_development,1,tiny_compact,4546,0.0009067510467728758,237.69934640522877,23.0,706,1877,66,92
d6d807cd63791b4a89fbcc6a,AD2,wallplugs,target_public_development,1,tiny_compact,4546,0.0009067510467728758,237.69934640522877,23.0,706,1877,66,92
5ebab0fa9255b64e83b57c41,AD2,wallplugs,target_public_development,1,tiny_compact,4546,0.0009067510467728758,237.69934640522877,23.0,706,1877,66,92
0919808343b52a018f89cfe9,AD2,wallplugs,target_public_development,1,larger,73859,0.014732011782577614,3861.908496732026,126.74509803921569,151,392,606,282
c06b2fa6d900361d307e0754,AD2,wallplugs,target_public_development,1,larger,73859,0.014732011782577614,3861.908496732026,126.74509803921569,151,392,606,282
683fd7f28733a87ab0890e51,AD2,wallplugs,target_public_development,1,larger,73859,0.014732011782577614,3861.908496732026,126.74509803921569,151,392,606,282
15f3976084c53cd368326bd4,AD2,wallplugs,target_public_development,1,larger,73859,0.014732011782577614,3861.908496732026,126.74509803921569,151,392,606,282
21a2d212d125624322eee522,AD2,wallplugs,target_public_development,1,larger,73859,0.014732011782577614,3861.908496732026,126.74509803921569,151,392,606,282
7c5cca13e3749824e72709f4,AD2,wallplugs,target_public_development,1,larger,73859,0.014732011782577614,3861.908496732026,126.74509803921569,151,392,606,282
5a163e08e8f42b8225795ad6,AD2,wallplugs,target_public_development,1,tiny_compact,2550,0.0005086263020833334,133.33333333333334,18.75,829,1476,85,75
42a75a072b13dbff9c6a05f7,AD2,wallplugs,target_public_development,1,tiny_compact,2550,0.0005086263020833334,133.33333333333334,18.75,829,1476,85,75
309df5443925303d5ddc1b22,AD2,wallplugs,target_public_development,1,tiny_compact,2550,0.0005086263020833334,133.33333333333334,18.75,829,1476,85,75
625757a94e9fc1455eb9ebd9,AD2,wallplugs,target_public_development,1,tiny_compact,2550,0.0005086263020833334,133.33333333333334,18.75,829,1476,85,75
2c34e648e1ed9a0fee1664bc,AD2,wallplugs,target_public_development,1,tiny_compact,2550,0.0005086263020833334,133.33333333333334,18.75,829,1476,85,75
89dc09ccae3c15f0a7bbdd20,AD2,wallplugs,target_public_development,1,tiny_compact,2550,0.0005086263020833334,133.33333333333334,18.75,829,1476,85,75
a53258535b89e294bd4dda88,AD2,wallplugs,target_public_development,1,tiny_compact,1899,0.00037877699908088236,99.29411764705883,14.0,464,1745,64,56
6b854ff6e433341b68fcd621,AD2,wallplugs,target_public_development,1,tiny_compact,1899,0.00037877699908088236,99.29411764705883,14.0,464,1745,64,56
b173f7f53ad3037fea8d6f0b,AD2,wallplugs,target_public_development,1,tiny_compact,1899,0.00037877699908088236,99.29411764705883,14.0,464,1745,64,56
2e161d8d2e8b67072eb6b33b,AD2,wallplugs,target_public_development,1,tiny_compact,1899,0.00037877699908088236,99.29411764705883,14.0,464,1745,64,56
b79a0aa5808086d5f7ece281,AD2,wallplugs,target_public_development,1,tiny_compact,1899,0.00037877699908088236,99.29411764705883,14.0,464,1745,64,56
a533370cd733810995bc2f0a,AD2,wallplugs,target_public_development,1,tiny_compact,1899,0.00037877699908088236,99.29411764705883,14.0,464,1745,64,56
74fd03617cec0a81cfec2290,AD2,walnuts,target_public_development,1,larger,12406,0.0024745168249591504,648.6797385620915,38.0,734,1532,130,152
9791e068203166e694e4c3b9,AD2,walnuts,target_public_development,1,larger,12406,0.0024745168249591504,648.6797385620915,38.0,734,1532,130,152
048665ab0fdf52c047fa4224,AD2,walnuts,target_public_development,1,larger,12406,0.0024745168249591504,648.6797385620915,38.0,734,1532,130,152
f2f433247d21e232b167ff28,AD2,walnuts,target_public_development,1,larger,12406,0.0024745168249591504,648.6797385620915,38.0,734,1532,130,152
be64f8131592a806275a1de1,AD2,walnuts,target_public_development,1,larger,12406,0.0024745168249591504,648.6797385620915,38.0,734,1532,130,152
636e579f572106edb7927b9d,AD2,walnuts,target_public_development,1,larger,12406,0.0024745168249591504,648.6797385620915,38.0,734,1532,130,152
7b771ce9d28617d8ac1d5fd6,AD2,walnuts,target_public_development,1,larger,138991,0.02772332484426062,7267.503267973856,110.5,2007,714,440,442
7b771ce9d28617d8ac1d5fd6,AD2,walnuts,target_public_development,2,larger,7674,0.0015306659773284314,401.2549019607843,77.0,174,967,184,308
7b771ce9d28617d8ac1d5fd6,AD2,walnuts,target_public_development,3,tiny_compact,467,9.314842473447712e-05,24.41830065359477,6.25,1145,1899,28,25
fbc67fac12832cd373ec4870,AD2,walnuts,target_public_development,1,larger,138991,0.02772332484426062,7267.503267973856,110.5,2007,714,440,442
