image_id,positive,negative
7eafb47d721a03d0036f76f9,16,32
7eafb47d721a03d0036f76f9,0,32
7eafb47d721a03d0036f76f9,0,32
7eafb47d721a03d0036f76f9,0,32
7eafb47d721a03d0036f76f9,0,32
7eafb47d721a03d0036f76f9,0,32
7eafb47d721a03d0036f76f9,0,32
7eafb47d721a03d0036f76f9,0,32
7fbe294e05183265a65cd84e,0,32
7fbe294e05183265a65cd84e,0,32
7fbe294e05183265a65cd84e,0,32
7fbe294e05183265a65cd84e,0,32
7fbe294e05183265a65cd84e,0,32
7fbe294e05183265a65cd84e,0,32
7fbe294e05183265a65cd84e,0,32
7fbe294e05183265a65cd84e,0,32
83ea52edfb4329b3c3776f42,16,32
83ea52edfb4329b3c3776f42,16,32
83ea52edfb4329b3c3776f42,16,32
83ea52edfb4329b3c3776f42,0,31
83ea52edfb4329b3c3776f42,0,31
83ea52edfb4329b3c3776f42,0,32
83ea52edfb4329b3c3776f42,0,32
83ea52edfb4329b3c3776f42,0,32
86646f095dd3601dcd6e4c76,0,32
86646f095dd3601dcd6e4c76,0,32
86646f095dd3601dcd6e4c76,0,32
86646f095dd3601dcd6e4c76,0,32
86646f095dd3601dcd6e4c76,0,32
86646f095dd3601dcd6e4c76,0,32
86646f095dd3601dcd6e4c76,0,32
86646f095dd3601dcd6e4c76,0,32
8b4a3ccfd4132686b42fbcb9,16,32
8b4a3ccfd4132686b42fbcb9,16,32
8b4a3ccfd4132686b42fbcb9,0,32
8b4a3ccfd4132686b42fbcb9,0,32
8b4a3ccfd4132686b42fbcb9,0,32
8b4a3ccfd4132686b42fbcb9,0,32
8b4a3ccfd4132686b42fbcb9,0,32
8b4a3ccfd4132686b42fbcb9,0,32
8ee98b453fbf22387c3a94ef,0,31
8ee98b453fbf22387c3a94ef,0,32
8ee98b453fbf22387c3a94ef,0,32
8ee98b453fbf22387c3a94ef,0,31
8ee98b453fbf22387c3a94ef,0,32
8ee98b453fbf22387c3a94ef,0,32
8ee98b453fbf22387c3a94ef,0,32
8ee98b453fbf22387c3a94ef,0,32
8f3748fa3473bf9a6a307781,0,32
8f3748fa3473bf9a6a307781,0,32
8f3748fa3473bf9a6a307781,0,32
8f3748fa3473bf9a6a307781,0,32
8f3748fa3473bf9a6a307781,0,32
8f3748fa3473bf9a6a307781,0,31
8f3748fa3473bf9a6a307781,0,32
8f3748fa3473bf9a6a307781,0,32
8fb92549b3e43959f6eb17fc,16,31
8fb92549b3e43959f6eb17fc,16,32
8fb92549b3e43959f6eb17fc,0,32
8fb92549b3e43959f6eb17fc,0,32
8fb92549b3e43959f6eb17fc,10,32
8fb92549b3e43959f6eb17fc,0,32
8fb92549b3e43959f6eb17fc,0,31
8fb92549b3e43959f6eb17fc,0,32
907f1f919b76044071c3b3f4,16,32
907f1f919b76044071c3b3f4,16,32
907f1f919b76044071c3b3f4,0,31
907f1f919b76044071c3b3f4,0,32
907f1f919b76044071c3b3f4,0,32
907f1f919b76044071c3b3f4,0,31
907f1f919b76044071c3b3f4,0,32
907f1f919b76044071c3b3f4,0,32
9470a7558ebde1d9476253c3,0,31
9470a7558ebde1d9476253c3,0,32
9470a7558ebde1d9476253c3,0,32
9470a7558ebde1d9476253c3,0,32
9470a7558ebde1d9476253c3,0,32
9470a7558ebde1d9476253c3,0,32
9470a7558ebde1d9476253c3,0,32
9470a7558ebde1d9476253c3,0,32
95c759c74a2bc4da6fb0233c,16,32
95c759c74a2bc4da6fb0233c,16,32
95c759c74a2bc4da6fb0233c,16,32
95c759c74a2bc4da6fb0233c,16,32
95c759c74a2bc4da6fb0233c,0,32
95c759c74a2bc4da6fb0233c,0,32
95c759c74a2bc4da6fb0233c,0,32
95c759c74a2bc4da6fb0233c,0,32
961217d6e90800dc2dd6d640,16,32
961217d6e90800dc2dd6d640,16,32
961217d6e90800dc2dd6d640,16,32
961217d6e90800dc2dd6d640,0,32
961217d6e90800dc2dd6d640,0,32
961217d6e90800dc2dd6d640,0,32
961217d6e90800dc2dd6d640,0,32
961217d6e90800dc2dd6d640,0,32
9682ae478ce44793fcb0d7ed,16,31
9682ae478ce44793fcb0d7ed,16,32
9682ae478ce44793fcb0d7ed,0,32
9682ae478ce44793fcb0d7ed,16,32
9682ae478ce44793fcb0d7ed,0,31
9682ae478ce44793fcb0d7ed,0,32
9682ae478ce44793fcb0d7ed,0,32
9682ae478ce44793fcb0d7ed,16,32
96fa156262347f370ab71a7b,16,32
96fa156262347f370ab71a7b,0,32
96fa156262347f370ab71a7b,0,32
96fa156262347f370ab71a7b,0,32
96fa156262347f370ab71a7b,0,32
96fa156262347f370ab71a7b,0,31
96fa156262347f370ab71a7b,0,32
96fa156262347f370ab71a7b,0,32
98fe9efceefbaf49432b90cf,0,32
98fe9efceefbaf49432b90cf,0,32
98fe9efceefbaf49432b90cf,0,32
98fe9efceefbaf49432b90cf,0,32
98fe9efceefbaf49432b90cf,0,32
98fe9efceefbaf49432b90cf,0,32
98fe9efceefbaf49432b90cf,0,32
98fe9efceefbaf49432b90cf,0,32
9e8d59966a6eb48d80049191,0,32
9e8d59966a6eb48d80049191,0,32
9e8d59966a6eb48d80049191,0,32
9e8d59966a6eb48d80049191,0,32
9e8d59966a6eb48d80049191,0,32
9e8d59966a6eb48d80049191,0,32
9e8d59966a6eb48d80049191,0,32
9e8d59966a6eb48d80049191,0,32
a0116ed039f83a48335ae1d0,0,32
a0116ed039f83a48335ae1d0,0,32
a0116ed039f83a48335ae1d0,0,32
a0116ed039f83a48335ae1d0,0,32
a0116ed039f83a48335ae1d0,0,32
a0116ed039f83a48335ae1d0,0,32
a0116ed039f83a48335ae1d0,0,32
a0116ed039f83a48335ae1d0,0,32
a2ae477069878bb6baf54916,0,32
a2ae477069878bb6baf54916,0,32
a2ae477069878bb6baf54916,0,32
a2ae477069878bb6baf54916,0,32
a2ae477069878bb6baf54916,0,32
a2ae477069878bb6baf54916,0,32
a2ae477069878bb6baf54916,0,32
a2ae477069878bb6baf54916,0,32
a5f89ec211748982c4996b06,16,32
a5f89ec211748982c4996b06,16,32
a5f89ec211748982c4996b06,0,32
a5f89ec211748982c4996b06,0,32
a5f89ec211748982c4996b06,0,32
a5f89ec211748982c4996b06,0,32
a5f89ec211748982c4996b06,0,32
a5f89ec211748982c4996b06,0,31
a6332124138ca90beb26bc8a,0,32
a6332124138ca90beb26bc8a,0,32
a6332124138ca90beb26bc8a,0,32
a6332124138ca90beb26bc8a,0,32
a6332124138ca90beb26bc8a,0,32
a6332124138ca90beb26bc8a,0,31
a6332124138ca90beb26bc8a,0,32
a6332124138ca90beb26bc8a,0,31
a6604db46904f300e84025c6,16,32
a6604db46904f300e84025c6,0,32
a6604db46904f300e84025c6,16,32
a6604db46904f300e84025c6,0,32
a6604db46904f300e84025c6,0,32
a6604db46904f300e84025c6,0,32
a6604db46904f300e84025c6,0,32
a6604db46904f300e84025c6,0,32
a6c99a156fd2b092f486ab36,16,32
a6c99a156fd2b092f486ab36,16,31
a6c99a156fd2b092f486ab36,0,32
a6c99a156fd2b092f486ab36,0,32
a6c99a156fd2b092f486ab36,0,32
a6c99a156fd2b092f486ab36,0,32
a6c99a156fd2b092f486ab36,0,32
a6c99a156fd2b092f486ab36,0,32
a7aa777741a381e36eb5dba3,0,32
a7aa777741a381e36eb5dba3,0,32
a7aa777741a381e36eb5dba3,0,32
a7aa777741a381e36eb5dba3,0,32
a7aa777741a381e36eb5dba3,0,32
a7aa777741a381e36eb5dba3,0,32
a7aa777741a381e36eb5dba3,0,32
a7aa777741a381e36eb5dba3,0,32
a868ec24a48bd959b6736005,16,32
a868ec24a48bd959b6736005,0,32
a868ec24a48bd959b6736005,0,32
a868ec24a48bd959b6736005,0,32
a868ec24a48bd959b6736005,0,32
a868ec24a48bd959b6736005,0,32
a868ec24a48bd959b6736005,0,32
a868ec24a48bd959b6736005,0,32
a9cad478be6c540796456358,16,32
a9cad478be6c540796456358,16,32
a9cad478be6c540796456358,16,31
a9cad478be6c540796456358,16,32
a9cad478be6c540796456358,2,32
a9cad478be6c540796456358,0,32
a9cad478be6c540796456358,0,32
a9cad478be6c540796456358,0,32
a9e5455f49085fb182da81e8,16,31
a9e5455f49085fb182da81e8,16,31
a9e5455f49085fb182da81e8,0,32
a9e5455f49085fb182da81e8,16,32
a9e5455f49085fb182da81e8,0,32
a9e5455f49085fb182da81e8,0,32
a9e5455f49085fb182da81e8,16,32
a9e5455f49085fb182da81e8,16,32
aa133890b0c3c8dae34ec8c0,0,32
aa133890b0c3c8dae34ec8c0,0,32
aa133890b0c3c8dae34ec8c0,0,32
aa133890b0c3c8dae34ec8c0,0,32
aa133890b0c3c8dae34ec8c0,0,32
aa133890b0c3c8dae34ec8c0,0,32
aa133890b0c3c8dae34ec8c0,0,32
aa133890b0c3c8dae34ec8c0,0,32
aa6df5c1695f18acce21dd6e,16,32
aa6df5c1695f18acce21dd6e,0,32
aa6df5c1695f18acce21dd6e,0,32
aa6df5c1695f18acce21dd6e,0,32
aa6df5c1695f18acce21dd6e,0,32
aa6df5c1695f18acce21dd6e,0,32
aa6df5c1695f18acce21dd6e,0,32
aa6df5c1695f18acce21dd6e,0,32
abdd950c347d9a66afee5ce3,0,32
abdd950c347d9a66afee5ce3,0,32
abdd950c347d9a66afee5ce3,0,32
abdd950c347d9a66afee5ce3,0,32
abdd950c347d9a66afee5ce3,0,31
abdd950c347d9a66afee5ce3,0,32
abdd950c347d9a66afee5ce3,0,32
abdd950c347d9a66afee5ce3,0,32
acc95f7dd191a50935c60f0e,16,32
acc95f7dd191a50935c60f0e,0,32
acc95f7dd191a50935c60f0e,0,32
acc95f7dd191a50935c60f0e,0,32
acc95f7dd191a50935c60f0e,0,32
acc95f7dd191a50935c60f0e,0,32
acc95f7dd191a50935c60f0e,0,32
acc95f7dd191a50935c60f0e,16,32
ae4d8b7bd0627a96a5d5eaec,16,31
ae4d8b7bd0627a96a5d5eaec,16,32
ae4d8b7bd0627a96a5d5eaec,16,32
ae4d8b7bd0627a96a5d5eaec,16,32
ae4d8b7bd0627a96a5d5eaec,0,32
ae4d8b7bd0627a96a5d5eaec,0,32
ae4d8b7bd0627a96a5d5eaec,16,32
ae4d8b7bd0627a96a5d5eaec,0,32
b00e4d0903b4bf478306d4ea,0,32
b00e4d0903b4bf478306d4ea,0,32
b00e4d0903b4bf478306d4ea,0,32
b00e4d0903b4bf478306d4ea,0,32
b00e4d0903b4bf478306d4ea,0,32
b00e4d0903b4bf478306d4ea,0,32
b00e4d0903b4bf478306d4ea,0,32
b00e4d0903b4bf478306d4ea,0,32
b05d167600b68cfe85542e05,16,32
b05d167600b68cfe85542e05,16,32
b05d167600b68cfe85542e05,16,32
b05d167600b68cfe85542e05,16,32
b05d167600b68cfe85542e05,0,32
b05d167600b68cfe85542e05,0,32
b05d167600b68cfe85542e05,0,32
b05d167600b68cfe85542e05,16,32
b91c2b36915f8ed62dfefe3b,16,32
b91c2b36915f8ed62dfefe3b,16,32
b91c2b36915f8ed62dfefe3b,0,32
b91c2b36915f8ed62dfefe3b,0,32
b91c2b36915f8ed62dfefe3b,0,32
b91c2b36915f8ed62dfefe3b,0,32
b91c2b36915f8ed62dfefe3b,0,32
b91c2b36915f8ed62dfefe3b,0,31
badc60789706fd22253c8c7d,16,32
badc60789706fd22253c8c7d,0,32
badc60789706fd22253c8c7d,0,32
badc60789706fd22253c8c7d,0,32
badc60789706fd22253c8c7d,0,32
badc60789706fd22253c8c7d,0,32
badc60789706fd22253c8c7d,0,32
badc60789706fd22253c8c7d,0,32
bb8826192d94b0b3d45ab97e,16,32
bb8826192d94b0b3d45ab97e,0,32
bb8826192d94b0b3d45ab97e,0,32
bb8826192d94b0b3d45ab97e,0,32
bb8826192d94b0b3d45ab97e,0,32
bb8826192d94b0b3d45ab97e,0,32
bb8826192d94b0b3d45ab97e,0,31
bb8826192d94b0b3d45ab97e,0,32
bbb87f02316bdcdb3ec20877,16,32
bbb87f02316bdcdb3ec20877,16,32
bbb87f02316bdcdb3ec20877,16,32
bbb87f02316bdcdb3ec20877,0,32
bbb87f02316bdcdb3ec20877,0,32
bbb87f02316bdcdb3ec20877,0,32
bbb87f02316bdcdb3ec20877,16,32
bbb87f02316bdcdb3ec20877,0,32
bc2f79cdb92b2ba2a7899fb5,16,31
bc2f79cdb92b2ba2a7899fb5,16,32
bc2f79cdb92b2ba2a7899fb5,16,32
bc2f79cdb92b2ba2a7899fb5,16,31
bc2f79cdb92b2ba2a7899fb5,0,32
bc2f79cdb92b2ba2a7899fb5,0,31
bc2f79cdb92b2ba2a7899fb5,7,32
bc2f79cdb92b2ba2a7899fb5,0,31
bccc338c2696bbd76ac7532f,16,32
bccc338c2696bbd76ac7532f,16,31
bccc338c2696bbd76ac7532f,16,32
bccc338c2696bbd76ac7532f,0,32
bccc338c2696bbd76ac7532f,0,32
bccc338c2696bbd76ac7532f,0,32
bccc338c2696bbd76ac7532f,0,32
bccc338c2696bbd76ac7532f,0,32
bd8f7b7c687a57c6cf11cf1c,16,32
bd8f7b7c687a57c6cf11cf1c,16,32
bd8f7b7c687a57c6cf11cf1c,16,32
bd8f7b7c687a57c6cf11cf1c,16,32
bd8f7b7c687a57c6cf11cf1c,16,32
bd8f7b7c687a57c6cf11cf1c,0,32
bd8f7b7c687a57c6cf11cf1c,0,32
bd8f7b7c687a57c6cf11cf1c,0,32
c1adf3870ae657fb808f3e6c,0,32
c1adf3870ae657fb808f3e6c,0,32
c1adf3870ae657fb808f3e6c,0,32
c1adf3870ae657fb808f3e6c,0,32
c1adf3870ae657fb808f3e6c,0,32
c1adf3870ae657fb808f3e6c,0,32
c1adf3870ae657fb808f3e6c,0,32
c1adf3870ae657fb808f3e6c,0,32
c1c358dc514e6c44ee209df1,16,32
c1c358dc514e6c44ee209df1,0,32
c1c358dc514e6c44ee209df1,0,32
c1c358dc514e6c44ee209df1,0,32
c1c358dc514e6c44ee209df1,0,32
c1c358dc514e6c44ee209df1,0,32
c1c358dc514e6c44ee209df1,16,32
c1c358dc514e6c44ee209df1,0,32
c46107bace7fa7c916d49c6f,0,32
c46107bace7fa7c916d49c6f,0,32
c46107bace7fa7c916d49c6f,0,32
c46107bace7fa7c916d49c6f,0,32
c46107bace7fa7c916d49c6f,0,32
c46107bace7fa7c916d49c6f,0,31
c46107bace7fa7c916d49c6f,0,32
c46107bace7fa7c916d49c6f,0,32
c518af4299fef196c70923cb,16,32
c518af4299fef196c70923cb,16,31
c518af4299fef196c70923cb,16,32
c518af4299fef196c70923cb,0,32
c518af4299fef196c70923cb,0,32
c518af4299fef196c70923cb,0,32
c518af4299fef196c70923cb,0,32
c518af4299fef196c70923cb,0,32
c5b93025a1692c44cd687858,16,32
c5b93025a1692c44cd687858,16,32
c5b93025a1692c44cd687858,16,32
c5b93025a1692c44cd687858,0,32
c5b93025a1692c44cd687858,0,32
c5b93025a1692c44cd687858,0,32
c5b93025a1692c44cd687858,16,32
c5b93025a1692c44cd687858,0,32
c60cc89e96bd9d772b05386b,0,32
c60cc89e96bd9d772b05386b,0,32
c60cc89e96bd9d772b05386b,0,31
c60cc89e96bd9d772b05386b,0,32
c60cc89e96bd9d772b05386b,0,32
c60cc89e96bd9d772b05386b,0,32
c60cc89e96bd9d772b05386b,0,31
c60cc89e96bd9d772b05386b,0,32
c6aeb6255ff59209d6664c5b,16,32
c6aeb6255ff59209d6664c5b,16,32
c6aeb6255ff59209d6664c5b,0,32
c6aeb6255ff59209d6664c5b,0,32
c6aeb6255ff59209d6664c5b,0,32
c6aeb6255ff59209d6664c5b,0,32
c6aeb6255ff59209d6664c5b,0,32
c6aeb6255ff59209d6664c5b,0,32
c7ccddf5c463405be0df2eac,0,32
c7ccddf5c463405be0df2eac,0,32
c7ccddf5c463405be0df2eac,0,32
c7ccddf5c463405be0df2eac,0,31
c7ccddf5c463405be0df2eac,0,32
c7ccddf5c463405be0df2eac,0,32
c7ccddf5c463405be0df2eac,0,32
c7ccddf5c463405be0df2eac,0,32
c874b101e22e7a655bb3d46c,16,32
c874b101e22e7a655bb3d46c,16,32
c874b101e22e7a655bb3d46c,16,32
c874b101e22e7a655bb3d46c,0,32
c874b101e22e7a655bb3d46c,0,32
c874b101e22e7a655bb3d46c,0,32
c874b101e22e7a655bb3d46c,0,32
c874b101e22e7a655bb3d46c,0,32
c8f6682bf613e7f5e8b9e9a3,0,32
c8f6682bf613e7f5e8b9e9a3,0,32
c8f6682bf613e7f5e8b9e9a3,0,32
c8f6682bf613e7f5e8b9e9a3,0,32
c8f6682bf613e7f5e8b9e9a3,0,32
c8f6682bf613e7f5e8b9e9a3,0,32
c8f6682bf613e7f5e8b9e9a3,0,32
c8f6682bf613e7f5e8b9e9a3,0,32
cd39f903e1e4c42b6e6a850f,16,32
cd39f903e1e4c42b6e6a850f,0,32
cd39f903e1e4c42b6e6a850f,0,32
cd39f903e1e4c42b6e6a850f,0,32
cd39f903e1e4c42b6e6a850f,0,32
cd39f903e1e4c42b6e6a850f,0,32
cd39f903e1e4c42b6e6a850f,0,32
cd39f903e1e4c42b6e6a850f,16,32
cd3a367d4ef0cdebd425f875,0,32
cd3a367d4ef0cdebd425f875,0,32
cd3a367d4ef0cdebd425f875,0,32
cd3a367d4ef0cdebd425f875,0,32
cd3a367d4ef0cdebd425f875,0,32
cd3a367d4ef0cdebd425f875,0,32
cd3a367d4ef0cdebd425f875,0,31
cd3a367d4ef0cdebd425f875,0,32
cd4093246e027baa9ffbd4b1,0,32
cd4093246e027baa9ffbd4b1,0,32
cd4093246e027baa9ffbd4b1,0,32
cd4093246e027baa9ffbd4b1,0,32
cd4093246e027baa9ffbd4b1,0,32
cd4093246e027baa9ffbd4b1,0,32
cd4093246e027baa9ffbd4b1,0,32
cd4093246e027baa9ffbd4b1,0,32
d0a5fa27d6e1dc450a56749e,16,32
d0a5fa27d6e1dc450a56749e,0,32
d0a5fa27d6e1dc450a56749e,0,32
d0a5fa27d6e1dc450a56749e,0,32
d0a5fa27d6e1dc450a56749e,0,32
d0a5fa27d6e1dc450a56749e,0,32
d0a5fa27d6e1dc450a56749e,0,32
d0a5fa27d6e1dc450a56749e,0,32
d24de2d56bf3392292afe0e5,16,32
d24de2d56bf3392292afe0e5,0,32
d24de2d56bf3392292afe0e5,16,32
d24de2d56bf3392292afe0e5,0,32
d24de2d56bf3392292afe0e5,0,32
d24de2d56bf3392292afe0e5,0,32
d24de2d56bf3392292afe0e5,0,32
d24de2d56bf3392292afe0e5,0,32
d662bf829831cb59e8ce8104,0,32
d662bf829831cb59e8ce8104,0,32
d662bf829831cb59e8ce8104,0,32
d662bf829831cb59e8ce8104,0,32
d662bf829831cb59e8ce8104,0,32
d662bf829831cb59e8ce8104,0,32
d662bf829831cb59e8ce8104,0,32
d662bf829831cb59e8ce8104,0,32
d6bddf44995bd449ba0c2466,16,32
d6bddf44995bd449ba0c2466,0,32
d6bddf44995bd449ba0c2466,0,32
d6bddf44995bd449ba0c2466,0,32
d6bddf44995bd449ba0c2466,0,32
d6bddf44995bd449ba0c2466,0,32
d6bddf44995bd449ba0c2466,0,32
d6bddf44995bd449ba0c2466,0,32
da706121f003b105e2a4388a,16,32
da706121f003b105e2a4388a,16,32
da706121f003b105e2a4388a,0,32
da706121f003b105e2a4388a,0,32
da706121f003b105e2a4388a,0,32
da706121f003b105e2a4388a,0,32
da706121f003b105e2a4388a,0,32
da706121f003b105e2a4388a,0,32
db132f55d3695ef283792e72,0,32
db132f55d3695ef283792e72,0,32
db132f55d3695ef283792e72,16,32
db132f55d3695ef283792e72,16,32
db132f55d3695ef283792e72,0,32
db132f55d3695ef283792e72,0,32
db132f55d3695ef283792e72,16,32
db132f55d3695ef283792e72,0,31
de5dd2d41b4cbbc5fcf362a9,16,32
de5dd2d41b4cbbc5fcf362a9,0,32
de5dd2d41b4cbbc5fcf362a9,0,32
de5dd2d41b4cbbc5fcf362a9,0,32
de5dd2d41b4cbbc5fcf362a9,0,32
de5dd2d41b4cbbc5fcf362a9,0,32
de5dd2d41b4cbbc5fcf362a9,0,32
de5dd2d41b4cbbc5fcf362a9,0,32
de60294a69c40673294f5c8f,16,32
de60294a69c40673294f5c8f,16,32
de60294a69c40673294f5c8f,16,32
de60294a69c40673294f5c8f,0,32
de60294a69c40673294f5c8f,0,32
de60294a69c40673294f5c8f,0,31
de60294a69c40673294f5c8f,0,32
de60294a69c40673294f5c8f,0,31
df28201302d74ac0fb6037a6,0,32
df28201302d74ac0fb6037a6,0,32
df28201302d74ac0fb6037a6,0,32
df28201302d74ac0fb6037a6,0,32
df28201302d74ac0fb6037a6,0,32
df28201302d74ac0fb6037a6,0,32
df28201302d74ac0fb6037a6,0,32
df28201302d74ac0fb6037a6,0,32
e12271f726d719bb5ae25d4a,16,32
e12271f726d719bb5ae25d4a,0,32
e12271f726d719bb5ae25d4a,0,32
e12271f726d719bb5ae25d4a,0,32
e12271f726d719bb5ae25d4a,0,32
e12271f726d719bb5ae25d4a,0,31
e12271f726d719bb5ae25d4a,0,32
e12271f726d719bb5ae25d4a,16,32
e256bf7f650988a8e67a64e4,0,32
e256bf7f650988a8e67a64e4,0,32
e256bf7f650988a8e67a64e4,0,32
e256bf7f650988a8e67a64e4,0,32
e256bf7f650988a8e67a64e4,0,32
e256bf7f650988a8e67a64e4,0,31
e256bf7f650988a8e67a64e4,0,32
e256bf7f650988a8e67a64e4,0,32
e3ddd00c1c9aacc82180d106,0,32
e3ddd00c1c9aacc82180d106,0,32
e3ddd00c1c9aacc82180d106,0,32
e3ddd00c1c9aacc82180d106,0,32
e3ddd00c1c9aacc82180d106,0,32
e3ddd00c1c9aacc82180d106,0,32
e3ddd00c1c9aacc82180d106,0,32
e3ddd00c1c9aacc82180d106,0,32
ed40ad1222413fa954e7d598,16,32
ed40ad1222413fa954e7d598,0,32
ed40ad1222413fa954e7d598,0,32
ed40ad1222413fa954e7d598,16,31
ed40ad1222413fa954e7d598,0,32
ed40ad1222413fa954e7d598,0,32
ed40ad1222413fa954e7d598,0,32
ed40ad1222413fa954e7d598,0,32
ef4657f98e39b73d2d4942c7,0,31
ef4657f98e39b73d2d4942c7,0,32
ef4657f98e39b73d2d4942c7,0,32
ef4657f98e39b73d2d4942c7,0,32
ef4657f98e39b73d2d4942c7,0,32
ef4657f98e39b73d2d4942c7,0,32
ef4657f98e39b73d2d4942c7,0,32
ef4657f98e39b73d2d4942c7,0,32
f1f82d74d86d7fe2c2a2991b,16,32
f1f82d74d86d7fe2c2a2991b,16,31
f1f82d74d86d7fe2c2a2991b,0,32
f1f82d74d86d7fe2c2a2991b,0,32
f1f82d74d86d7fe2c2a2991b,0,32
f1f82d74d86d7fe2c2a2991b,0,32
f1f82d74d86d7fe2c2a2991b,0,32
f1f82d74d86d7fe2c2a2991b,0,32
f2ef6adff4305d98747705d9,16,32
f2ef6adff4305d98747705d9,0,32
f2ef6adff4305d98747705d9,0,32
f2ef6adff4305d98747705d9,0,32
f2ef6adff4305d98747705d9,0,32
f2ef6adff4305d98747705d9,0,32
f2ef6adff4305d98747705d9,0,32
f2ef6adff4305d98747705d9,0,32
f34461e5d329aaa195f61e70,16,31
f34461e5d329aaa195f61e70,0,32
f34461e5d329aaa195f61e70,0,32
f34461e5d329aaa195f61e70,0,32
f34461e5d329aaa195f61e70,0,32
f34461e5d329aaa195f61e70,0,32
f34461e5d329aaa195f61e70,0,32
f34461e5d329aaa195f61e70,0,32
f64396309a7f0ebc28e5d4d2,16,31
f64396309a7f0ebc28e5d4d2,16,32
f64396309a7f0ebc28e5d4d2,16,32
f64396309a7f0ebc28e5d4d2,0,32
f64396309a7f0ebc28e5d4d2,0,32
f64396309a7f0ebc28e5d4d2,0,32
f64396309a7f0ebc28e5d4d2,0,32
f64396309a7f0ebc28e5d4d2,16,32
f8841723d4d2a206066c55af,16,32
f8841723d4d2a206066c55af,16,32
f8841723d4d2a206066c55af,16,32
f8841723d4d2a206066c55af,0,32
f8841723d4d2a206066c55af,0,32
f8841723d4d2a206066c55af,0,32
f8841723d4d2a206066c55af,0,32
f8841723d4d2a206066c55af,16,32
f90c7ef05315e1fbbd3fa860,16,32
f90c7ef05315e1fbbd3fa860,0,32
f90c7ef05315e1fbbd3fa860,0,32
f90c7ef05315e1fbbd3fa860,0,32
f90c7ef05315e1fbbd3fa860,0,32
f90c7ef05315e1fbbd3fa860,0,32
f90c7ef05315e1fbbd3fa860,0,32
f90c7ef05315e1fbbd3fa860,0,32
fa38428ed8c89036246b6862,16,31
fa38428ed8c89036246b6862,0,32
fa38428ed8c89036246b6862,0,32
fa38428ed8c89036246b6862,0,32
fa38428ed8c89036246b6862,0,32
fa38428ed8c89036246b6862,0,32
fa38428ed8c89036246b6862,0,32
fa38428ed8c89036246b6862,0,32
fc6e887528a8307b0920d255,16,32
fc6e887528a8307b0920d255,16,32
fc6e887528a8307b0920d255,16,32
fc6e887528a8307b0920d255,0,31
fc6e887528a8307b0920d255,0,32
fc6e887528a8307b0920d255,0,32
fc6e887528a8307b0920d255,16,31
fc6e887528a8307b0920d255,0,32
fcece3d2025e9e0dc3fd3593,0,32
fcece3d2025e9e0dc3fd3593,0,32
fcece3d2025e9e0dc3fd3593,0,32
fcece3d2025e9e0dc3fd3593,0,32
fcece3d2025e9e0dc3fd3593,0,32
fcece3d2025e9e0dc3fd3593,0,32
fcece3d2025e9e0dc3fd3593,0,32
fcece3d2025e9e0dc3fd3593,0,32
fe2294ea97d7e7dd86903869,16,32
fe2294ea97d7e7dd86903869,0,32
fe2294ea97d7e7dd86903869,0,32
fe2294ea97d7e7dd86903869,0,32
fe2294ea97d7e7dd86903869,0,32
fe2294ea97d7e7dd86903869,0,32
fe2294ea97d7e7dd86903869,0,32
fe2294ea97d7e7dd86903869,0,32
0567f015e56225dc7b608691,16,32
0567f015e56225dc7b608691,16,32
0567f015e56225dc7b608691,16,32
0567f015e56225dc7b608691,0,32
0567f015e56225dc7b608691,0,32
0567f015e56225dc7b608691,0,32
0567f015e56225dc7b608691,0,32
0567f015e56225dc7b608691,0,32
05e7d385d49a93944ed7d660,16,32
05e7d385d49a93944ed7d660,16,32
05e7d385d49a93944ed7d660,16,30
05e7d385d49a93944ed7d660,0,32
05e7d385d49a93944ed7d660,16,32
05e7d385d49a93944ed7d660,16,32
05e7d385d49a93944ed7d660,16,32
05e7d385d49a93944ed7d660,16,32
085d4d97d4ccb17a25835d26,0,32
085d4d97d4ccb17a25835d26,0,32
085d4d97d4ccb17a25835d26,0,32
085d4d97d4ccb17a25835d26,0,32
085d4d97d4ccb17a25835d26,0,32
085d4d97d4ccb17a25835d26,0,32
085d4d97d4ccb17a25835d26,0,32
085d4d97d4ccb17a25835d26,0,32
08db9c8cd1485c7caa97f390,0,32
08db9c8cd1485c7caa97f390,0,32
08db9c8cd1485c7caa97f390,0,32
08db9c8cd1485c7caa97f390,0,32
08db9c8cd1485c7caa97f390,0,32
08db9c8cd1485c7caa97f390,0,32
08db9c8cd1485c7caa97f390,0,32
08db9c8cd1485c7caa97f390,0,32
0991fdba5270f68770239306,16,32
0991fdba5270f68770239306,0,32
0991fdba5270f68770239306,16,32
0991fdba5270f68770239306,0,32
0991fdba5270f68770239306,0,32
0991fdba5270f68770239306,16,32
0991fdba5270f68770239306,0,32
0991fdba5270f68770239306,0,32
0a5fb07aa4961d588f1ca0e4,0,32
0a5fb07aa4961d588f1ca0e4,0,32
0a5fb07aa4961d588f1ca0e4,0,32
0a5fb07aa4961d588f1ca0e4,0,32
0a5fb07aa4961d588f1ca0e4,0,32
0a5fb07aa4961d588f1ca0e4,0,32
0a5fb07aa4961d588f1ca0e4,0,32
0a5fb07aa4961d588f1ca0e4,0,32
0ce7b5f90467de3134ed6800,16,32
0ce7b5f90467de3134ed6800,0,32
