dataset,category,split,label,is_anomaly,image_rel_path,image_path,mask_rel_path,mask_path,image_exists,mask_exists,has_pixel_mask,source_split_csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/224.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/224.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/132.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/132.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/219.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/219.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/381.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/381.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/382.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/382.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/597.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/597.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/325.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/325.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/339.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/339.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/567.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/567.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/055.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/055.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/587.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/587.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/588.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/588.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/045.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/045.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/452.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/452.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/129.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/129.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/425.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/425.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/094.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/094.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/120.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/120.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/430.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/430.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/405.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/405.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/351.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/351.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/053.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/053.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/507.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/507.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/470.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/470.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/388.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/388.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/238.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/238.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/030.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/030.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/558.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/558.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/209.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/209.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/601.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/601.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/064.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/064.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/559.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/559.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/448.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/448.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/477.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/477.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/397.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/397.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/293.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/293.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/404.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/404.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/226.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/226.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/586.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/586.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/347.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/347.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/042.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/042.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/275.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/275.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/390.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/390.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/468.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/468.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/418.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/418.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/505.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/505.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/498.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/498.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/369.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/369.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/014.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/014.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/547.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/547.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/202.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/202.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/059.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/059.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/162.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/162.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/564.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/564.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/302.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/302.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/273.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/273.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/466.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/466.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/314.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/314.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/099.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/099.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/038.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/038.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/093.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/093.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/074.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/074.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/318.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/318.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/090.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/090.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/253.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/253.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/092.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/092.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/021.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/021.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/036.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/036.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/005.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/005.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/025.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/025.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/340.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/340.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/204.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/204.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/245.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/245.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/077.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/077.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/308.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/308.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/135.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/135.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/271.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/271.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/344.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/344.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/140.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/140.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/048.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/048.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/156.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/156.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/497.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/497.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/136.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/136.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/511.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/511.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/398.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/398.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/169.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/169.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/368.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/368.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/039.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/039.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/549.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/549.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/513.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/513.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/032.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/032.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/415.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/415.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/068.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/068.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/063.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/063.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/220.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/220.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/504.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/504.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/057.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/057.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/414.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/414.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/116.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/116.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/228.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/228.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/551.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/551.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/454.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/454.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/521.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/521.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/091.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/091.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/114.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/114.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/188.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/188.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/543.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/543.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
VisA,capsules,train,normal,0,capsules/Data/Images/Normal/009.JPG,/root/private_data/iad-vlm-anomaly/datasets/VisA/capsules/Data/Images/Normal/009.JPG,,,1,0,0,/root/private_data/iad-vlm-anomaly/datasets/VisA/split_csv/1cls.csv
