dataset,category,batch_idx,item_idx,image_path,mask_path,gt_label,pred_label,pred_score,x1,y1,x2,y2,area,mean_score,max_score,threshold,map_min,map_max,map_mean,candidate_rank,candidate_available,crop_path,crop_x1,crop_y1,crop_x2,crop_y2,image_width,image_height,error,gt_binary,context_name,context_scale,square_context,context_crop_path,context_x1,context_y1,context_x2,context_y2,context_width,context_height,clip_backend,context_normal_score,context_anomaly_score,context_vlm_margin
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,611,1275,794,1683,56013,0.7662494778633118,1.0,0.6196078658103943,0.0,1.0,0.139261856675148,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand1.png,563,1227,842,1731,1400,1900,,1,context_1.00,1.0,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.00/000383_002_shift_1_cand1_context_1.00.png,428,867,977,1900,549,1033,open_clip:ViT-B-32/openai,0.26006191968917847,0.2590031921863556,-0.001058727502822876
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,611,1275,794,1683,56013,0.7662494778633118,1.0,0.6196078658103943,0.0,1.0,0.139261856675148,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand1.png,563,1227,842,1731,1400,1900,,1,context_1.50,1.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.50/000383_002_shift_1_cand1_context_1.50.png,336,663,1068,1900,732,1237,open_clip:ViT-B-32/openai,0.2640509605407715,0.2637662887573242,-0.0002846717834472656
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,611,1275,794,1683,56013,0.7662494778633118,1.0,0.6196078658103943,0.0,1.0,0.139261856675148,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand1.png,563,1227,842,1731,1400,1900,,1,square_context_1.00,1.0,True,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/square_context_1.00/000383_002_shift_1_cand1_square_context_1.00.png,90,867,1314,1900,1224,1033,open_clip:ViT-B-32/openai,0.2808050811290741,0.2798895537853241,-0.00091552734375
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,666,982,810,1208,23697,0.6516620516777039,0.6980392336845398,0.6196078658103943,0.0,1.0,0.139261856675148,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand2.png,639,955,837,1235,1400,1900,,1,context_0.20,0.2,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.20/000383_002_shift_1_cand2_context_0.20.png,637,937,839,1253,202,316,open_clip:ViT-B-32/openai,0.25356465578079224,0.25326502323150635,-0.00029963254928588867
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,666,982,810,1208,23697,0.6516620516777039,0.6980392336845398,0.6196078658103943,0.0,1.0,0.139261856675148,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand2.png,639,955,837,1235,1400,1900,,1,context_0.50,0.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.50/000383_002_shift_1_cand2_context_0.50.png,594,869,882,1321,288,452,open_clip:ViT-B-32/openai,0.2561030387878418,0.2582048773765564,0.0021018385887145996
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,666,982,810,1208,23697,0.6516620516777039,0.6980392336845398,0.6196078658103943,0.0,1.0,0.139261856675148,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand2.png,639,955,837,1235,1400,1900,,1,context_1.00,1.0,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.00/000383_002_shift_1_cand2_context_1.00.png,522,756,954,1434,432,678,open_clip:ViT-B-32/openai,0.24182629585266113,0.23957672715187073,-0.0022495687007904053
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,666,982,810,1208,23697,0.6516620516777039,0.6980392336845398,0.6196078658103943,0.0,1.0,0.139261856675148,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand2.png,639,955,837,1235,1400,1900,,1,context_1.50,1.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.50/000383_002_shift_1_cand2_context_1.50.png,450,643,1026,1547,576,904,open_clip:ViT-B-32/openai,0.25233203172683716,0.24796658754348755,-0.004365444183349609
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,666,982,810,1208,23697,0.6516620516777039,0.6980392336845398,0.6196078658103943,0.0,1.0,0.139261856675148,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand2.png,639,955,837,1235,1400,1900,,1,square_context_1.00,1.0,True,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/square_context_1.00/000383_002_shift_1_cand2_square_context_1.00.png,399,756,1077,1434,678,678,open_clip:ViT-B-32/openai,0.24959661066532135,0.24663470685482025,-0.0029619038105010986
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,711,601,775,668,2974,0.6231311559677124,0.6274510025978088,0.6196078658103943,0.0,1.0,0.139261856675148,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand3.png,703,593,783,676,1400,1900,,1,context_0.20,0.2,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.20/000383_002_shift_1_cand3_context_0.20.png,698,588,788,681,90,93,open_clip:ViT-B-32/openai,0.29579782485961914,0.30358773469924927,0.007789909839630127
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,711,601,775,668,2974,0.6231311559677124,0.6274510025978088,0.6196078658103943,0.0,1.0,0.139261856675148,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand3.png,703,593,783,676,1400,1900,,1,context_0.50,0.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.50/000383_002_shift_1_cand3_context_0.50.png,679,568,807,702,128,134,open_clip:ViT-B-32/openai,0.28343290090560913,0.29099005460739136,0.0075571537017822266
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,711,601,775,668,2974,0.6231311559677124,0.6274510025978088,0.6196078658103943,0.0,1.0,0.139261856675148,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand3.png,703,593,783,676,1400,1900,,1,context_1.00,1.0,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.00/000383_002_shift_1_cand3_context_1.00.png,647,534,839,735,192,201,open_clip:ViT-B-32/openai,0.2626737952232361,0.26355817914009094,0.0008843839168548584
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,711,601,775,668,2974,0.6231311559677124,0.6274510025978088,0.6196078658103943,0.0,1.0,0.139261856675148,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand3.png,703,593,783,676,1400,1900,,1,context_1.50,1.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.50/000383_002_shift_1_cand3_context_1.50.png,615,500,871,768,256,268,open_clip:ViT-B-32/openai,0.2653957009315491,0.2679655849933624,0.0025698840618133545
MVTec AD 2,vial,0,6,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000383_002_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000383_002_shift_1.png,True,True,1.0,711,601,775,668,2974,0.6231311559677124,0.6274510025978088,0.6196078658103943,0.0,1.0,0.139261856675148,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000383_002_shift_1_cand3.png,703,593,783,676,1400,1900,,1,square_context_1.00,1.0,True,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/square_context_1.00/000383_002_shift_1_cand3_square_context_1.00.png,642,534,844,735,202,201,open_clip:ViT-B-32/openai,0.2563295066356659,0.25629863142967224,-3.0875205993652344e-05
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,608,1278,796,1687,57245,0.7599732875823975,1.0,0.6078431606292725,0.0,1.0,0.1504313796758651,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand1.png,559,1229,845,1736,1400,1900,,1,context_0.20,0.2,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.20/000384_002_shift_2_cand1_context_0.20.png,570,1196,834,1769,264,573,open_clip:ViT-B-32/openai,0.2623538672924042,0.26503536105155945,0.0026814937591552734
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,608,1278,796,1687,57245,0.7599732875823975,1.0,0.6078431606292725,0.0,1.0,0.1504313796758651,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand1.png,559,1229,845,1736,1400,1900,,1,context_0.50,0.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.50/000384_002_shift_2_cand1_context_0.50.png,514,1074,890,1892,376,818,open_clip:ViT-B-32/openai,0.26036545634269714,0.25926923751831055,-0.0010962188243865967
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,608,1278,796,1687,57245,0.7599732875823975,1.0,0.6078431606292725,0.0,1.0,0.1504313796758651,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand1.png,559,1229,845,1736,1400,1900,,1,context_1.00,1.0,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.00/000384_002_shift_2_cand1_context_1.00.png,420,869,984,1900,564,1031,open_clip:ViT-B-32/openai,0.2576884627342224,0.2565532326698303,-0.0011352300643920898
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,608,1278,796,1687,57245,0.7599732875823975,1.0,0.6078431606292725,0.0,1.0,0.1504313796758651,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand1.png,559,1229,845,1736,1400,1900,,1,context_1.50,1.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.50/000384_002_shift_2_cand1_context_1.50.png,326,664,1078,1900,752,1236,open_clip:ViT-B-32/openai,0.26818808913230896,0.26673948764801025,-0.001448601484298706
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,608,1278,796,1687,57245,0.7599732875823975,1.0,0.6078431606292725,0.0,1.0,0.1504313796758651,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand1.png,559,1229,845,1736,1400,1900,,1,square_context_1.00,1.0,True,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/square_context_1.00/000384_002_shift_2_cand1_square_context_1.00.png,88,869,1316,1900,1228,1031,open_clip:ViT-B-32/openai,0.2788512706756592,0.2759447991847992,-0.0029064714908599854
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,667,974,789,1200,19377,0.6261931657791138,0.6509804129600525,0.6078431606292725,0.0,1.0,0.1504313796758651,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand2.png,640,947,816,1227,1400,1900,,1,context_0.20,0.2,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.20/000384_002_shift_2_cand2_context_0.20.png,643,929,813,1245,170,316,open_clip:ViT-B-32/openai,0.24788957834243774,0.24594227969646454,-0.0019472986459732056
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,667,974,789,1200,19377,0.6261931657791138,0.6509804129600525,0.6078431606292725,0.0,1.0,0.1504313796758651,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand2.png,640,947,816,1227,1400,1900,,1,context_0.50,0.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.50/000384_002_shift_2_cand2_context_0.50.png,606,861,850,1313,244,452,open_clip:ViT-B-32/openai,0.25350990891456604,0.253303587436676,-0.00020632147789001465
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,667,974,789,1200,19377,0.6261931657791138,0.6509804129600525,0.6078431606292725,0.0,1.0,0.1504313796758651,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand2.png,640,947,816,1227,1400,1900,,1,context_1.00,1.0,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.00/000384_002_shift_2_cand2_context_1.00.png,545,748,911,1426,366,678,open_clip:ViT-B-32/openai,0.23455791175365448,0.23130622506141663,-0.003251686692237854
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,667,974,789,1200,19377,0.6261931657791138,0.6509804129600525,0.6078431606292725,0.0,1.0,0.1504313796758651,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand2.png,640,947,816,1227,1400,1900,,1,context_1.50,1.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.50/000384_002_shift_2_cand2_context_1.50.png,484,635,972,1539,488,904,open_clip:ViT-B-32/openai,0.2386842966079712,0.2337116301059723,-0.004972666501998901
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,667,974,789,1200,19377,0.6261931657791138,0.6509804129600525,0.6078431606292725,0.0,1.0,0.1504313796758651,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand2.png,640,947,816,1227,1400,1900,,1,square_context_1.00,1.0,True,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/square_context_1.00/000384_002_shift_2_cand2_square_context_1.00.png,389,748,1067,1426,678,678,open_clip:ViT-B-32/openai,0.24394208192825317,0.24031978845596313,-0.003622293472290039
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,705,599,781,670,3877,0.6142389178276062,0.6235294342041016,0.6078431606292725,0.0,1.0,0.1504313796758651,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand3.png,696,590,790,679,1400,1900,,1,context_0.20,0.2,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.20/000384_002_shift_2_cand3_context_0.20.png,690,585,796,684,106,99,open_clip:ViT-B-32/openai,0.2985725402832031,0.30729392170906067,0.008721381425857544
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,705,599,781,670,3877,0.6142389178276062,0.6235294342041016,0.6078431606292725,0.0,1.0,0.1504313796758651,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand3.png,696,590,790,679,1400,1900,,1,context_0.50,0.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.50/000384_002_shift_2_cand3_context_0.50.png,667,564,819,706,152,142,open_clip:ViT-B-32/openai,0.2823675870895386,0.28211110830307007,-0.00025647878646850586
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,705,599,781,670,3877,0.6142389178276062,0.6235294342041016,0.6078431606292725,0.0,1.0,0.1504313796758651,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand3.png,696,590,790,679,1400,1900,,1,context_1.00,1.0,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.00/000384_002_shift_2_cand3_context_1.00.png,629,528,857,741,228,213,open_clip:ViT-B-32/openai,0.2566789984703064,0.25693008303642273,0.000251084566116333
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,705,599,781,670,3877,0.6142389178276062,0.6235294342041016,0.6078431606292725,0.0,1.0,0.1504313796758651,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand3.png,696,590,790,679,1400,1900,,1,context_1.50,1.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.50/000384_002_shift_2_cand3_context_1.50.png,591,492,895,776,304,284,open_clip:ViT-B-32/openai,0.27960291504859924,0.2846570312976837,0.005054116249084473
MVTec AD 2,vial,0,7,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000384_002_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000384_002_shift_2.png,True,True,1.0,705,599,781,670,3877,0.6142389178276062,0.6235294342041016,0.6078431606292725,0.0,1.0,0.1504313796758651,3,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000384_002_shift_2_cand3.png,696,590,790,679,1400,1900,,1,square_context_1.00,1.0,True,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/square_context_1.00/000384_002_shift_2_cand3_square_context_1.00.png,629,520,857,748,228,228,open_clip:ViT-B-32/openai,0.26302725076675415,0.26429224014282227,0.0012649893760681152
MVTec AD 2,vial,1,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000385_002_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000385_002_shift_3.png,True,True,1.0,607,1267,797,1689,59420,0.7558262944221497,1.0,0.6039215922355652,0.0,1.0,0.1332245618104934,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000385_002_shift_3_cand1.png,557,1217,847,1739,1400,1900,,1,context_0.20,0.2,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.20/000385_002_shift_3_cand1_context_0.20.png,569,1183,835,1773,266,590,open_clip:ViT-B-32/openai,0.26217925548553467,0.2645968198776245,0.0024175643920898438
MVTec AD 2,vial,1,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000385_002_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000385_002_shift_3.png,True,True,1.0,607,1267,797,1689,59420,0.7558262944221497,1.0,0.6039215922355652,0.0,1.0,0.1332245618104934,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000385_002_shift_3_cand1.png,557,1217,847,1739,1400,1900,,1,context_0.50,0.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.50/000385_002_shift_3_cand1_context_0.50.png,512,1056,892,1900,380,844,open_clip:ViT-B-32/openai,0.25189709663391113,0.2517949640750885,-0.00010213255882263184
MVTec AD 2,vial,1,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000385_002_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000385_002_shift_3.png,True,True,1.0,607,1267,797,1689,59420,0.7558262944221497,1.0,0.6039215922355652,0.0,1.0,0.1332245618104934,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000385_002_shift_3_cand1.png,557,1217,847,1739,1400,1900,,1,context_1.00,1.0,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.00/000385_002_shift_3_cand1_context_1.00.png,417,845,987,1900,570,1055,open_clip:ViT-B-32/openai,0.25302833318710327,0.25131797790527344,-0.001710355281829834
MVTec AD 2,vial,1,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000385_002_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000385_002_shift_3.png,True,True,1.0,607,1267,797,1689,59420,0.7558262944221497,1.0,0.6039215922355652,0.0,1.0,0.1332245618104934,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000385_002_shift_3_cand1.png,557,1217,847,1739,1400,1900,,1,context_1.50,1.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_1.50/000385_002_shift_3_cand1_context_1.50.png,322,634,1082,1900,760,1266,open_clip:ViT-B-32/openai,0.2662421762943268,0.26555246114730835,-0.0006897151470184326
MVTec AD 2,vial,1,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000385_002_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000385_002_shift_3.png,True,True,1.0,607,1267,797,1689,59420,0.7558262944221497,1.0,0.6039215922355652,0.0,1.0,0.1332245618104934,1,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000385_002_shift_3_cand1.png,557,1217,847,1739,1400,1900,,1,square_context_1.00,1.0,True,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/square_context_1.00/000385_002_shift_3_cand1_square_context_1.00.png,69,845,1335,1900,1266,1055,open_clip:ViT-B-32/openai,0.27983003854751587,0.2782464921474457,-0.0015835464000701904
MVTec AD 2,vial,1,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000385_002_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000385_002_shift_3.png,True,True,1.0,660,978,789,1210,21068,0.6236807703971863,0.6470588445663452,0.6039215922355652,0.0,1.0,0.1332245618104934,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000385_002_shift_3_cand2.png,633,951,816,1237,1400,1900,,1,context_0.20,0.2,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.20/000385_002_shift_3_cand2_context_0.20.png,634,932,815,1256,181,324,open_clip:ViT-B-32/openai,0.24429263174533844,0.2435605525970459,-0.0007320791482925415
MVTec AD 2,vial,1,0,datasets/MVTec_AD_2_anomalib/vial_folder/test/bad/000385_002_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib/vial_folder/ground_truth/bad/000385_002_shift_3.png,True,True,1.0,660,978,789,1210,21068,0.6236807703971863,0.6470588445663452,0.6039215922355652,0.0,1.0,0.1332245618104934,2,True,results/stage10_dataset_expansion/stage10_d_patchcore_candidate_crops/bad/000385_002_shift_3_cand2.png,633,951,816,1237,1400,1900,,1,context_0.50,0.5,False,results/stage10_dataset_expansion/stage10_f_multiscale_context_crops/bad/context_0.50/000385_002_shift_3_cand2_context_0.50.png,596,862,854,1326,258,464,open_clip:ViT-B-32/openai,0.2490895390510559,0.2471504807472229,-0.0019390583038330078
