image_id,dataset,category,gt_pixels,top1_tight_fraction,top1_context_fraction,top3_context_union_fraction,top1_tight_hit,top1_context_hit,top3_context_hit
85adbffcad787b04c55a7f07,AD2,rice,6780,0.0,0.0,0.05073746312684366,0,0,1
85d639d4a9e625206a335b4f,AD2,rice,5861,0.0,0.0,0.0,0,0,0
873a24e9df7e8920abf33cdf,AD2,rice,4259,0.0,0.0,0.0,0,0,0
87c4657b28609a2d4862dade,AD2,rice,8477,0.0,0.0,0.0,0,0,0
887cd343415d366e444dfd9c,AD2,rice,5065,0.0,0.0,1.0,0,0,1
892786f0653a661612f05ab8,AD2,rice,67490,0.0,0.0,0.5999259149503631,0,0,1
89537e765eeb60a79dc3a0da,AD2,rice,7878,0.3227976643818228,0.9714394516374715,0.9714394516374715,1,1,1
8bc5049f14a02160990cf856,AD2,rice,5861,0.0,0.0,0.0,0,0,0
906663b15edbed173ea5d313,AD2,rice,5336,0.0,0.0,0.0,0,0,0
94c119ebcdf4911921229edc,AD2,rice,5336,0.0,0.0,0.0,0,0,0
9848b5adef05ea204d3b9468,AD2,rice,48390,0.0003719776813391197,0.3219673486257491,0.3219673486257491,1,1,1
98adaa3bf343ea9fadd56624,AD2,rice,48390,0.3249638355032031,0.7995246951849556,0.7995246951849556,1,1,1
9fe44019cf8211f26bfcade9,AD2,rice,2351,0.0,0.0,0.0,0,0,0
a0d1dff7c1f9efa7ddf73fa9,AD2,rice,5065,1.0,1.0,1.0,1,1,1
a290b160fb702e5c4a77d57c,AD2,rice,7878,0.2364813404417365,0.8966742828128966,0.8966742828128966,1,1,1
a29b89bcce2d4f4fd1d3b037,AD2,rice,3175,0.0,0.0,0.0,0,0,0
aa5b7d505cfe2fc0e3630c58,AD2,rice,48390,0.434552593511056,0.9093407728869601,0.9093407728869601,1,1,1
b689c9052bb2a45439574697,AD2,rice,2351,0.0,0.0,0.0,0,0,0
b985e76c62d1295c4c8364b3,AD2,rice,5663,0.0,0.0,0.0,0,0,0
b9c672e829ef33374692326c,AD2,rice,2572,0.0,0.0,0.0,0,0,0
bb558f618b6bea69e676de49,AD2,rice,48429,0.0,0.0,0.3625720126370563,0,0,1
be110f4ac725e554bc6f49eb,AD2,rice,5861,0.0,0.0,0.0,0,0,0
c065a13a639a727351402c99,AD2,rice,5336,0.0,0.0,0.0,0,0,0
c09c723a93c1bb812cb5c809,AD2,rice,7878,0.4098756029449099,1.0,1.0,1,1,1
c120dc31932d1db26c869f8b,AD2,rice,20334,0.9490016720763254,0.9490016720763254,0.9490016720763254,1,1,1
c2f2aa0868ecc3cf447b3f42,AD2,rice,67490,0.0,0.0,0.0,0,0,0
c3e47c02c1e0731e7aefeacf,AD2,rice,4259,0.0,0.0,0.0,0,0,0
c5f63ec619882e40eba5243e,AD2,rice,4259,0.0,0.0,0.0,0,0,0
cf4e62923d9953d9b9586831,AD2,rice,5861,0.0,0.0,1.0,0,0,1
d1a3e96765283361040444e1,AD2,rice,4259,0.0,0.0,0.0,0,0,0
d7b8047f9a91a43e15d1cd95,AD2,rice,5065,0.0,0.0,1.0,0,0,1
dab9c6d1c74c29b051738734,AD2,rice,2572,0.0,0.0,0.0,0,0,0
ddcc3b44f3f19fd6a9f6564a,AD2,rice,2572,0.0,0.0,0.0,0,0,0
e22e9eb06ed74cb3f651e497,AD2,rice,5336,0.0,0.0,0.0,0,0,0
e22f9e1a45d4227868087253,AD2,rice,6780,0.0,0.0,0.4889380530973451,0,0,1
e2bb091a1182285e40b22275,AD2,rice,3503,0.0,0.0,0.0,0,0,0
ee9eb917d089a072ff3cc193,AD2,rice,3503,0.0,0.0,0.7593491293177277,0,0,1
ef8062447dbfcfb3d45280f3,AD2,rice,4259,0.0,0.0,0.0,0,0,0
effb8441e7e0e9b7a51d6482,AD2,rice,5336,0.0,0.0,0.0,0,0,0
f178327019adbd8eb26753e7,AD2,rice,3503,0.0,0.0,0.0,0,0,0
f4f1bbb6e4532c714597cc96,AD2,rice,5861,0.0,0.0,0.0,0,0,0
f5c845fa664d1ee00f1d66fe,AD2,rice,2572,0.0,0.0,0.0,0,0,0
f7b4d6d1d2772d4e55b69743,AD2,rice,2351,0.0,0.0,0.0,0,0,0
fae360e1041f28098fd80f20,AD2,rice,5663,0.0,0.0,1.0,0,0,1
fd41a32df1067149c9bc9c6f,AD2,rice,2572,0.0,0.0,0.0,0,0,0
fdf8657800738c1e73c268ea,AD2,rice,5065,1.0,1.0,1.0,1,1,1
fee2ddb5019fbd74e6b8afcc,AD2,rice,5663,0.0,0.0,1.0,0,0,1
02dea521dfcb617029f8c08f,AD2,sheet_metal,568,0.0,1.0,1.0,0,1,1
0462d03584442beb56ce3007,AD2,sheet_metal,30645,0.0,0.0,0.0,0,0,0
0465056ef7eb5a7a129b3dc5,AD2,sheet_metal,520,0.0,0.7865384615384615,0.7865384615384615,0,1,1
048fea4848bd131ef51695b0,AD2,sheet_metal,11670,0.0,0.0,0.0,0,0,0
0c64f2fa1ba68c7f9b62805f,AD2,sheet_metal,3552,0.0,0.0,0.0,0,0,0
156c09badc34dd8434c7f0cf,AD2,sheet_metal,8020,0.3532418952618454,0.3831670822942643,0.41097256857855363,1,1,1
2176e4198610008303c38afd,AD2,sheet_metal,10989,0.0,0.012103012103012104,0.012103012103012104,0,1,1
21bb5c570139e550e66e0a2b,AD2,sheet_metal,4302,0.0,0.0,0.0,0,0,0
21da16822facbd11fd2d6d21,AD2,sheet_metal,15432,0.0,0.0,0.26509849663037843,0,0,1
2570ec1ec199430f1832682b,AD2,sheet_metal,4302,0.0,0.0,0.0,0,0,0
2887db27ad9866db4505482a,AD2,sheet_metal,4302,0.0,0.0,0.0,0,0,0
298a39c8400f68e7e5705684,AD2,sheet_metal,520,0.0,0.0,0.0,0,0,0
2a9caad55750b3a831e3c6b1,AD2,sheet_metal,19294,0.0,0.0,0.13651912511661657,0,0,1
2af3837478436db18f3ed55d,AD2,sheet_metal,520,0.0,0.0,0.0,0,0,0
2b84d6f74ca188f729f9778c,AD2,sheet_metal,3809,0.0,0.0,0.0,0,0,0
2fb30a4e68e030ecee938822,AD2,sheet_metal,12550,0.0,0.0,0.07721115537848605,0,0,1
3266f22024206b6054c84bb1,AD2,sheet_metal,30645,0.0,0.0,0.0,0,0,0
35d6264bb9201cdc868cfc9a,AD2,sheet_metal,520,0.0,0.0,0.0,0,0,0
38df0a73347a1b6bee3a41a7,AD2,sheet_metal,74934,0.028411668935329756,0.0432780847145488,0.34226118984706544,1,1,1
40103fa106f396228bd024e2,AD2,sheet_metal,10989,0.00991900991900992,0.12385112385112385,0.12385112385112385,1,1,1
45e8c5a602c1e424a504c910,AD2,sheet_metal,8020,0.3532418952618454,0.3831670822942643,0.41795511221945136,1,1,1
4a71b2ce5aaac7f706a95986,AD2,sheet_metal,74934,0.1738329730162543,0.22422398377238636,0.3995916406437665,1,1,1
4aaa50d3376c7c5e554b32e3,AD2,sheet_metal,12550,0.0,0.0,0.0,0,0,0
4b40ddcb505fc90bc899d7ac,AD2,sheet_metal,11670,0.0,0.33607540702656385,0.33607540702656385,0,1,1
527a328eb116aa0a8fc2bed0,AD2,sheet_metal,7902,0.0,0.17046317388003038,0.39483675018982534,0,1,1
5dd6d47fc527b6bd1048a5e0,AD2,sheet_metal,3552,0.0,0.0,0.0,0,0,0
6345a21fe37be30d96fb9428,AD2,sheet_metal,183542,0.05161216506303734,0.08445478419108433,0.7211700864107398,1,1,1
636413381b27bf232dfc81dc,AD2,sheet_metal,568,0.0,1.0,1.0,0,1,1
641a494d63ac094d521794ea,AD2,sheet_metal,74934,0.029746176635439187,0.04461259241465823,0.3284223449969306,1,1,1
6814f9278c1876d88e5afc90,AD2,sheet_metal,7091,0.0,0.0,0.0,0,0,0
68b90c56100cd535e2597e81,AD2,sheet_metal,12550,0.0,0.0,0.12374501992031872,0,0,1
6c06ce0004bb77bf3286146a,AD2,sheet_metal,7091,0.0,0.0,0.04879424622761246,0,0,1
6ee2e77d7dc4c33fa2fc09ca,AD2,sheet_metal,15432,0.0,0.0,0.0,0,0,0
6f755d2b326fa7ea7f77826a,AD2,sheet_metal,12550,0.0,0.0,0.14820717131474104,0,0,1
727bf51b668ac1559060aedb,AD2,sheet_metal,30645,0.0,0.0,0.0,0,0,0
72f6374e9230e57aff74f7c8,AD2,sheet_metal,10989,0.00991900991900992,0.11666211666211666,0.11666211666211666,1,1,1
768e9726aefabec1bf5ff545,AD2,sheet_metal,3809,0.0,0.0,0.0,0,0,0
76f163961fdef0974918d682,AD2,sheet_metal,7902,0.2128575044292584,0.33130852948620604,0.4533029612756264,1,1,1
789749265171dff481f175fd,AD2,sheet_metal,12550,0.0,0.0040637450199203186,0.0040637450199203186,0,1,1
78e4c61acc86b30fdfeec884,AD2,sheet_metal,568,0.06690140845070422,1.0,1.0,1,1,1
790ff7e272777ab396a40774,AD2,sheet_metal,568,0.39436619718309857,1.0,1.0,1,1,1
7b57165b0c1cfd96c17cfe5b,AD2,sheet_metal,11670,0.0,0.0,0.0,0,0,0
7c6d80e6f65fe11c95c0b21c,AD2,sheet_metal,15432,0.0,0.0,0.18377397615344737,0,0,1
7e078f6d03a4f522b7f43332,AD2,sheet_metal,15432,0.0,0.0,0.012376879212026957,0,0,1
873afdd0a95e806bdf5024e8,AD2,sheet_metal,3603,0.4687760199833472,0.4687760199833472,0.4687760199833472,1,1,1
8900dc2992416e68ebe0376d,AD2,sheet_metal,10989,0.0,0.008918008918008919,0.008918008918008919,0,1,1
8a85e0b98c1c5c056d7d0370,AD2,sheet_metal,74934,0.027744415085275042,0.03898096992019644,0.3500013345077001,1,1,1
8cc1c4aec512ab4ac0483892,AD2,sheet_metal,8020,0.3532418952618454,0.3831670822942643,0.41795511221945136,1,1,1
8fa3f0ce6a26b99a42a3f21c,AD2,sheet_metal,3809,0.0,0.0,0.0,0,0,0
90bc84f93fc361efbb774515,AD2,sheet_metal,11670,0.0,0.33607540702656385,0.33607540702656385,0,1,1
91244915bef83cd9bcff29b6,AD2,sheet_metal,30645,0.0,0.0,0.0,0,0,0
91767fc5f036238461f81a96,AD2,sheet_metal,3603,0.4687760199833472,0.4687760199833472,0.4687760199833472,1,1,1
93a3d9413dc812113e800008,AD2,sheet_metal,7264,0.0,0.0,0.09140969162995595,0,0,1
950746624ac5e3479399bce7,AD2,sheet_metal,30645,0.0,0.0,0.0,0,0,0
9509339882e393692c73f91d,AD2,sheet_metal,11670,0.0,0.0,0.0,0,0,0
978700474dec6483eba5404a,AD2,sheet_metal,10989,0.0,0.011648011648011648,0.011648011648011648,0,1,1
a5b8bcdbb4fc51deed3da6cc,AD2,sheet_metal,10989,0.011648011648011648,0.1294931294931295,0.1294931294931295,1,1,1
aaa9917f37d46dca1b537b31,AD2,sheet_metal,183542,0.46192697039369734,0.691013500997047,0.7840276340020268,1,1,1
ae6a5521ae84bc1178464a15,AD2,sheet_metal,19294,0.0,0.0,0.31626412356172906,0,0,1
b53f0384a93a7965952cd8ad,AD2,sheet_metal,15432,0.0,0.0,0.0,0,0,0
be7ce52c0e4720ee15742b9c,AD2,sheet_metal,3809,0.0,0.0,0.0,0,0,0
bea7cc81d7eb9e0a73113e0e,AD2,sheet_metal,568,0.9841549295774648,1.0,1.0,1,1,1
c047c0d640497d025939479a,AD2,sheet_metal,11670,0.0,0.33607540702656385,0.33607540702656385,0,1,1
c23aa34f9dbe6d0d9e4dad30,AD2,sheet_metal,4302,0.0,0.0,0.0,0,0,0
c51c179f6bf4eed9b3321539,AD2,sheet_metal,183542,0.06505867866755292,0.06617558923843044,0.6025160453738109,1,1,1
c886eea4d7da673c5a3bf205,AD2,sheet_metal,19294,0.0,0.0,0.24733077640717321,0,0,1
c91a2ccc4c36c1cd4596db31,AD2,sheet_metal,30645,0.0,0.0,0.0,0,0,0
ca474e12007784f279eb1dbc,AD2,sheet_metal,520,0.0,1.0,1.0,0,1,1
cda504807d17084bd27ddb9e,AD2,sheet_metal,3603,0.4687760199833472,0.4687760199833472,0.4687760199833472,1,1,1
d2e3e79e1c3f22f562208163,AD2,sheet_metal,3552,0.46114864864864863,0.46114864864864863,0.46114864864864863,1,1,1
d759b447af9929c3f8eb3a7a,AD2,sheet_metal,7902,0.0,0.19109086307263984,0.40572007086813466,0,1,1
dc51891230c5f68f0d2b7798,AD2,sheet_metal,568,0.0,0.0,0.75,0,0,1
dfd2b02a52f83d8506065cad,AD2,sheet_metal,7264,0.0,0.0,0.06883259911894272,0,0,1
e02f43ac9ec7500a9b06862b,AD2,sheet_metal,4302,0.0,0.0,0.0,0,0,0
e20ac1a68607362b8fd9f6c6,AD2,sheet_metal,19294,0.0,0.0,0.2920597076811444,0,0,1
e6853996cd56e9dc7788260e,AD2,sheet_metal,19294,0.0,0.0,0.14771431533119103,0,0,1
e7462263ee482282944bbd73,AD2,sheet_metal,183542,0.06483529655337743,0.06617558923843044,0.6087652962264768,1,1,1
e78033eac4b6d95bb53b2188,AD2,sheet_metal,74934,0.030199909253476393,0.044679317799663706,0.3112472308965223,1,1,1
eabb63072fa6ebe30133e8a0,AD2,sheet_metal,12550,0.0,0.00015936254980079682,0.005896414342629482,0,1,1
ec01a02c43014fc6730cb75b,AD2,sheet_metal,4302,0.0,0.0,0.0,0,0,0
ec7ebd4b1b4487eef9515b9b,AD2,sheet_metal,74934,0.1738329730162543,0.22422398377238636,0.39792350601862975,1,1,1
ec8f29a247365d62f0e7241f,AD2,sheet_metal,3809,0.0,0.0,0.0,0,0,0
ecef6defe9755b772f9b9f42,AD2,sheet_metal,183542,0.04586961022545249,0.07517625393642872,0.7786065314750847,1,1,1
ed337729b3bcf5e03c94c73b,AD2,sheet_metal,7091,0.0,0.0,0.052037794387251445,0,0,1
edc64a739db7b397d837e7ed,AD2,sheet_metal,19294,0.0,0.0,0.14999481704156734,0,0,1
f3eabf0bbd39cbb92b1f95a0,AD2,sheet_metal,7264,0.0,0.0,0.07516519823788546,0,0,1
f46f3b110f5e9be69e7d08b8,AD2,sheet_metal,3809,0.0,0.0,0.0,0,0,0
f84bec0e51f18392c122405e,AD2,sheet_metal,520,0.0,0.0,0.0,0,0,0
fa3337c909b0b54902122fbe,AD2,sheet_metal,15432,0.0,0.0,0.22207102125453604,0,0,1
fbbb8d32911c261e65269e6a,AD2,sheet_metal,183542,0.06526571574898389,0.06617558923843044,0.6025160453738109,1,1,1
08d251edd13fcdd8e713f586,AD2,vial,33206,0.2779015840510751,0.5308076853580678,0.5308076853580678,1,1,1
094070e454df1dc07f4c9e7e,AD2,vial,22510,0.9087072412261217,1.0,1.0,1,1,1
0d1c69b90036cb625a001cf3,AD2,vial,129434,0.5265540738909406,0.8777446420569557,0.8777446420569557,1,1,1
0d9fc52bfe65d4cffef5dac8,AD2,vial,129434,0.5381816215213931,0.8777446420569557,0.8777446420569557,1,1,1
0ddda664e34d703e38ea685e,AD2,vial,14606,0.0,0.0,1.0,0,0,1
0fb19517f975ee2c743dea75,AD2,vial,33189,0.0,0.0,0.517822169996083,0,0,1
0fde969fcea44d171a3134b6,AD2,vial,5621,0.0,0.0,0.7496886674968867,0,0,1
100f041e93322a67965ddcd7,AD2,vial,22510,0.9247889826743669,1.0,1.0,1,1,1
163f21cdd3b13dcc4ed289de,AD2,vial,23380,0.9843883661248931,1.0,1.0,1,1,1
1720848d1bf41b2eb6beb7bb,AD2,vial,14606,0.0,0.0,1.0,0,0,1
1d87c1cb59279216c21281c3,AD2,vial,71937,0.09365138941017835,0.1519941059538207,0.1519941059538207,1,1,1
1eb7cf8c85b18f924fa51b8a,AD2,vial,344970,0.35690060005217844,0.65786010377714,0.65786010377714,1,1,1
212a5aa24fd1af4de2722aed,AD2,vial,22510,0.9087072412261217,1.0,1.0,1,1,1
236b5357662685a73021a3a6,AD2,vial,22097,0.9156899126578268,1.0,1.0,1,1,1
23a75855fcd17d7ff38cd713,AD2,vial,22097,0.9311671267592886,1.0,1.0,1,1,1
251890f873978b8f6f7e85a4,AD2,vial,39348,0.9262732540408661,1.0,1.0,1,1,1
2797b1ae97bd4b76dad27d67,AD2,vial,5621,0.11955168119551682,1.0,1.0,1,1,1
27f8654179d453ee074b1419,AD2,vial,10148,1.0,1.0,1.0,1,1,1
290ce7a033eff6b15677490c,AD2,vial,256944,0.31909287626875893,0.6500443676443116,0.6500443676443116,1,1,1
2d925ec69a44caf8b8c49d2a,AD2,vial,28565,0.9296341676877298,1.0,1.0,1,1,1
2eda804c7dbf249ba6f8fee3,AD2,vial,115531,0.6558759120928582,0.9266170984411111,0.9266170984411111,1,1,1
32a6db5684114ea33f29a208,AD2,vial,33274,0.0,0.0,0.5332391657149727,0,0,1
330563a8dd047ff0f385cac8,AD2,vial,12072,0.49345593108018554,1.0,1.0,1,1,1
33474bed37f7f25d414dff09,AD2,vial,71937,0.1103882563910088,0.1519941059538207,0.1519941059538207,1,1,1
37726e828c5a58652587e655,AD2,vial,12044,0.4045167718365991,1.0,1.0,1,1,1
393fa49d814901fb3b57921b,AD2,vial,22510,0.9247889826743669,1.0,1.0,1,1,1
39b149c2faaa7b719114254c,AD2,vial,39386,0.963514954552379,1.0,1.0,1,1,1
3b47ad8cb8a765b15660708a,AD2,vial,5621,0.06546877779754492,0.9530332681017613,0.9530332681017613,1,1,1
3c78615814c63382d9b3725b,AD2,vial,129434,0.35754902112273435,0.748134184217439,0.748134184217439,1,1,1
40c2fb0abbac2d9b9e9df9d2,AD2,vial,39386,0.963514954552379,1.0,1.0,1,1,1
4210f14261589f73cc351627,AD2,vial,28559,0.9204453937462796,1.0,1.0,1,1,1
4368a46c1df78640b7c5ba2d,AD2,vial,27963,0.8698279869827987,0.9808675750098345,0.9808675750098345,1,1,1
45a2ffeaa8d4dc8cd6468205,AD2,vial,33152,0.0,0.0,0.61003861003861,0,0,1
472d07a4e18ce4fbf68a561c,AD2,vial,22510,0.8617947578853843,1.0,1.0,1,1,1
487fb961815dd230cf9d9efd,AD2,vial,12072,0.49345593108018554,1.0,1.0,1,1,1
4e204994de3f8a049e680efe,AD2,vial,23380,0.9666381522668948,1.0,1.0,1,1,1
505b193495cc0414bc628044,AD2,vial,23380,0.9843883661248931,1.0,1.0,1,1,1
5162442239d7cbe550815333,AD2,vial,22097,0.9456939856089062,1.0,1.0,1,1,1
53b36875d3fd5edb96b02eed,AD2,vial,14606,0.0018485553881966315,0.16082431877310693,0.78412980966726,1,1,1
5485d8cc58bc644c9c5de1ef,AD2,vial,22510,0.9087072412261217,1.0,1.0,1,1,1
55ba2cc4a7bffb8dad5837a4,AD2,vial,5621,0.0,0.0,0.7802882049457391,0,0,1
58213cc55d7086e0a352e165,AD2,vial,10148,1.0,1.0,1.0,1,1,1
592d2b56993ffffdcb5e119c,AD2,vial,5621,0.0,0.0,0.0,0,0,0
5e001a90fec6100a4eb18470,AD2,vial,256944,0.3256857525375179,0.6627942275359612,0.6627942275359612,1,1,1
5e654463cec9c5410617249a,AD2,vial,28559,0.9204453937462796,1.0,1.0,1,1,1
5fa9afc184f8bfe730384a41,AD2,vial,115531,0.6151595675619531,0.8741030545914084,0.8741030545914084,1,1,1
5fc9c9340ccc8e39447114e3,AD2,vial,129434,0.5630977950152201,0.8777446420569557,0.8777446420569557,1,1,1
620719d7978366fde50f2fa8,AD2,vial,14606,0.0018485553881966315,0.16082431877310693,0.78412980966726,1,1,1
648fc6d48c352f86fc57518b,AD2,vial,71937,0.11790872569053477,0.1519941059538207,0.1519941059538207,1,1,1
64a0546c0514860f888a899e,AD2,vial,71937,0.09013442317583441,0.1519941059538207,0.1519941059538207,1,1,1
66c6c4261bf3c7f068def984,AD2,vial,5621,0.0,0.0,0.0,0,0,0
69e1e2c8109ec9641ef8e674,AD2,vial,115531,0.6602556889492863,0.9266170984411111,0.9266170984411111,1,1,1
6ad4558b0674c92ce5c7d2c3,AD2,vial,256944,0.31095880814496546,0.6349710442742388,0.6349710442742388,1,1,1
6cb29e03c77299c1e0cd7546,AD2,vial,33327,0.16518138446304798,0.5212290335163681,0.5212290335163681,1,1,1
6ff40ba099543719f9f0a796,AD2,vial,344970,0.30395686581441866,0.6489607791981912,0.6666927558918166,1,1,1
739e090bf2920a95bccad43c,AD2,vial,115531,0.6173581116756541,0.8779288675766678,0.8779288675766678,1,1,1
79c0f261b5db67b050467286,AD2,vial,344970,0.0,0.05741368814679537,0.1442589210655999,0,1,1
7d329c0c342fa7b05abc495d,AD2,vial,71937,0.1103882563910088,0.1519941059538207,0.1519941059538207,1,1,1
7f5ff35aac1712c0e870faf0,AD2,vial,39338,0.938939447862118,1.0,1.0,1,1,1
7f6aa1439991e87d0719a352,AD2,vial,39386,0.963514954552379,1.0,1.0,1,1,1
8446ef8810e2f22ffae97270,AD2,vial,71937,0.11790872569053477,0.1519941059538207,0.1519941059538207,1,1,1
85d4e2cbbb7467a2c84cf0eb,AD2,vial,12068,0.5086178322837256,1.0,1.0,1,1,1
88060e63e76ca949dc970610,AD2,vial,14606,0.0,0.0,0.0,0,0,0
8843c6650bc667eb577d416a,AD2,vial,33221,0.18355859245657866,0.533066433882183,0.533066433882183,1,1,1
9179b2c64d09fd17c791545d,AD2,vial,12036,0.5671319375207711,1.0,1.0,1,1,1
93cdfad114c923566adb97f6,AD2,vial,22097,0.9311671267592886,1.0,1.0,1,1,1
948092a137c45739988d1670,AD2,vial,115531,0.6802070439968493,0.952220616111693,0.952220616111693,1,1,1
9a32f77392d1387bad6687be,AD2,vial,12019,0.5449704634328979,1.0,1.0,1,1,1
9bcc01c1dcfaed96bff123d6,AD2,vial,9921,1.0,1.0,1.0,1,1,1
9e5b7d970e9952201221d79b,AD2,vial,115531,0.6151595675619531,0.8741030545914084,0.8741030545914084,1,1,1
9ed1281a703f8052c992344a,AD2,vial,12099,0.0,0.0,0.24249938011405903,0,0,1
a3250ee90882d4f7565a946b,AD2,vial,23380,0.9843883661248931,1.0,1.0,1,1,1
a3e900328d2e89f54a67f440,AD2,vial,129434,0.5358483860500333,0.8609175332601944,0.8609175332601944,1,1,1
a6531679f751fd403a39f243,AD2,vial,10076,1.0,1.0,1.0,1,1,1
a815daf80e340ecbe79b37f1,AD2,vial,256308,0.12366371709037564,0.2903537930926854,0.2903537930926854,1,1,1
ab16ea141ffd570cc9aef9db,AD2,vial,22097,0.9456939856089062,1.0,1.0,1,1,1
adbc7959bdf6493a6609e536,AD2,vial,344970,0.2969997391077485,0.5235527727048729,0.5235527727048729,1,1,1
ae12ab1102e60bd2ca7d480c,AD2,vial,71937,0.0,0.0,0.12235706242962592,0,0,1
af92f760794c2fe1f8e29066,AD2,vial,22097,0.9619857899262343,1.0,1.0,1,1,1
b0f74afa216fab8cb3eb3ea9,AD2,vial,28559,0.9204453937462796,1.0,1.0,1,1,1
bc4dc1223c28bd9f8676ffbb,AD2,vial,115531,0.6602556889492863,0.9266170984411111,0.9266170984411111,1,1,1
be9a6878846f34241fabaac9,AD2,vial,256944,0.3535283952923594,0.6931354692072981,0.6931354692072981,1,1,1
bf91ce7a78453e37f4a6dd93,AD2,vial,5621,0.0,0.0,0.0,0,0,0
c44b109c3804771d799d928d,AD2,vial,256308,0.3732501521606817,0.7172659456591288,0.7172659456591288,1,1,1
c57c21ac2a596017b12adf4f,AD2,vial,22097,0.9456939856089062,1.0,1.0,1,1,1
d02cc10c6d262a13a5babc6f,AD2,vial,22510,0.9764549089293647,1.0,1.0,1,1,1
d1b8686ad4601d41cd464122,AD2,vial,23380,0.9751497005988023,1.0,1.0,1,1,1
d283397b0a78058c7a339df8,AD2,vial,23380,0.9843883661248931,1.0,1.0,1,1,1
d346c04047927ce3be5464f4,AD2,vial,23380,0.9843883661248931,1.0,1.0,1,1,1
d3af413ccd8f1e1f5531c9c7,AD2,vial,33215,0.0,0.0,0.0,0,0,0
d3bc41e4507aa9f687b46656,AD2,vial,10148,1.0,1.0,1.0,1,1,1
d8ed75ee3b974c38f1c0ec93,AD2,vial,256308,0.3010635641493828,0.6238314839958176,0.6238314839958176,1,1,1
e293294ad3c63518fc23cea3,AD2,vial,344970,0.30465257848508565,0.5348465083920341,0.5348465083920341,1,1,1
e57c9d7d25e1bc8373a8dbec,AD2,vial,28554,0.9694263500735448,1.0,1.0,1,1,1
e9ce570ff402a4f8d79a72c4,AD2,vial,39386,0.963514954552379,1.0,1.0,1,1,1
f299dd2174f70164c5878b71,AD2,vial,344970,0.2874626779140215,0.5134011653187234,0.5134011653187234,1,1,1
f45314a2de1f818f40ca3137,AD2,vial,129434,0.5351994066474033,0.8554166602283789,0.8554166602283789,1,1,1
f459eff606a2ef1da4de747a,AD2,vial,10138,1.0,1.0,1.0,1,1,1
f4af84d8072f034fcbd1fb90,AD2,vial,14606,0.0,0.0,0.7925510064357113,0,0,1
f4f56aed4474a41977befbad,AD2,vial,344970,0.16269820564107024,0.3125402208887729,0.5609618227671972,1,1,1
f5ea49f36698789f5bc95be7,AD2,vial,10148,1.0,1.0,1.0,1,1,1
f735c15b743190347d1a9afc,AD2,vial,39386,0.0,0.0,0.9968516731833647,0,0,1
f974fb1cee8ee3383fb1f2aa,AD2,vial,28565,0.920462103973394,1.0,1.0,1,1,1
f9a5ba3c85652e0775e2f12c,AD2,vial,14606,0.8675886621936191,1.0,1.0,1,1,1
ff4da645d59de511e240236e,AD2,vial,129434,0.5514702473847676,0.8777446420569557,0.8777446420569557,1,1,1
03399c886db9191086e8730a,AD2,wallplugs,69140,0.0,0.0,0.3008533410471507,0,0,1
0434df538ddbd704668f4d47,AD2,wallplugs,1723,0.0,0.0,0.0,0,0,0
08e4427ae0cc067c04f3eda6,AD2,wallplugs,19884,0.0,0.0,0.0,0,0,0
08e5487b5c3a536f82fbf245,AD2,wallplugs,562,0.0,0.0,0.0,0,0,0
0919808343b52a018f89cfe9,AD2,wallplugs,73859,0.9662735753259589,1.0,1.0,1,1,1
0f9643ce1b6276d250034f74,AD2,wallplugs,15518,0.0,0.0,0.5422734888516562,0,0,1
11b148d42c005d72e801a1ae,AD2,wallplugs,1928,0.0,0.0,0.0,0,0,0
155ecce1b13d895380e675a1,AD2,wallplugs,1713,0.0,0.0,0.0,0,0,0
15f3976084c53cd368326bd4,AD2,wallplugs,73859,0.0,0.0,0.0,0,0,0
164349df6d5ea78c9fdf2e54,AD2,wallplugs,7121,0.0,0.0,0.0,0,0,0
1cf300de9a1428fdacd0c48b,AD2,wallplugs,1279,0.0,0.0,0.0,0,0,0
21a2d212d125624322eee522,AD2,wallplugs,73859,0.7485343695419651,0.9549276323806172,0.9549276323806172,1,1,1
226de3b837b95db1b7db9ed6,AD2,wallplugs,7121,0.0,0.0,0.0,0,0,0
26a833a5222447f73ccbd065,AD2,wallplugs,1928,0.0,0.0,0.0,0,0,0
2a396d6ed22585758352b596,AD2,wallplugs,19884,0.0640213236773285,0.28404747535707103,0.28404747535707103,1,1,1
2bad748e1d83dc2cbf285396,AD2,wallplugs,1279,0.0,0.0,0.0,0,0,0
2c34e648e1ed9a0fee1664bc,AD2,wallplugs,2550,0.0,0.0,0.0,0,0,0
2c53d3a27c637e4fa5bacdc9,AD2,wallplugs,4546,0.0,0.0,0.0,0,0,0
2d85d8c4dac1cafe8e4dd2ad,AD2,wallplugs,1928,0.0,0.0,0.0,0,0,0
2e161d8d2e8b67072eb6b33b,AD2,wallplugs,1899,0.0,0.0,0.0,0,0,0
309df5443925303d5ddc1b22,AD2,wallplugs,2550,0.0,0.0,0.0,0,0,0
422711725ae2c4f2f810cb46,AD2,wallplugs,15518,0.0,0.0,0.5220389225415646,0,0,1
427f245677d6b4fb86dd9e54,AD2,wallplugs,1928,0.0,0.0,0.0,0,0,0
4295b77826d9fd2a34c0ab50,AD2,wallplugs,7121,0.0,0.0,0.0,0,0,0
42a75a072b13dbff9c6a05f7,AD2,wallplugs,2550,0.0,0.0,0.0,0,0,0
