image_id,dataset,category,split,path,width,height,sha256,bytes
c7bd9a3ae7da9c70f2cf483d,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/354_regular.png,2448,2048,53061f4daff6b781cffbf3a3d48cb597b1dd6782e1442b7d20b0594f392f8580,8811129
4b39d8ab0ab65e0e5324521e,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/355_regular.png,2448,2048,2e78fbc6a205bcf6f71a8986c5a9cdbac5ac9b98e90356193156c83e05528497,8865126
6708522ef066bb30af847095,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/356_regular.png,2448,2048,577cff7c006c4255a212d5b567b62f15caf62b4088b9a64aa6477d3b2ec562e5,8888466
a9500611a17954848fb3a433,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/357_regular.png,2448,2048,a25e791a1d22f9a7e594ec85257986930041460aa12af517604901e6a82b85db,8762408
ad920f8c321c1ce89766fb2d,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/358_regular.png,2448,2048,4266f7dbfaeb8fd7cca2d59ea8f119fef077598c5576f9b190b91c71ec0aaca6,8831239
945a0e08d826d47b70660bda,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/359_regular.png,2448,2048,7ab34b756098f19d9a6b7205d60a2f9e7ab8ea547e548c34e8ee13f13fc69a7f,9166393
11e4fa2f6daac130fbc6dee7,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/360_regular.png,2448,2048,32c8f3603d3a6bc0eab1dbb21ff164504a930429f7f63434d9ce3b42b220487e,9612724
c4a381c9d5c575c95c3f6768,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/361_regular.png,2448,2048,da8ae41c32d98bb4680aa13e139a82dc7ca916e652d09fd76e902a7a47db62a7,8794904
df90574bbdf3dbf427102b44,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/362_regular.png,2448,2048,9954e319c8c59f50657039c74e76a2ea08cf33efb1cd5cd0c5347ef79f59bd5c,8876039
daa1ae8ed3327f35ee21b7cd,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/363_regular.png,2448,2048,5b145dc2f909047d12d43c7cc88c4213d5939dbdd3a052d9c3e4698efe37887f,8879556
8872691439571117701085a4,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/364_regular.png,2448,2048,ea7c45db8a731e551888dba848b1598497bdd60b9d3a1a1b9657f6e83739ca9c,8811353
afa00184b6406ee62d44e5d3,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/365_regular.png,2448,2048,3b0454bc984d9250d407b043121c0a23d6620d8ea57b36305a4993b14dd1f501,8824740
6e2384544483e9c6e4bb97e4,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/366_regular.png,2448,2048,d7c8f0966babfdc5d6803ac4111cc06a1b117f05f25f31f589f708f9349d67f4,8735585
871ec574776852575159ab79,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/367_regular.png,2448,2048,5f6a6379e7c408c78c995ca1f39d7c5bad6a78c5e99203cbfd15ba0ed4dae2f9,9427333
6fb61c4710ca58e0f799d059,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/368_regular.png,2448,2048,0344e0eee232d11a804ff5723fcfb94256c92957091e01b26e98da85ed714e39,8849408
e6293d69d47610e0e87123d8,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/369_regular.png,2448,2048,adac7ee0246b047720f387f05d3a1076184a1cbb2b2f6170076b3630b9485e7b,8947305
4ad082f495bff792386cee4c,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/370_regular.png,2448,2048,725bbd67065cd4c2bf1c1a7dbb237d0aac69e6edb816ff48f38e68fdbbc15cbe,8725874
88312cbab97bb0439038d1e5,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/371_regular.png,2448,2048,76a78ac1122f79abf6b3020ce12baed5d698850d7ad9dc9820d71ac5797cee7d,8855619
e3f17911f0b56e0d5e39e889,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/372_regular.png,2448,2048,960ca27d2c8d3c306ab7dc230b708ae1a465031c254b80d47a4b6d857df99eb8,8864265
6a8aa153d91730269edeb2dd,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/373_regular.png,2448,2048,f5956b1439e963d2ac345e057cdc70e3c62b403964818ecdfea3af50f1b5e6ac,9205086
1a0f8cb39da124278a618cc0,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/374_regular.png,2448,2048,d16dfa3bbedf4d46d059fb7f790483106701162e0db9d94c347c21886e9541a8,8865953
59a629d2379f9c92f3d57880,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/375_regular.png,2448,2048,57defae794d78bb018e21f37a66ffc4904e0527374c19070a7bc13d53b9fa9ac,8810341
247aaa20c8cc529986d3e5b6,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/376_regular.png,2448,2048,915df9401e47602cb3db122e648bd30184547ee30bf3c721a4f9f3641780f3c0,8889637
459e4beea86fbba23171e9d2,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/377_regular.png,2448,2048,50e7a9d173b30e2842dab7b38f5c53afc85749651d0d278d27744fac79fa48f5,8845636
11ca44618891d80ee4140808,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/378_regular.png,2448,2048,25c22eba0b81f1f589722856bbe6e7cfe372b35f36d373195d2e24ea5844e7e4,8798500
29cd1375ab7623078eddb225,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/379_regular.png,2448,2048,f01f072d1b0302c12bc8d7ae2d34613a68781447610d68054fa1b20db2f397a9,8901921
6758758291df916cd2b1eed3,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/380_regular.png,2448,2048,a2fee2e5496c818c09ef05297bbe07d394fdc58d7053d686cc882a67d8d83226,8804681
f4827a644340d4f31f06299d,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/381_regular.png,2448,2048,75dd9d20d9327e72cc3ab452c2a7efd5e3efec6b812da0154ce669e12ab95529,9442728
f28db80ad02b2751f3695ec4,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/382_regular.png,2448,2048,ef8a67827606df00b4381a20fa48cddf217efe373d4b7ec868b23533c902b696,8758882
6347719ad63dcbead7a9008f,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/383_regular.png,2448,2048,7206c770db071ae3122df397d29247a3e426401945db61b387fbf5013bc40c3d,8742509
859705a2d66bb1a269a33f8d,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/384_regular.png,2448,2048,40236d3fe5f074cd850081914a3363885efac7e62da1997643609ed617820b61,8757987
5686818446c07129bb5a3bb9,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/385_regular.png,2448,2048,278f82b9b45e829f511a06d52d947a24cb8a1c0de9bb78d5ab27f85670ab4db7,8917028
7a69fd4ad45f27d1c680a112,AD2,fabric,train,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/train/good/386_regular.png,2448,2048,9d19a501f64b04d03c37a6a9664b7502a3ed0c8a4b136a4681236acddfc8327e,8848929
a72dff4880632bcbd2fb0bea,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/000_regular.png,2448,2048,20b464765bdbd0c325d5b6846a37007db2611385789b4c4c3acf707b890d3c66,8691002
6b5a654d1365d3c880ce8377,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/001_regular.png,2448,2048,7711559ac3b7386eda79794aff6ded320b8009e553b1dfc1c4ff3dc67055f56d,8811077
b7a22cd61eb5c5d71a53e644,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/002_regular.png,2448,2048,24c3cbd55f990bd21d320d824c2b27905a2c1f55bc4799d10bbeeb99f9d8ce06,8757667
ed6d9199657e48cfa45b2f7a,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/003_regular.png,2448,2048,dd35d8dc12f391797183157bce3d463ccf78c0fabc2f9135d1bc1483b1bc09a2,8883625
6f2b05b088278d108d68a6e8,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/004_regular.png,2448,2048,949d8e5a4e6f841c4ff24ba304ff381a799fbfe40bfb80bc8837e5aeda82fe90,8988530
7c728d0c48e6ab0164a84c5c,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/005_regular.png,2448,2048,d0b24e6bbaa4d199bf2a304027027a06ca31af0b2416829f2982d0107aaa3bc3,8799707
ccb19f25ebe4a26211eba59b,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/006_regular.png,2448,2048,16218b0cb9b04058b9caefe9dbe38ad997f38cb99009489f7694140b9e893cd9,8790139
bf94e97f678cc7a08f3fe66f,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/007_regular.png,2448,2048,4dbb3e6864b8f1487fba01f2ca279b7c2f5a538300c0d81cc3e4853b609c0312,8852247
afe0df0eafc58655cd799c40,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/008_regular.png,2448,2048,d820f7615376ebefe36b44338b08ac22f5a29950b78f275d83a0ee69f1ee5b78,9129470
dc1a69de0403c168d9c0d786,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/009_regular.png,2448,2048,91a6b2d5a0ab633d9e6b63f912cc3afb4e0fabac3525d7d986f67a65a47fc52f,8855283
f8d785c1f95c5f2acb99c31d,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/010_regular.png,2448,2048,72383a839591604b3007f6b90d88d4531d51d701e07477ec561ca9206b4de324,8871254
b0b888b19ea5b214f1ce899b,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/011_regular.png,2448,2048,a47a56234f8309edb8fd64b6b7f449c19fec6a1959c7e5bc7f4359d7e93fb936,8775622
700b8141de6e7b1577c37494,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/012_regular.png,2448,2048,0b8a2c87423b9563f97f5f72b5f606f59f4e53a5bb5f126a60461e776e0127f2,8909455
4c71650a8c91e729733c67ca,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/013_regular.png,2448,2048,2411ec5a455659908fc1545575c774f257db719afc56efeac2ed05ccdf0bb384,9035798
916e3400038c67b4acc9a60b,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/014_regular.png,2448,2048,f159f0644478c1de954f2fb1929b5f1c3617c5c02d5b72cad1ae6406fb28ce49,8812456
33e1815a7d05fc4c21e6d432,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/015_regular.png,2448,2048,407e81e2f32aae4e3acafdc281c22aa9f70cc75dcccc87a563c0a08d9674314c,8862200
cbc21b2c63bd792b70904b79,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/016_regular.png,2448,2048,c0407c4e011a79847759879531fca7a98c673892240ae1728e217109ad1c9452,8873102
70aeea986862dbcf5d095166,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/017_regular.png,2448,2048,733ab0eb4b879a3c9f9c4bbd398e218598dbe8006ab170f33d397119b5fc832d,8767393
497c6b35144c5abb10f60c63,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/018_regular.png,2448,2048,79aeb1e740861fb7e8664de3ea886b3554f5a06479f5b60cd4df3c42cb61aa38,8781745
4cad352ef89c185231c90a98,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/019_regular.png,2448,2048,8c7cd506fe978247978e824ca33e117b53137cb3ce9c1f58351b56d7e0587fa1,9364637
f729e756e5413a7704a87dfa,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/020_regular.png,2448,2048,48853c3b2635faf2a7e1e13db910c34c91fa3aac39825f488e7b3047fdd2d584,8844372
7a290aec50bcfbcc71ec9cf1,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/021_regular.png,2448,2048,a3aeb92a60aa3ad27298b11505eafd68c41b5b0ba7ee7359e92f5790a8e77986,8781029
8e06a38f9346a0fb7dca351a,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/022_regular.png,2448,2048,5b6ffa913c356c261b1f548ea4f2a2fe1d9736e878068d30987696ce9f875dfc,9220077
c39fccda94813cbc612a3257,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/023_regular.png,2448,2048,330ec5dbf5feabb79225904794b0420d7d831054c1cf54054c71cc7e2593476b,8827634
b0906cbc1614a157ad594895,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/024_regular.png,2448,2048,44a1c37899ca93523908e05d18574c09c9f4ab5de94bc000b1feceff9daa802b,9112922
9de319d3d6a1aff1d410f8b3,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/025_regular.png,2448,2048,48e16e27ccf4f7e67b80a73b4c332cbc00a24c35cfc3a2a7e1b7df895422d7b5,8860580
5bdb4e438da721202698ac2d,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/026_regular.png,2448,2048,fc7e24151d7b75d0c7b3c2c5ea5c037d5091fc42e7d2f26ba6cd8aae32eed677,8737654
69e1a9073ca4b448fd9521f3,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/027_regular.png,2448,2048,4e4abf89c09db08106118f48bbad2c9a785d0368660b49430ec85665d7acaf5c,8785882
0139c15787cbf521c8079514,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/028_regular.png,2448,2048,b2cdf7fffa641fee3b55167b91363a53853ec0c64597a582e085cc24a01aeee5,8835802
d8936d647ee389695f6cf8b6,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/029_regular.png,2448,2048,3611d6708a6c7fa1af5b256afc35b2d93170a9b6bced364892c677cc3c244ddb,9279288
a57c32ee2377a1474765bfb1,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/030_regular.png,2448,2048,5d502b7f1ba8ef8a1a3761d45bc5dc532bba29c2a53e5d1d59ed989aff882e0e,8834094
b6c306093d96a952eba9022a,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/031_regular.png,2448,2048,cf362657e25964389f4aa09041d3b53593ac34541cbd2198f2c9361e0a4bef04,8852353
d21fd5f6a2445a40c9efc473,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/032_regular.png,2448,2048,8bb650e60af166056ada7be184968c7750e853d7b5f310f0c6c4eb0f50678441,8775852
66c9c09682e65c835591ff21,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/033_regular.png,2448,2048,7ece2b794759c16bca34f50cd4f619066c184ade9d22b0872fa579ed26ef2d6f,8846074
6fa58fdca0e6249dfd93cb97,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/034_regular.png,2448,2048,888babe3a7624bacc5f91017942a47b08862ba443637f083d9650244d70b9269,9235572
da7b46a515c2c3d9dd5b60c7,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/035_regular.png,2448,2048,7dfe8372861513ca57484f69a447382361e8abb9f9522e21991e5d84362de12d,8990225
7be0528d26544bf2517050b7,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/036_regular.png,2448,2048,48587532c3195c0b5a21f8217b07cdee248ab0c6c99ccd969c27da2a5a11727c,9350351
f5e6c2ee165dd605ef5df245,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/037_regular.png,2448,2048,a4626eb5bed5e06358a63d0135f738fc1c7afb2337ca5a437d2af690ef460fdf,8757179
0b338bc2bd224a33f0c10743,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/038_regular.png,2448,2048,f540e518ecc77ab6759747fed31307c23c4e7dbe1d66ca186c76e6353f3c5730,9496149
4928eb79113f0c0b3fe9a3ef,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/039_regular.png,2448,2048,8b6fc4a1b82c2b9d2fc6b66bf2584ae727a4c56a689ce211739b8c387b9be6fe,8810844
eb8bf0c515244c0c4899566f,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/040_regular.png,2448,2048,e1d67e5b04e45e9b955315e22e39bbbb3a3cb9420ab311b930fe7af9bb581ee1,8797303
349507c17c6497481439705c,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/041_regular.png,2448,2048,008618ea1f3d5468796e0c53995d03902de92730187cc2073788b00cf2f6a4cc,9333032
bb256053726351f35529afb5,AD2,fabric,calibration,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/validation/good/042_regular.png,2448,2048,78835dc7391a336232bb4da40c781e0c977d0d3ddf15349c5553052fcaf61f71,8798960
2fd5c47facfd66bd288d1a04,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/000_overexposed.png,2448,2048,1ba3a154516eeea98774208efba92af6ef192279810fa911cc74307187abca4d,8972926
6cf22262e9e7c2a106e86f91,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/000_regular.png,2448,2048,02ef1fd93745073eb043cbc628ac9244b898b16a6129eb89142c3ba236837561,8760479
5d3fa5f76f1ecf8f24daf703,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/000_shift_1.png,2448,2048,4021e8dba912f16c98f1f6dc6c8909a95653c30191066c2056e8bdc2320e3a07,8810571
a50c314d0d3dab9c41ee219c,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/000_shift_2.png,2448,2048,d5c2414e73f23e42858dba202af3bfba01e08659225e99ce20288b673b6c0dc4,9168389
854787b888eb5d5c264b6ee7,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/000_shift_3.png,2448,2048,c8fd369b6a89fcbf53136fd04842e60368b47466fe4c515913f636baa155819c,9129225
29e4a73bc5cd5e2eed66dc87,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/000_underexposed.png,2448,2048,becf3cb4f71ee731a2d516a38d337f8a6b986fd2d8e19c57859ba9271e5fb180,8521172
b8aae6df9ea9aa6901c133df,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/001_overexposed.png,2448,2048,ab5c9ffa795cc755748265bcdd714a2b077860a7f39eb50cb9d5074fba72cf77,9349133
821d2ad9462ae8c4e598be7b,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/001_regular.png,2448,2048,37cc349f9efa17172e380ed5e2563f802941fc4e639f56ee422aff3352b6cdff,9125153
6c5772509191e8282e9d8129,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/001_shift_1.png,2448,2048,5de04b73669700cee4136d9a866f03ca9be7635cd52887f2e216b58b1ec00c27,9231761
54f6260d7a39227b69805575,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/001_shift_2.png,2448,2048,fa089985b3ad0eba432ec5d6d906d2a49b686511e16292119800d7ce8a29828b,9159151
76ec39ca50f8a9bd4ef8c186,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/001_shift_3.png,2448,2048,354283e833fa1e839c7d3d66063c4df75369f7d40be3f30fd60fb906d824351a,9158622
ac65faa4d43620fe470a1b47,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/001_underexposed.png,2448,2048,dc093302f89cb7605231a628589fc6b74cde404ea61e05ef63f9595d13885884,8881590
b33cf0d7b9c9952e7cadb4fc,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/002_overexposed.png,2448,2048,92cf49dc3acf785b1ddd14c525b47478a86f53fc87ea939c81a96bd2a650456d,9072501
8efdf2a463d91c406ef7b1fe,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/002_regular.png,2448,2048,23cde72b6d5f1b83faada0bafece1fad959d62d35f3a886793ad025a7b8edbe9,8857339
be61740baed59d1f8c3045b9,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/002_shift_1.png,2448,2048,976aa59e75ffbbab14435b9ce7dbe2d56b5b85d120667efa8fdbf6118d135de3,8919252
b0443c8503ca82e335286949,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/002_shift_2.png,2448,2048,f5f1b71471dbdac6c6c8329a250462ec723681b22baa790a3b349b0fe51d513d,9299069
40c25108db854bba625927ea,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/002_shift_3.png,2448,2048,1f0a2986feca022be45b4ba79ad0ea3a2e7b028c179b781531616c0885dd8925,9263869
778d0b7ee1c73d270b1c9aae,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/002_underexposed.png,2448,2048,5d2ac089bf5d3b13273b3e64615b576132f4dec140c17d9198b12ad61080e39c,8618281
449d9bfd4f268ae3ad80fcd8,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/003_overexposed.png,2448,2048,57468dda8f8ed6aec2aa06395b12676e8b5176a551679fda79fa91b75a4aa165,9036401
a539b857ff4edf1cd0ceccf1,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/003_regular.png,2448,2048,9b9941186e86857f3c540993547d6ea7e8c68e13e387a9042f7620321cebef7b,8820658
e398057b86d77a77678c8325,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/003_shift_1.png,2448,2048,f59f052d80ccc2323c70ee97e516ecab28f5a532c3dcb3daf8bd8a4d2b5766e3,8882646
bc2661d75241c75621a24c7c,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/003_shift_2.png,2448,2048,14d86bb4312c87cbebde826818bc656cecc58ca0cf2cde1a294fec8eae8ec882,9352422
450c2a0fc5841f7f1145822b,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/003_shift_3.png,2448,2048,b61502d06adeeaf79389bbafd30cda7509a09ff1c4adf43e88bf04392bec0cd4,9306850
41f2c190161c48e4931f6e44,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/003_underexposed.png,2448,2048,faecbf0926f47346fccfc4e32d700f14f85adc2567076e4c4da9f366e198ed21,8583160
9dfef796cdb0e57e04b69ad5,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/004_overexposed.png,2448,2048,1d73b3828262648c983c238ccd4487c573c512d9088244f3540f8abc5738d70c,8932281
57ca129a7fcce0066e76836f,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/004_regular.png,2448,2048,2059e147a3de35cc8e5ee49ef9bcfeb107f7bbc7765e1503202fb66576512a91,8720158
939c19a8eb73a3eeef4d5bd5,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/004_shift_1.png,2448,2048,c7feae491e183fdca8085e0011c7a19ccb6f80df8bbbd3a6bcb4e129a080d8f3,8770222
4fb26de6fad4c56659ebd28f,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/004_shift_2.png,2448,2048,4c86cf3fe57e2a4be449ca2fef4179fc500b6ed7118d2080f142775eef27692a,9117015
c7d5362aa3f02b860b3539e8,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/004_shift_3.png,2448,2048,db0507277b758358877305dd8726c927eba23c4eab9f98633e7fcb34c42f96f4,9078869
f4835fc10c0f820a126294b6,AD2,fabric,evaluation,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2/fabric/test_public/good/004_underexposed.png,2448,2048,1bf5dabde0ddc3d52d0a5f76a3e8d2e29a48772a5bbd26048bf96b1b24e3d15f,8481240
