dataset,category,split,image_path,mask_path,label_available,is_anomaly,anomaly_type,evaluation_scope,filename,relative_after_split,has_mask
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/178_regular.png,,False,-1,unknown_private,official_server_only,178_regular.png,178_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/179_regular.png,,False,-1,unknown_private,official_server_only,179_regular.png,179_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/180_regular.png,,False,-1,unknown_private,official_server_only,180_regular.png,180_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/181_regular.png,,False,-1,unknown_private,official_server_only,181_regular.png,181_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/182_regular.png,,False,-1,unknown_private,official_server_only,182_regular.png,182_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/183_regular.png,,False,-1,unknown_private,official_server_only,183_regular.png,183_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/184_regular.png,,False,-1,unknown_private,official_server_only,184_regular.png,184_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/185_regular.png,,False,-1,unknown_private,official_server_only,185_regular.png,185_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/186_regular.png,,False,-1,unknown_private,official_server_only,186_regular.png,186_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/187_regular.png,,False,-1,unknown_private,official_server_only,187_regular.png,187_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/188_regular.png,,False,-1,unknown_private,official_server_only,188_regular.png,188_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/189_regular.png,,False,-1,unknown_private,official_server_only,189_regular.png,189_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/190_regular.png,,False,-1,unknown_private,official_server_only,190_regular.png,190_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/191_regular.png,,False,-1,unknown_private,official_server_only,191_regular.png,191_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/192_regular.png,,False,-1,unknown_private,official_server_only,192_regular.png,192_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/193_regular.png,,False,-1,unknown_private,official_server_only,193_regular.png,193_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/194_regular.png,,False,-1,unknown_private,official_server_only,194_regular.png,194_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/195_regular.png,,False,-1,unknown_private,official_server_only,195_regular.png,195_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/196_regular.png,,False,-1,unknown_private,official_server_only,196_regular.png,196_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/197_regular.png,,False,-1,unknown_private,official_server_only,197_regular.png,197_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/198_regular.png,,False,-1,unknown_private,official_server_only,198_regular.png,198_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/199_regular.png,,False,-1,unknown_private,official_server_only,199_regular.png,199_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/200_regular.png,,False,-1,unknown_private,official_server_only,200_regular.png,200_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/201_regular.png,,False,-1,unknown_private,official_server_only,201_regular.png,201_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/202_regular.png,,False,-1,unknown_private,official_server_only,202_regular.png,202_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/203_regular.png,,False,-1,unknown_private,official_server_only,203_regular.png,203_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/204_regular.png,,False,-1,unknown_private,official_server_only,204_regular.png,204_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/205_regular.png,,False,-1,unknown_private,official_server_only,205_regular.png,205_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/206_regular.png,,False,-1,unknown_private,official_server_only,206_regular.png,206_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/207_regular.png,,False,-1,unknown_private,official_server_only,207_regular.png,207_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/208_regular.png,,False,-1,unknown_private,official_server_only,208_regular.png,208_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/209_regular.png,,False,-1,unknown_private,official_server_only,209_regular.png,209_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/210_regular.png,,False,-1,unknown_private,official_server_only,210_regular.png,210_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/211_regular.png,,False,-1,unknown_private,official_server_only,211_regular.png,211_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/212_regular.png,,False,-1,unknown_private,official_server_only,212_regular.png,212_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/213_regular.png,,False,-1,unknown_private,official_server_only,213_regular.png,213_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/214_regular.png,,False,-1,unknown_private,official_server_only,214_regular.png,214_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/215_regular.png,,False,-1,unknown_private,official_server_only,215_regular.png,215_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/216_regular.png,,False,-1,unknown_private,official_server_only,216_regular.png,216_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/217_regular.png,,False,-1,unknown_private,official_server_only,217_regular.png,217_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/218_regular.png,,False,-1,unknown_private,official_server_only,218_regular.png,218_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/219_regular.png,,False,-1,unknown_private,official_server_only,219_regular.png,219_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/220_regular.png,,False,-1,unknown_private,official_server_only,220_regular.png,220_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/221_regular.png,,False,-1,unknown_private,official_server_only,221_regular.png,221_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/222_regular.png,,False,-1,unknown_private,official_server_only,222_regular.png,222_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/223_regular.png,,False,-1,unknown_private,official_server_only,223_regular.png,223_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/224_regular.png,,False,-1,unknown_private,official_server_only,224_regular.png,224_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/225_regular.png,,False,-1,unknown_private,official_server_only,225_regular.png,225_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/226_regular.png,,False,-1,unknown_private,official_server_only,226_regular.png,226_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/227_regular.png,,False,-1,unknown_private,official_server_only,227_regular.png,227_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/228_regular.png,,False,-1,unknown_private,official_server_only,228_regular.png,228_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/229_regular.png,,False,-1,unknown_private,official_server_only,229_regular.png,229_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/230_regular.png,,False,-1,unknown_private,official_server_only,230_regular.png,230_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/231_regular.png,,False,-1,unknown_private,official_server_only,231_regular.png,231_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/232_regular.png,,False,-1,unknown_private,official_server_only,232_regular.png,232_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/233_regular.png,,False,-1,unknown_private,official_server_only,233_regular.png,233_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/234_regular.png,,False,-1,unknown_private,official_server_only,234_regular.png,234_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/235_regular.png,,False,-1,unknown_private,official_server_only,235_regular.png,235_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/236_regular.png,,False,-1,unknown_private,official_server_only,236_regular.png,236_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/237_regular.png,,False,-1,unknown_private,official_server_only,237_regular.png,237_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/238_regular.png,,False,-1,unknown_private,official_server_only,238_regular.png,238_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/239_regular.png,,False,-1,unknown_private,official_server_only,239_regular.png,239_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/240_regular.png,,False,-1,unknown_private,official_server_only,240_regular.png,240_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/241_regular.png,,False,-1,unknown_private,official_server_only,241_regular.png,241_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/242_regular.png,,False,-1,unknown_private,official_server_only,242_regular.png,242_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/243_regular.png,,False,-1,unknown_private,official_server_only,243_regular.png,243_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/244_regular.png,,False,-1,unknown_private,official_server_only,244_regular.png,244_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/245_regular.png,,False,-1,unknown_private,official_server_only,245_regular.png,245_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/246_regular.png,,False,-1,unknown_private,official_server_only,246_regular.png,246_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/247_regular.png,,False,-1,unknown_private,official_server_only,247_regular.png,247_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/248_regular.png,,False,-1,unknown_private,official_server_only,248_regular.png,248_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/249_regular.png,,False,-1,unknown_private,official_server_only,249_regular.png,249_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/250_regular.png,,False,-1,unknown_private,official_server_only,250_regular.png,250_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/251_regular.png,,False,-1,unknown_private,official_server_only,251_regular.png,251_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/252_regular.png,,False,-1,unknown_private,official_server_only,252_regular.png,252_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/253_regular.png,,False,-1,unknown_private,official_server_only,253_regular.png,253_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/254_regular.png,,False,-1,unknown_private,official_server_only,254_regular.png,254_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/255_regular.png,,False,-1,unknown_private,official_server_only,255_regular.png,255_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/256_regular.png,,False,-1,unknown_private,official_server_only,256_regular.png,256_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/257_regular.png,,False,-1,unknown_private,official_server_only,257_regular.png,257_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/258_regular.png,,False,-1,unknown_private,official_server_only,258_regular.png,258_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/259_regular.png,,False,-1,unknown_private,official_server_only,259_regular.png,259_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/260_regular.png,,False,-1,unknown_private,official_server_only,260_regular.png,260_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/261_regular.png,,False,-1,unknown_private,official_server_only,261_regular.png,261_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/262_regular.png,,False,-1,unknown_private,official_server_only,262_regular.png,262_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/263_regular.png,,False,-1,unknown_private,official_server_only,263_regular.png,263_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/264_regular.png,,False,-1,unknown_private,official_server_only,264_regular.png,264_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/265_regular.png,,False,-1,unknown_private,official_server_only,265_regular.png,265_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/266_regular.png,,False,-1,unknown_private,official_server_only,266_regular.png,266_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/267_regular.png,,False,-1,unknown_private,official_server_only,267_regular.png,267_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/268_regular.png,,False,-1,unknown_private,official_server_only,268_regular.png,268_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/269_regular.png,,False,-1,unknown_private,official_server_only,269_regular.png,269_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/270_regular.png,,False,-1,unknown_private,official_server_only,270_regular.png,270_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/271_regular.png,,False,-1,unknown_private,official_server_only,271_regular.png,271_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/272_regular.png,,False,-1,unknown_private,official_server_only,272_regular.png,272_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/273_regular.png,,False,-1,unknown_private,official_server_only,273_regular.png,273_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/274_regular.png,,False,-1,unknown_private,official_server_only,274_regular.png,274_regular.png,False
MVTec AD 2,vial,test_private,datasets/MVTec_AD_2/vial/test_private/275_regular.png,,False,-1,unknown_private,official_server_only,275_regular.png,275_regular.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/000_mixed.png,,False,-1,unknown_private,official_server_only,000_mixed.png,000_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/001_mixed.png,,False,-1,unknown_private,official_server_only,001_mixed.png,001_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/002_mixed.png,,False,-1,unknown_private,official_server_only,002_mixed.png,002_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/003_mixed.png,,False,-1,unknown_private,official_server_only,003_mixed.png,003_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/004_mixed.png,,False,-1,unknown_private,official_server_only,004_mixed.png,004_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/005_mixed.png,,False,-1,unknown_private,official_server_only,005_mixed.png,005_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/006_mixed.png,,False,-1,unknown_private,official_server_only,006_mixed.png,006_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/007_mixed.png,,False,-1,unknown_private,official_server_only,007_mixed.png,007_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/008_mixed.png,,False,-1,unknown_private,official_server_only,008_mixed.png,008_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/009_mixed.png,,False,-1,unknown_private,official_server_only,009_mixed.png,009_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/010_mixed.png,,False,-1,unknown_private,official_server_only,010_mixed.png,010_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/011_mixed.png,,False,-1,unknown_private,official_server_only,011_mixed.png,011_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/012_mixed.png,,False,-1,unknown_private,official_server_only,012_mixed.png,012_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/013_mixed.png,,False,-1,unknown_private,official_server_only,013_mixed.png,013_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/014_mixed.png,,False,-1,unknown_private,official_server_only,014_mixed.png,014_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/015_mixed.png,,False,-1,unknown_private,official_server_only,015_mixed.png,015_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/016_mixed.png,,False,-1,unknown_private,official_server_only,016_mixed.png,016_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/017_mixed.png,,False,-1,unknown_private,official_server_only,017_mixed.png,017_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/018_mixed.png,,False,-1,unknown_private,official_server_only,018_mixed.png,018_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/019_mixed.png,,False,-1,unknown_private,official_server_only,019_mixed.png,019_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/020_mixed.png,,False,-1,unknown_private,official_server_only,020_mixed.png,020_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/021_mixed.png,,False,-1,unknown_private,official_server_only,021_mixed.png,021_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/022_mixed.png,,False,-1,unknown_private,official_server_only,022_mixed.png,022_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/023_mixed.png,,False,-1,unknown_private,official_server_only,023_mixed.png,023_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/024_mixed.png,,False,-1,unknown_private,official_server_only,024_mixed.png,024_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/025_mixed.png,,False,-1,unknown_private,official_server_only,025_mixed.png,025_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/026_mixed.png,,False,-1,unknown_private,official_server_only,026_mixed.png,026_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/027_mixed.png,,False,-1,unknown_private,official_server_only,027_mixed.png,027_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/028_mixed.png,,False,-1,unknown_private,official_server_only,028_mixed.png,028_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/029_mixed.png,,False,-1,unknown_private,official_server_only,029_mixed.png,029_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/030_mixed.png,,False,-1,unknown_private,official_server_only,030_mixed.png,030_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/031_mixed.png,,False,-1,unknown_private,official_server_only,031_mixed.png,031_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/032_mixed.png,,False,-1,unknown_private,official_server_only,032_mixed.png,032_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/033_mixed.png,,False,-1,unknown_private,official_server_only,033_mixed.png,033_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/034_mixed.png,,False,-1,unknown_private,official_server_only,034_mixed.png,034_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/035_mixed.png,,False,-1,unknown_private,official_server_only,035_mixed.png,035_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/036_mixed.png,,False,-1,unknown_private,official_server_only,036_mixed.png,036_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/037_mixed.png,,False,-1,unknown_private,official_server_only,037_mixed.png,037_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/038_mixed.png,,False,-1,unknown_private,official_server_only,038_mixed.png,038_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/039_mixed.png,,False,-1,unknown_private,official_server_only,039_mixed.png,039_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/040_mixed.png,,False,-1,unknown_private,official_server_only,040_mixed.png,040_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/041_mixed.png,,False,-1,unknown_private,official_server_only,041_mixed.png,041_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/042_mixed.png,,False,-1,unknown_private,official_server_only,042_mixed.png,042_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/043_mixed.png,,False,-1,unknown_private,official_server_only,043_mixed.png,043_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/044_mixed.png,,False,-1,unknown_private,official_server_only,044_mixed.png,044_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/045_mixed.png,,False,-1,unknown_private,official_server_only,045_mixed.png,045_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/046_mixed.png,,False,-1,unknown_private,official_server_only,046_mixed.png,046_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/047_mixed.png,,False,-1,unknown_private,official_server_only,047_mixed.png,047_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/048_mixed.png,,False,-1,unknown_private,official_server_only,048_mixed.png,048_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/049_mixed.png,,False,-1,unknown_private,official_server_only,049_mixed.png,049_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/050_mixed.png,,False,-1,unknown_private,official_server_only,050_mixed.png,050_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/051_mixed.png,,False,-1,unknown_private,official_server_only,051_mixed.png,051_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/052_mixed.png,,False,-1,unknown_private,official_server_only,052_mixed.png,052_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/053_mixed.png,,False,-1,unknown_private,official_server_only,053_mixed.png,053_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/054_mixed.png,,False,-1,unknown_private,official_server_only,054_mixed.png,054_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/055_mixed.png,,False,-1,unknown_private,official_server_only,055_mixed.png,055_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/056_mixed.png,,False,-1,unknown_private,official_server_only,056_mixed.png,056_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/057_mixed.png,,False,-1,unknown_private,official_server_only,057_mixed.png,057_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/058_mixed.png,,False,-1,unknown_private,official_server_only,058_mixed.png,058_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/059_mixed.png,,False,-1,unknown_private,official_server_only,059_mixed.png,059_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/060_mixed.png,,False,-1,unknown_private,official_server_only,060_mixed.png,060_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/061_mixed.png,,False,-1,unknown_private,official_server_only,061_mixed.png,061_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/062_mixed.png,,False,-1,unknown_private,official_server_only,062_mixed.png,062_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/063_mixed.png,,False,-1,unknown_private,official_server_only,063_mixed.png,063_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/064_mixed.png,,False,-1,unknown_private,official_server_only,064_mixed.png,064_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/065_mixed.png,,False,-1,unknown_private,official_server_only,065_mixed.png,065_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/066_mixed.png,,False,-1,unknown_private,official_server_only,066_mixed.png,066_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/067_mixed.png,,False,-1,unknown_private,official_server_only,067_mixed.png,067_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/068_mixed.png,,False,-1,unknown_private,official_server_only,068_mixed.png,068_mixed.png,False
MVTec AD 2,vial,test_private_mixed,datasets/MVTec_AD_2/vial/test_private_mixed/069_mixed.png,,False,-1,unknown_private,official_server_only,069_mixed.png,069_mixed.png,False
