category,image_id,positive_cache_ordinal,negative_y,negative_x,distance,positive_response,negative_response
chewinggum,f64396309a7f0ebc28e5d4d2,28,376,323,0.012629508972167969,9.398317337036133,9.385687828063965
chewinggum,f64396309a7f0ebc28e5d4d2,29,375,368,1.1942968368530273,11.28734302520752,10.093046188354492
chewinggum,f64396309a7f0ebc28e5d4d2,30,375,368,0.616206169128418,10.70925235748291,10.093046188354492
chewinggum,f64396309a7f0ebc28e5d4d2,31,375,368,3.6681079864501953,13.761154174804688,10.093046188354492
chewinggum,f8841723d4d2a206066c55af,0,296,223,5.081911087036133,13.327157020568848,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,1,296,223,10.23298168182373,18.478227615356445,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,2,296,223,8.990204811096191,17.235450744628906,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,3,296,223,6.96186637878418,15.207112312316895,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,4,296,223,5.973875999450684,14.219121932983398,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,5,296,223,6.666583061218262,14.911828994750977,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,6,296,223,8.424559593200684,16.6698055267334,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,7,296,223,2.419393539428711,10.664639472961426,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,8,296,223,9.54613208770752,17.791378021240234,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,9,296,223,4.111313819885254,12.356559753417969,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,10,296,223,4.327652931213379,12.572898864746094,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,11,296,223,2.5433387756347656,10.78858470916748,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,12,296,223,7.935515403747559,16.180761337280273,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,13,296,223,10.136136054992676,18.38138198852539,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,14,296,223,5.240806579589844,13.486052513122559,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,15,296,223,4.671379089355469,12.916625022888184,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,16,296,223,1.9009523391723633,10.146198272705078,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,17,296,223,2.6589698791503906,10.904215812683105,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,18,296,223,7.295623779296875,15.54086971282959,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,19,296,223,8.890883445739746,17.13612937927246,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,20,296,223,8.876957893371582,17.122203826904297,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,21,296,223,5.220980644226074,13.466226577758789,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,22,296,223,2.337021827697754,10.582267761230469,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,23,296,223,9.286660194396973,17.531906127929688,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,24,296,223,5.8231916427612305,14.068437576293945,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,25,296,223,3.95969295501709,12.204938888549805,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,26,296,223,8.013602256774902,16.258848190307617,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,27,296,223,10.002657890319824,18.24790382385254,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,28,296,223,2.170745849609375,10.41599178314209,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,29,296,223,5.996952056884766,14.24219799041748,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,30,296,223,6.730798721313477,14.976044654846191,8.245245933532715
chewinggum,f8841723d4d2a206066c55af,31,296,223,10.240265846252441,18.485511779785156,8.245245933532715
chewinggum,f90c7ef05315e1fbbd3fa860,0,371,272,3.5489730834960938,14.10495376586914,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,1,371,272,2.994330406188965,13.550311088562012,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,2,371,272,1.4026432037353516,11.958623886108398,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,3,371,272,4.639737129211426,15.195717811584473,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,4,371,272,2.2506837844848633,12.80666446685791,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,5,371,272,3.0976972579956055,13.653677940368652,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,6,371,272,2.8749847412109375,13.430965423583984,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,7,371,272,4.177976608276367,14.733957290649414,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,8,371,272,6.984004974365234,17.53998565673828,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,9,371,272,4.077154159545898,14.633134841918945,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,10,371,272,3.22866153717041,13.784642219543457,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,11,371,272,1.6989936828613281,12.254974365234375,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,12,371,272,6.466518402099609,17.022499084472656,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,13,371,272,1.524989128112793,12.08096981048584,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,14,371,272,0.9689474105834961,11.524928092956543,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,15,371,272,6.642793655395508,17.198774337768555,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,16,371,272,2.412869453430176,12.968850135803223,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,17,371,272,5.165096282958984,15.721076965332031,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,18,371,272,5.417104721069336,15.973085403442383,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,19,371,272,5.702098846435547,16.258079528808594,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,20,371,272,3.1803131103515625,13.73629379272461,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,21,371,272,0.6950902938842773,11.251070976257324,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,22,371,272,1.9449501037597656,12.500930786132812,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,23,371,272,2.5717077255249023,13.12768840789795,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,24,371,273,0.028978347778320312,9.995708465576172,9.966730117797852
chewinggum,f90c7ef05315e1fbbd3fa860,25,371,272,4.454414367675781,15.010395050048828,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,26,371,272,4.985685348510742,15.541666030883789,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,27,371,272,2.236360549926758,12.792341232299805,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,28,371,272,3.784341812133789,14.340322494506836,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,29,371,272,0.09650421142578125,10.652484893798828,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,30,371,272,5.3759765625,15.931957244873047,10.555980682373047
chewinggum,f90c7ef05315e1fbbd3fa860,31,371,272,6.4369354248046875,16.992916107177734,10.555980682373047
chewinggum,fa38428ed8c89036246b6862,0,348,317,1.7675342559814453,11.528546333312988,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,1,348,317,6.032829284667969,15.793841361999512,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,2,348,317,9.625763893127441,19.386775970458984,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,3,348,317,5.350931167602539,15.111943244934082,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,4,348,317,8.971476554870605,18.73248863220215,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,5,348,317,11.022320747375488,20.78333282470703,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,6,348,317,7.820569038391113,17.581581115722656,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,7,348,317,5.208645820617676,14.969657897949219,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,8,348,317,9.164656639099121,18.925668716430664,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,9,348,317,7.650740623474121,17.411752700805664,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,10,348,317,7.526597023010254,17.287609100341797,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,11,348,317,9.65056324005127,19.411575317382812,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,12,348,317,5.088536262512207,14.84954833984375,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,13,348,317,6.406367301940918,16.16737937927246,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,14,348,317,6.589564323425293,16.350576400756836,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,15,348,317,10.939742088317871,20.700754165649414,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,16,348,317,6.909613609313965,16.670625686645508,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,17,348,317,4.7044477462768555,14.465459823608398,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,18,348,317,3.2236576080322266,12.98466968536377,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,19,348,317,7.072436332702637,16.83344841003418,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,20,348,317,8.808089256286621,18.569101333618164,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,21,348,317,9.114945411682129,18.875957489013672,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,22,348,317,10.778342247009277,20.53935432434082,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,23,348,317,5.576582908630371,15.337594985961914,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,24,348,317,10.526270866394043,20.287282943725586,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,25,348,317,7.108437538146973,16.869449615478516,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,26,348,317,6.892830848693848,16.65384292602539,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,27,348,317,8.004340171813965,17.765352249145508,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,28,348,317,7.204930305480957,16.9659423828125,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,29,348,317,6.081841468811035,15.842853546142578,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,30,348,317,9.226176261901855,18.9871883392334,9.761012077331543
chewinggum,fa38428ed8c89036246b6862,31,348,317,8.10798168182373,17.868993759155273,9.761012077331543
chewinggum,fc6e887528a8307b0920d255,0,303,173,0.0073413848876953125,13.385112762451172,13.392454147338867
chewinggum,fc6e887528a8307b0920d255,1,272,193,0.0005016326904296875,10.14926815032959,10.14976978302002
chewinggum,fc6e887528a8307b0920d255,2,304,175,0.056382179260253906,13.647823333740234,13.704205513000488
chewinggum,fc6e887528a8307b0920d255,3,304,171,0.00229644775390625,13.750770568847656,13.74847412109375
chewinggum,fc6e887528a8307b0920d255,4,297,164,0.0008134841918945312,11.62918758392334,11.630001068115234
chewinggum,fc6e887528a8307b0920d255,5,317,176,2.6606693267822266,19.987409591674805,17.326740264892578
chewinggum,fc6e887528a8307b0920d255,6,293,168,0.0016736984252929688,10.451091766357422,10.452765464782715
chewinggum,fc6e887528a8307b0920d255,7,301,167,0.061875343322753906,12.90217113494873,12.840295791625977
chewinggum,fc6e887528a8307b0920d255,8,317,176,2.699512481689453,20.02625274658203,17.326740264892578
chewinggum,fc6e887528a8307b0920d255,9,310,176,0.026467323303222656,15.538602828979492,15.565070152282715
chewinggum,fc6e887528a8307b0920d255,10,307,195,0.0021619796752929688,9.803376197814941,9.801214218139648
chewinggum,fc6e887528a8307b0920d255,11,297,173,0.016214370727539062,11.768869400024414,11.785083770751953
chewinggum,fc6e887528a8307b0920d255,12,288,174,0.005867958068847656,10.596510887145996,10.590642929077148
chewinggum,fc6e887528a8307b0920d255,13,299,173,0.00136566162109375,12.256467819213867,12.255102157592773
chewinggum,fc6e887528a8307b0920d255,14,315,176,0.019378662109375,16.977584838867188,16.958206176757812
chewinggum,fc6e887528a8307b0920d255,15,323,199,0.0014324188232421875,8.339132308959961,8.340564727783203
chewinggum,fc6e887528a8307b0920d255,16,317,176,1.6767635345458984,19.003503799438477,17.326740264892578
chewinggum,fc6e887528a8307b0920d255,17,300,175,0.052084922790527344,12.621044158935547,12.56895923614502
chewinggum,fc6e887528a8307b0920d255,18,302,167,0.03479576110839844,13.233013153076172,13.198217391967773
chewinggum,fc6e887528a8307b0920d255,19,309,176,0.0778665542602539,15.174053192138672,15.251919746398926
chewinggum,fc6e887528a8307b0920d255,20,314,177,0.06313514709472656,16.607023239135742,16.67015838623047
chewinggum,fc6e887528a8307b0920d255,21,301,167,0.10205364227294922,12.942349433898926,12.840295791625977
chewinggum,fc6e887528a8307b0920d255,22,309,176,0.03591728210449219,15.216002464294434,15.251919746398926
chewinggum,fc6e887528a8307b0920d255,23,268,197,9.34600830078125e-05,7.846479892730713,7.846573352813721
chewinggum,fc6e887528a8307b0920d255,24,312,174,0.04959869384765625,16.295930862426758,16.2463321685791
chewinggum,fc6e887528a8307b0920d255,25,277,197,0.0007228851318359375,8.499601364135742,8.500324249267578
chewinggum,fc6e887528a8307b0920d255,26,317,176,2.3227710723876953,19.649511337280273,17.326740264892578
chewinggum,fc6e887528a8307b0920d255,27,308,176,0.03408622741699219,14.905823707580566,14.939909934997559
chewinggum,fc6e887528a8307b0920d255,28,296,170,0.0053691864013671875,11.35387134552002,11.359240531921387
chewinggum,fc6e887528a8307b0920d255,29,296,170,0.01648235321044922,11.342758178710938,11.359240531921387
chewinggum,fc6e887528a8307b0920d255,30,317,176,0.8646602630615234,18.1914005279541,17.326740264892578
chewinggum,fc6e887528a8307b0920d255,31,317,176,2.0498180389404297,19.376558303833008,17.326740264892578
chewinggum,fe2294ea97d7e7dd86903869,0,339,257,4.078620433807373,12.021895408630371,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,1,339,257,6.62688684463501,14.570161819458008,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,2,339,257,6.467204570770264,14.410479545593262,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,3,339,257,8.226791381835938,16.170066833496094,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,4,339,257,7.1783318519592285,15.121606826782227,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,5,339,257,9.334854125976562,17.27812957763672,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,6,339,257,8.74835205078125,16.691627502441406,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,7,339,257,7.779881000518799,15.723155975341797,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,8,339,257,4.306376934051514,12.249651908874512,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,9,339,257,5.621409893035889,13.564684867858887,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,10,339,257,7.688103199005127,15.631378173828125,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,11,339,257,7.082122325897217,15.025397300720215,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,12,339,257,6.955827236175537,14.899102210998535,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,13,339,257,2.872814655303955,10.816089630126953,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,14,339,257,7.589051723480225,15.532326698303223,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,15,339,257,3.8678650856018066,11.811140060424805,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,16,339,257,3.738523006439209,11.681797981262207,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,17,339,257,8.558835983276367,16.502111434936523,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,18,339,257,7.9240546226501465,15.867329597473145,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,19,339,257,5.560210704803467,13.503485679626465,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,20,339,257,7.252476215362549,15.195751190185547,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,21,339,257,5.0203938484191895,12.963668823242188,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,22,339,257,6.063564777374268,14.006839752197266,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,23,339,257,7.507962703704834,15.451237678527832,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,24,339,257,6.991319179534912,14.93459415435791,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,25,339,257,9.099994659423828,17.043270111083984,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,26,339,257,4.90029764175415,12.843572616577148,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,27,339,257,9.192869186401367,17.136144638061523,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,28,339,257,8.721794128417969,16.665069580078125,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,29,339,257,7.115231037139893,15.05850601196289,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,30,339,257,5.456496715545654,13.399771690368652,7.943274974822998
chewinggum,fe2294ea97d7e7dd86903869,31,339,257,9.15363883972168,17.096914291381836,7.943274974822998
fryum,0567f015e56225dc7b608691,0,294,263,0.030512332916259766,3.6365692615509033,3.667081594467163
fryum,0567f015e56225dc7b608691,1,292,260,0.1282505989074707,4.670782089233398,4.542531490325928
fryum,0567f015e56225dc7b608691,2,292,260,1.404855728149414,5.947387218475342,4.542531490325928
fryum,0567f015e56225dc7b608691,3,292,260,0.8193464279174805,5.361877918243408,4.542531490325928
fryum,0567f015e56225dc7b608691,4,292,264,0.03260326385498047,4.287689685821533,4.255086421966553
fryum,0567f015e56225dc7b608691,5,292,260,2.1015830039978027,6.6441144943237305,4.542531490325928
fryum,0567f015e56225dc7b608691,6,292,285,0.00025529786944389343,-0.02331075631082058,-0.023055458441376686
fryum,0567f015e56225dc7b608691,7,193,263,2.872943878173828e-05,-1.4126238822937012,-1.4125951528549194
fryum,0567f015e56225dc7b608691,8,292,260,2.136826515197754,6.679358005523682,4.542531490325928
fryum,0567f015e56225dc7b608691,9,197,306,7.021427154541016e-05,-1.159863829612732,-1.1599340438842773
fryum,0567f015e56225dc7b608691,10,292,260,0.37418270111083984,4.916714191436768,4.542531490325928
fryum,0567f015e56225dc7b608691,11,292,260,0.47621870040893555,5.018750190734863,4.542531490325928
fryum,0567f015e56225dc7b608691,12,292,264,0.0018382072448730469,4.25324821472168,4.255086421966553
fryum,0567f015e56225dc7b608691,13,292,260,1.2835407257080078,5.8260722160339355,4.542531490325928
fryum,0567f015e56225dc7b608691,14,296,259,0.018938779830932617,3.262848377227783,3.2439095973968506
fryum,0567f015e56225dc7b608691,15,304,261,0.001404106616973877,0.5105900168418884,0.5119941234588623
fryum,0567f015e56225dc7b608691,16,292,260,2.3480591773986816,6.890590667724609,4.542531490325928
fryum,0567f015e56225dc7b608691,17,284,283,0.00035321712493896484,1.2330447435379028,1.2326915264129639
fryum,0567f015e56225dc7b608691,18,292,262,0.02150440216064453,4.442406177520752,4.4639105796813965
fryum,0567f015e56225dc7b608691,19,293,267,0.014630794525146484,3.4359548091888428,3.4213240146636963
fryum,0567f015e56225dc7b608691,20,292,264,0.03533506393432617,4.290421485900879,4.255086421966553
fryum,0567f015e56225dc7b608691,21,276,285,0.0005638003349304199,0.4264972507953644,0.4270610511302948
fryum,0567f015e56225dc7b608691,22,292,259,0.004246234893798828,4.526520252227783,4.522274017333984
fryum,0567f015e56225dc7b608691,23,292,260,1.6005620956420898,6.143093585968018,4.542531490325928
fryum,0567f015e56225dc7b608691,24,292,260,2.22802734375,6.770558834075928,4.542531490325928
fryum,0567f015e56225dc7b608691,25,294,261,0.013392448425292969,3.83522891998291,3.848621368408203
fryum,0567f015e56225dc7b608691,26,292,262,0.007788658142089844,4.456121921539307,4.4639105796813965
fryum,0567f015e56225dc7b608691,27,293,271,0.01605820655822754,2.5484867095947266,2.564544916152954
fryum,0567f015e56225dc7b608691,28,286,282,0.0029805898666381836,1.3520046472549438,1.3490240573883057
fryum,0567f015e56225dc7b608691,29,345,114,8.58306884765625e-06,-3.047642469406128,-3.0476510524749756
fryum,0567f015e56225dc7b608691,30,292,260,1.1241264343261719,5.6666579246521,4.542531490325928
fryum,0567f015e56225dc7b608691,31,148,292,2.765655517578125e-05,-2.11909818649292,-2.119070529937744
fryum,05e7d385d49a93944ed7d660,0,241,304,1.5974044799804688e-05,-2.271928548812866,-2.2719125747680664
fryum,05e7d385d49a93944ed7d660,1,319,222,2.1278858184814453e-05,0.5028523802757263,0.5028736591339111
fryum,05e7d385d49a93944ed7d660,2,159,212,1.595914363861084e-05,-0.13806256651878357,-0.13804660737514496
fryum,05e7d385d49a93944ed7d660,3,384,164,0.006346225738525391,2.740363597869873,2.7467098236083984
fryum,05e7d385d49a93944ed7d660,4,391,157,0.00043505430221557617,-0.5097081661224365,-0.5101432204246521
fryum,05e7d385d49a93944ed7d660,5,338,135,2.5510787963867188e-05,-2.841759204864502,-2.841733694076538
fryum,05e7d385d49a93944ed7d660,6,290,104,0.00017976760864257812,-2.4320497512817383,-2.432229518890381
fryum,05e7d385d49a93944ed7d660,7,317,90,6.198883056640625e-06,-3.27652907371521,-3.2765228748321533
fryum,05e7d385d49a93944ed7d660,8,415,196,4.363059997558594e-05,-3.304626703262329,-3.3046703338623047
fryum,05e7d385d49a93944ed7d660,9,421,61,0.00010204315185546875,-1.3391802310943604,-1.3390781879425049
fryum,05e7d385d49a93944ed7d660,10,418,175,8.082389831542969e-05,-2.920456647872925,-2.9203758239746094
fryum,05e7d385d49a93944ed7d660,11,455,219,4.458427429199219e-05,-3.092564105987549,-3.092519521713257
fryum,05e7d385d49a93944ed7d660,12,365,48,5.245208740234375e-06,-3.336855888366699,-3.336850643157959
fryum,05e7d385d49a93944ed7d660,13,385,154,0.0022061914205551147,-0.0630626454949379,-0.06085645407438278
fryum,05e7d385d49a93944ed7d660,14,386,156,0.0016083717346191406,0.21601541340351105,0.2176237851381302
fryum,05e7d385d49a93944ed7d660,15,332,408,6.699562072753906e-05,-2.664393663406372,-2.6644606590270996
fryum,05e7d385d49a93944ed7d660,16,159,209,0.004203885793685913,0.29200246930122375,0.28779858350753784
fryum,05e7d385d49a93944ed7d660,17,272,99,6.794929504394531e-05,-2.3170981407165527,-2.3171660900115967
fryum,05e7d385d49a93944ed7d660,18,13,459,2.6464462280273438e-05,-2.5060508251190186,-2.5060243606567383
fryum,05e7d385d49a93944ed7d660,19,412,70,0.00015091896057128906,-2.6563880443573,-2.656538963317871
fryum,05e7d385d49a93944ed7d660,20,258,21,1.4781951904296875e-05,-4.242292881011963,-4.242307662963867
fryum,05e7d385d49a93944ed7d660,21,440,191,2.2411346435546875e-05,-3.62719988822937,-3.6272222995758057
fryum,05e7d385d49a93944ed7d660,22,436,222,9.5367431640625e-06,-3.8255221843719482,-3.8255317211151123
fryum,05e7d385d49a93944ed7d660,23,461,51,0.00015425682067871094,-2.2800300121307373,-2.280184268951416
fryum,05e7d385d49a93944ed7d660,24,387,159,0.0009722709655761719,0.6664233803749084,0.6654511094093323
fryum,05e7d385d49a93944ed7d660,25,390,166,0.0022764205932617188,0.6965675950050354,0.6988440155982971
fryum,05e7d385d49a93944ed7d660,26,367,95,9.5367431640625e-07,-3.3959836959838867,-3.3959827423095703
fryum,05e7d385d49a93944ed7d660,27,406,90,6.699562072753906e-05,-3.232111692428589,-3.2320446968078613
fryum,05e7d385d49a93944ed7d660,28,385,180,0.0007574558258056641,1.2319406270980835,1.2311831712722778
fryum,05e7d385d49a93944ed7d660,29,217,44,5.7220458984375e-06,-4.235140323638916,-4.235134601593018
fryum,05e7d385d49a93944ed7d660,30,381,156,0.001108407974243164,1.4467922449111938,1.4456838369369507
fryum,05e7d385d49a93944ed7d660,31,152,220,2.1457672119140625e-06,-1.5926318168640137,-1.5926339626312256
fryum,0991fdba5270f68770239306,0,375,290,0.0002446174621582031,1.3526982069015503,1.352453589439392
fryum,0991fdba5270f68770239306,1,216,255,1.800060272216797e-05,-1.5422340631484985,-1.5422520637512207
fryum,0991fdba5270f68770239306,2,197,322,3.403425216674805e-05,-0.8595790863037109,-0.8596131205558777
fryum,0991fdba5270f68770239306,3,360,278,0.003412485122680664,2.1439449787139893,2.14735746383667
fryum,0991fdba5270f68770239306,4,357,285,0.3929595947265625,3.595534563064575,3.2025749683380127
fryum,0991fdba5270f68770239306,5,208,332,0.00037869811058044434,0.49912717938423157,0.4987484812736511
fryum,0991fdba5270f68770239306,6,254,338,2.664327621459961e-05,-0.7219036817550659,-0.7219303250312805
fryum,0991fdba5270f68770239306,7,384,286,0.0005786418914794922,0.8508542776107788,0.8502756357192993
fryum,0991fdba5270f68770239306,8,367,284,0.0007531642913818359,2.1974403858184814,2.1966872215270996
fryum,0991fdba5270f68770239306,9,358,288,0.003142118453979492,3.014582633972168,3.0177247524261475
fryum,0991fdba5270f68770239306,10,357,285,0.0670621395111084,3.269637107849121,3.2025749683380127
fryum,0991fdba5270f68770239306,11,363,284,0.001219034194946289,2.6870768070220947,2.688295841217041
fryum,0991fdba5270f68770239306,12,228,319,2.3484230041503906e-05,-1.091052770614624,-1.0910292863845825
fryum,0991fdba5270f68770239306,13,366,281,0.0049016475677490234,2.269334077835083,2.274235725402832
fryum,0991fdba5270f68770239306,14,237,335,0.0011126995086669922,0.5764588117599487,0.5753461122512817
fryum,0991fdba5270f68770239306,15,148,240,1.5974044799804688e-05,-2.176783561706543,-2.1767995357513428
fryum,0991fdba5270f68770239306,16,333,232,2.5510787963867188e-05,-3.512338638305664,-3.512364149093628
fryum,0991fdba5270f68770239306,17,366,279,0.0010828971862792969,2.1170599460601807,2.11814284324646
fryum,0991fdba5270f68770239306,18,375,281,0.001127481460571289,1.3885356187820435,1.3896631002426147
fryum,0991fdba5270f68770239306,19,165,319,0.00015530572272837162,-0.003589052241295576,-0.0037443579640239477
fryum,0991fdba5270f68770239306,20,379,297,0.00030209124088287354,0.20055291056632996,0.20025081932544708
fryum,0991fdba5270f68770239306,21,341,276,0.00012761354446411133,-0.8631574511528015,-0.8630298376083374
fryum,0991fdba5270f68770239306,22,353,281,0.00019359588623046875,2.344895601272583,2.3447020053863525
fryum,0991fdba5270f68770239306,23,349,284,0.0006680488586425781,1.9444961547851562,1.9438281059265137
fryum,0991fdba5270f68770239306,24,373,287,0.0007339715957641602,1.5584783554077148,1.5577443838119507
fryum,0991fdba5270f68770239306,25,218,228,0.0002084970474243164,-1.083701252937317,-1.0839097499847412
fryum,0991fdba5270f68770239306,26,356,283,0.004733562469482422,3.044018268585205,3.0392847061157227
fryum,0991fdba5270f68770239306,27,375,283,0.002812504768371582,1.4511897563934326,1.4540022611618042
fryum,0991fdba5270f68770239306,28,351,286,0.0010745525360107422,2.4650490283966064,2.466123580932617
fryum,0991fdba5270f68770239306,29,339,289,3.510713577270508e-05,-0.2379199117422104,-0.2379550188779831
fryum,0991fdba5270f68770239306,30,342,277,4.2498111724853516e-05,-0.5163331031799316,-0.5162906050682068
fryum,0991fdba5270f68770239306,31,379,288,0.004182577133178711,1.3015962839126587,1.3057788610458374
fryum,0ce7b5f90467de3134ed6800,0,324,255,0.08575224876403809,2.9287283420562744,2.8429760932922363
fryum,0ce7b5f90467de3134ed6800,1,324,255,2.7716565132141113,5.614632606506348,2.8429760932922363
fryum,0ce7b5f90467de3134ed6800,2,324,255,0.35118889808654785,3.194164991378784,2.8429760932922363
fryum,0ce7b5f90467de3134ed6800,3,324,255,1.288637638092041,4.131613731384277,2.8429760932922363
fryum,0ce7b5f90467de3134ed6800,4,324,255,2.248652935028076,5.0916290283203125,2.8429760932922363
