path,size_bytes,backbone,role,rows,cols,columns,preview_json,error,has_image_path,has_bbox,has_label,has_category,has_candidate_quality,has_vlm_score,has_normal_score,has_anomaly_score,has_crop_score,has_full_score
results/analysis/real_anomaly_crop_visual_prompt_reasoning_full_test/real_anomaly_crop_visual_prompt_bank.csv,12486,unknown,vlm_reasoning,80.0,5.0,"[""strategy"", ""category"", ""defect_type"", ""num_prompts"", ""prompts""]","[{""strategy"":""generic_label"",""category"":""grid"",""defect_type"":""bent"",""num_prompts"":1,""prompts"":""a close-up photo of bent defect""},{""strategy"":""generic_label"",""category"":""grid"",""defect_type"":""broken"",""num_prompts"":1,""prompts"":""a close-up photo of broken defect""},{""strategy"":""generic_label"",""category"":""grid"",""defect_type"":""glue"",""num_prompts"":1,""prompts"":""a close-up photo of glue defect""}]",,False,False,False,True,False,True,False,False,False,False
results/analysis/real_anomaly_crop_visual_prompt_reasoning_full_test/real_anomaly_crop_visual_prompt_mean_summary.csv,2695,unknown,vlm_reasoning,20.0,13.0,"[""strategy"", ""eval_mode"", ""category"", ""num_images_total"", ""num_images_used"", ""num_defect_types"", ""covered_count"", ""fallback_count"", ""skipped_count"", ""coverage_ratio"", ""top1_accuracy"", ""top2_accuracy"", ""macro_f1""]","[{""strategy"":""generic_label"",""eval_mode"":""crop_topk_only"",""category"":""MEAN"",""num_images_total"":328,""num_images_used"":327,""num_defect_types"":20,""covered_count"":327,""fallback_count"":0,""skipped_count"":1,""coverage_ratio"":0.9969512195,""top1_accuracy"":0.339787328,""top2_accuracy"":0.5044688528,""macro_f1"":0.220895133},{""strategy"":""generic_label"",""eval_mode"":""crop_topk_ensemble"",""category"":""MEAN"",""num_images_total"":328,""num_images_used"":328,""num_defect_types"":20,""covered_count"":327,""fallback_count"":1,""skipped_count"":0,""coverage_ratio"":0.9969512195,""top1_accuracy"":0.3387691575,""top2_accuracy"":0.5072100808,""macro_f1"":0.2205549969},{""strategy"":""short_visual"",""eval_mode"":""crop_topk_only"",""category"":""MEAN"",""num_images_total"":328,""num_images_used"":327,""num_defect_types"":20,""covered_count"":327,""fallback_count"":0,""skipped_count"":1,""coverage_ratio"":0.9969512195,""top1_accuracy"":0.3195659786,""top2_accuracy"":0.5151001705,""macro_f1"":0.202463175}]",,True,False,False,True,False,False,False,False,False,False
results/analysis/real_anomaly_crop_visual_prompt_reasoning_full_test/real_anomaly_crop_visual_prompt_per_defect_metrics.csv,33297,unknown,vlm_reasoning,400.0,11.0,"[""defect_type"", ""support"", ""tp"", ""fp"", ""fn"", ""precision"", ""recall"", ""f1"", ""strategy"", ""eval_mode"", ""category""]","[{""defect_type"":""bent"",""support"":12,""tp"":0,""fp"":0,""fn"":12,""precision"":0.0,""recall"":0.0,""f1"":0.0,""strategy"":""generic_label"",""eval_mode"":""full_all"",""category"":""grid""},{""defect_type"":""broken"",""support"":12,""tp"":0,""fp"":0,""fn"":12,""precision"":0.0,""recall"":0.0,""f1"":0.0,""strategy"":""generic_label"",""eval_mode"":""full_all"",""category"":""grid""},{""defect_type"":""glue"",""support"":11,""tp"":0,""fp"":0,""fn"":11,""precision"":0.0,""recall"":0.0,""f1"":0.0,""strategy"":""generic_label"",""eval_mode"":""full_all"",""category"":""grid""}]",,False,False,False,True,False,False,False,False,False,False
results/analysis/real_anomaly_crop_visual_prompt_reasoning_full_test/real_anomaly_crop_visual_prompt_predictions.csv,1645420,unknown,vlm_reasoning,6552.0,29.0,"[""strategy"", ""eval_mode"", ""used_mode"", ""category"", ""image_path"", ""true_defect_type"", ""pred_defect_type"", ""top2_defect_types"", ""top1_correct"", ""top2_correct"", ""num_eval_crops"", ""score_bent"", ""score_broken"", ""score_glue"", ""score_metal_contamination"", ""score_thread"", ""score_color"", ""score_cut"", ""score_fold"", ""score_poke"", ""score_manipulated_front"", ""score_scratch_head"", ""score_scratch_neck"", ""score_thread_side"", ""score_thread_top"", ""score_combined"", ""score_hole"", ""score_liquid"", ""score_scratch""]","[{""strategy"":""generic_label"",""eval_mode"":""full_all"",""used_mode"":""full"",""category"":""grid"",""image_path"":""datasets\/MVTecAD\/grid\/test\/bent\/000.png"",""true_defect_type"":""bent"",""pred_defect_type"":""thread"",""top2_defect_types"":""thread|metal_contamination"",""top1_correct"":false,""top2_correct"":false,""num_eval_crops"":1,""score_bent"":0.2478210628,""score_broken"":0.2444554567,""score_glue"":0.2488299459,""score_metal_contamination"":0.2503831089,""score_thread"":0.258511126,""score_color"":null,""score_cut"":null,""score_fold"":null,""score_poke"":null,""score_manipulated_front"":null,""score_scratch_head"":null,""score_scratch_neck"":null,""score_thread_side"":null,""score_thread_top"":null,""score_combined"":null,""score_hole"":null,""score_liquid"":null,""score_scratch"":null},{""strategy"":""generic_label"",""eval_mode"":""full_all"",""used_mode"":""full"",""category"":""grid"",""image_path"":""datasets\/MVTecAD\/grid\/test\/bent\/001.png"",""true_defect_type"":""bent"",""pred_defect_type"":""thread"",""top2_defect_types"":""thread|bent"",""top1_correct"":false,""top2_correct"":true,""num_eval_crops"":1,""score_bent"":0.2675815821,""score_broken"":0.2604331076,""score_glue"":0.2651846409,""score_metal_contamination"":0.2650057375,""score_thread"":0.2779876292,""score_color"":null,""score_cut"":null,""score_fold"":null,""score_poke"":null,""score_manipulated_front"":null,""score_scratch_head"":null,""score_scratch_neck"":null,""score_thread_side"":null,""score_thread_top"":null,""score_combined"":null,""score_hole"":null,""score_liquid"":null,""score_scratch"":null},{""strategy"":""generic_label"",""eval_mode"":""full_all"",""used_mode"":""full"",""category"":""grid"",""image_path"":""datasets\/MVTecAD\/grid\/test\/bent\/002.png"",""true_defect_type"":""bent"",""pred_defect_type"":""thread"",""top2_defect_types"":""thread|broken"",""top1_correct"":false,""top2_correct"":false,""num_eval_crops"":1,""score_bent"":0.2572015822,""score_broken"":0.2576031089,""score_glue"":0.2573230565,""score_metal_contamination"":0.2522209585,""score_thread"":0.266803354,""score_color"":null,""score_cut"":null,""score_fold"":null,""score_poke"":null,""score_manipulated_front"":null,""score_scratch_head"":null,""score_scratch_neck"":null,""score_thread_side"":null,""score_thread_top"":null,""score_combined"":null,""score_hole"":null,""score_liquid"":null,""score_scratch"":null}]",,True,False,False,True,False,False,False,False,False,False
results/analysis/real_anomaly_crop_visual_prompt_reasoning_full_test/real_anomaly_crop_visual_prompt_summary.csv,11647,unknown,vlm_reasoning,100.0,13.0,"[""strategy"", ""eval_mode"", ""category"", ""num_images_total"", ""num_images_used"", ""num_defect_types"", ""covered_count"", ""fallback_count"", ""skipped_count"", ""coverage_ratio"", ""top1_accuracy"", ""top2_accuracy"", ""macro_f1""]","[{""strategy"":""generic_label"",""eval_mode"":""full_all"",""category"":""grid"",""num_images_total"":57,""num_images_used"":57,""num_defect_types"":5,""covered_count"":57,""fallback_count"":0,""skipped_count"":0,""coverage_ratio"":1.0,""top1_accuracy"":0.1929824561,""top2_accuracy"":0.4035087719,""macro_f1"":0.0647058824},{""strategy"":""generic_label"",""eval_mode"":""full_all"",""category"":""leather"",""num_images_total"":92,""num_images_used"":92,""num_defect_types"":5,""covered_count"":92,""fallback_count"":0,""skipped_count"":0,""coverage_ratio"":1.0,""top1_accuracy"":0.3369565217,""top2_accuracy"":0.5217391304,""macro_f1"":0.2586821064},{""strategy"":""generic_label"",""eval_mode"":""full_all"",""category"":""screw"",""num_images_total"":119,""num_images_used"":119,""num_defect_types"":5,""covered_count"":119,""fallback_count"":0,""skipped_count"":0,""coverage_ratio"":1.0,""top1_accuracy"":0.2268907563,""top2_accuracy"":0.487394958,""macro_f1"":0.1331464174}]",,True,False,False,True,False,False,False,False,False,False
results/analysis/sam2_prompt_feasibility/MVTecAD/grid/sam2_box_prompt/sam2_box_prompt_results.csv,10472,unknown,candidate_or_region,28.0,13.0,"[""category"", ""image_path"", ""gt_mask_path"", ""box_x1"", ""box_y1"", ""box_x2"", ""box_y2"", ""patchcore_top1_gt_iou"", ""patchcore_top1_gt_f1"", ""sam2_score"", ""sam2_gt_iou"", ""sam2_gt_f1"", ""visual_path""]","[{""category"":""grid"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/test\/bent\/000.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/ground_truth\/bent\/000_mask.png"",""box_x1"":63.0,""box_y1"":172.0,""box_x2"":83.0,""box_y2"":193.0,""patchcore_top1_gt_iou"":0.117925,""patchcore_top1_gt_f1"":0.21097,""sam2_score"":0.586464107,""sam2_gt_iou"":0.0628803245,""sam2_gt_f1"":0.1183206107,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/grid\/sam2_box_prompt\/grid_0001_sam2_box.png""},{""category"":""grid"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/test\/bent\/002.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/ground_truth\/bent\/002_mask.png"",""box_x1"":89.0,""box_y1"":43.0,""box_x2"":111.0,""box_y2"":63.0,""patchcore_top1_gt_iou"":0.20332,""patchcore_top1_gt_f1"":0.337931,""sam2_score"":0.4347102046,""sam2_gt_iou"":0.0,""sam2_gt_f1"":0.0,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/grid\/sam2_box_prompt\/grid_0002_sam2_box.png""},{""category"":""grid"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/test\/bent\/003.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/grid\/ground_truth\/bent\/003_mask.png"",""box_x1"":111.0,""box_y1"":17.0,""box_x2"":138.0,""box_y2"":43.0,""patchcore_top1_gt_iou"":0.137405,""patchcore_top1_gt_f1"":0.241611,""sam2_score"":0.7144905925,""sam2_gt_iou"":0.0668348045,""sam2_gt_f1"":0.1252955083,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/grid\/sam2_box_prompt\/grid_0003_sam2_box.png""}]",,True,True,True,True,False,False,False,False,False,False
results/analysis/sam2_prompt_feasibility/MVTecAD/leather/sam2_box_prompt/sam2_box_prompt_results.csv,16723,unknown,candidate_or_region,46.0,13.0,"[""category"", ""image_path"", ""gt_mask_path"", ""box_x1"", ""box_y1"", ""box_x2"", ""box_y2"", ""patchcore_top1_gt_iou"", ""patchcore_top1_gt_f1"", ""sam2_score"", ""sam2_gt_iou"", ""sam2_gt_f1"", ""visual_path""]","[{""category"":""leather"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/test\/color\/001.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/ground_truth\/color\/001_mask.png"",""box_x1"":151.0,""box_y1"":85.0,""box_x2"":168.0,""box_y2"":102.0,""patchcore_top1_gt_iou"":0.232919,""patchcore_top1_gt_f1"":0.377834,""sam2_score"":0.8621487021,""sam2_gt_iou"":0.0,""sam2_gt_f1"":0.0,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/leather\/sam2_box_prompt\/leather_0001_sam2_box.png""},{""category"":""leather"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/test\/color\/002.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/ground_truth\/color\/002_mask.png"",""box_x1"":152.0,""box_y1"":182.0,""box_x2"":168.0,""box_y2"":199.0,""patchcore_top1_gt_iou"":0.544757,""patchcore_top1_gt_f1"":0.705298,""sam2_score"":0.7342818975,""sam2_gt_iou"":0.0,""sam2_gt_f1"":0.0,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/leather\/sam2_box_prompt\/leather_0002_sam2_box.png""},{""category"":""leather"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/test\/color\/003.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/leather\/ground_truth\/color\/003_mask.png"",""box_x1"":112.0,""box_y1"":43.0,""box_x2"":128.0,""box_y2"":65.0,""patchcore_top1_gt_iou"":0.388889,""patchcore_top1_gt_f1"":0.56,""sam2_score"":0.8214385509,""sam2_gt_iou"":0.0,""sam2_gt_f1"":0.0,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/leather\/sam2_box_prompt\/leather_0003_sam2_box.png""}]",,True,True,True,True,False,False,False,False,False,False
results/analysis/sam2_prompt_feasibility/MVTecAD/screw/sam2_box_prompt/sam2_box_prompt_results.csv,21868,unknown,candidate_or_region,60.0,13.0,"[""category"", ""image_path"", ""gt_mask_path"", ""box_x1"", ""box_y1"", ""box_x2"", ""box_y2"", ""patchcore_top1_gt_iou"", ""patchcore_top1_gt_f1"", ""sam2_score"", ""sam2_gt_iou"", ""sam2_gt_f1"", ""visual_path""]","[{""category"":""screw"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/screw\/test\/manipulated_front\/004.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/screw\/ground_truth\/manipulated_front\/004_mask.png"",""box_x1"":170.0,""box_y1"":13.0,""box_x2"":189.0,""box_y2"":31.0,""patchcore_top1_gt_iou"":0.333333,""patchcore_top1_gt_f1"":0.5,""sam2_score"":0.0002463834,""sam2_gt_iou"":0.0,""sam2_gt_f1"":0.0,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/screw\/sam2_box_prompt\/screw_0001_sam2_box.png""},{""category"":""screw"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/screw\/test\/manipulated_front\/009.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/screw\/ground_truth\/manipulated_front\/009_mask.png"",""box_x1"":20.0,""box_y1"":182.0,""box_x2"":40.0,""box_y2"":202.0,""patchcore_top1_gt_iou"":0.278057,""patchcore_top1_gt_f1"":0.435125,""sam2_score"":0.0257825144,""sam2_gt_iou"":0.0040983607,""sam2_gt_f1"":0.0081632653,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/screw\/sam2_box_prompt\/screw_0002_sam2_box.png""},{""category"":""screw"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/screw\/test\/manipulated_front\/010.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/screw\/ground_truth\/manipulated_front\/010_mask.png"",""box_x1"":8.0,""box_y1"":156.0,""box_x2"":29.0,""box_y2"":179.0,""patchcore_top1_gt_iou"":0.0,""patchcore_top1_gt_f1"":0.0,""sam2_score"":0.0258643851,""sam2_gt_iou"":0.0,""sam2_gt_f1"":0.0,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/screw\/sam2_box_prompt\/screw_0003_sam2_box.png""}]",,True,True,True,True,False,False,False,False,False,False
results/analysis/sam2_prompt_feasibility/MVTecAD/wood/sam2_box_prompt/sam2_box_prompt_results.csv,11049,unknown,candidate_or_region,30.0,13.0,"[""category"", ""image_path"", ""gt_mask_path"", ""box_x1"", ""box_y1"", ""box_x2"", ""box_y2"", ""patchcore_top1_gt_iou"", ""patchcore_top1_gt_f1"", ""sam2_score"", ""sam2_gt_iou"", ""sam2_gt_f1"", ""visual_path""]","[{""category"":""wood"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/wood\/test\/color\/001.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/wood\/ground_truth\/color\/001_mask.png"",""box_x1"":142.0,""box_y1"":14.0,""box_x2"":180.0,""box_y2"":52.0,""patchcore_top1_gt_iou"":0.204187,""patchcore_top1_gt_f1"":0.339128,""sam2_score"":0.7448818088,""sam2_gt_iou"":0.0814256737,""sam2_gt_f1"":0.1505894962,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/wood\/sam2_box_prompt\/wood_0001_sam2_box.png""},{""category"":""wood"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/wood\/test\/combined\/002.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/wood\/ground_truth\/combined\/002_mask.png"",""box_x1"":102.0,""box_y1"":117.0,""box_x2"":139.0,""box_y2"":159.0,""patchcore_top1_gt_iou"":0.059384,""patchcore_top1_gt_f1"":0.112111,""sam2_score"":0.6244005561,""sam2_gt_iou"":0.0367548185,""sam2_gt_f1"":0.0709035884,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/wood\/sam2_box_prompt\/wood_0002_sam2_box.png""},{""category"":""wood"",""image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/wood\/test\/combined\/007.png"",""gt_mask_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/MVTecAD\/wood\/ground_truth\/combined\/007_mask.png"",""box_x1"":84.0,""box_y1"":24.0,""box_x2"":130.0,""box_y2"":82.0,""patchcore_top1_gt_iou"":0.165979,""patchcore_top1_gt_f1"":0.284704,""sam2_score"":0.7744839787,""sam2_gt_iou"":0.1663652803,""sam2_gt_f1"":0.2852713178,""visual_path"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/wood\/sam2_box_prompt\/wood_0003_sam2_box.png""}]",,True,True,True,True,False,False,False,False,False,False
results/analysis/sam2_prompt_feasibility/sam2_prompt_feasibility_summary.csv,863,unknown,vlm_reasoning,4.0,7.0,"[""category"", ""num_images"", ""patchcore_top1_gt_iou_mean"", ""patchcore_top1_gt_f1_mean"", ""sam2_gt_iou_mean"", ""sam2_gt_f1_mean"", ""result_csv""]","[{""category"":""grid"",""num_images"":28,""patchcore_top1_gt_iou_mean"":0.3149347143,""patchcore_top1_gt_f1_mean"":0.4559350714,""sam2_gt_iou_mean"":0.0756462329,""sam2_gt_f1_mean"":0.1280226476,""result_csv"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/grid\/sam2_box_prompt\/sam2_box_prompt_results.csv""},{""category"":""screw"",""num_images"":60,""patchcore_top1_gt_iou_mean"":0.2735840667,""patchcore_top1_gt_f1_mean"":0.3840758,""sam2_gt_iou_mean"":0.0356620996,""sam2_gt_f1_mean"":0.061142615,""result_csv"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/screw\/sam2_box_prompt\/sam2_box_prompt_results.csv""},{""category"":""leather"",""num_images"":46,""patchcore_top1_gt_iou_mean"":0.3444190652,""patchcore_top1_gt_f1_mean"":0.5023771522,""sam2_gt_iou_mean"":0.0277673981,""sam2_gt_f1_mean"":0.0468866361,""result_csv"":""results\/analysis\/sam2_prompt_feasibility\/MVTecAD\/leather\/sam2_box_prompt\/sam2_box_prompt_results.csv""}]",,True,False,True,True,False,False,False,False,False,False
results/analysis/semantic_prompt_bank/mvtec_prompt_bank.csv,9081,unknown,vlm_reasoning,56.0,7.0,"[""dataset"", ""category"", ""prompt_type"", ""prompt"", ""object_type"", ""material_or_surface"", ""inspection_focus""]","[{""dataset"":""MVTec AD"",""category"":""grid"",""prompt_type"":""normal"",""prompt"":""a normal grid texture with regular repeated pattern"",""object_type"":""regular texture surface"",""material_or_surface"":""grid-like patterned surface"",""inspection_focus"":""broken grid structure; foreign material; local pattern interruption""},{""dataset"":""MVTec AD"",""category"":""grid"",""prompt_type"":""normal"",""prompt"":""an intact grid surface without local defects"",""object_type"":""regular texture surface"",""material_or_surface"":""grid-like patterned surface"",""inspection_focus"":""broken grid structure; foreign material; local pattern interruption""},{""dataset"":""MVTec AD"",""category"":""grid"",""prompt_type"":""defect"",""prompt"":""a defective grid texture with broken local pattern"",""object_type"":""regular texture surface"",""material_or_surface"":""grid-like patterned surface"",""inspection_focus"":""broken grid structure; foreign material; local pattern interruption""}]",,False,False,False,True,False,True,False,False,False,False
results/baselines/patchcore_mvtec_summary.csv,2370,PatchCore,detector_or_summary,15.0,14.0,"[""category"", ""image_AUROC"", ""image_F1Score"", ""pixel_AUROC"", ""pixel_F1Score"", ""model"", ""dataset"", ""datamodule"", ""backbone"", ""layers"", ""coreset_sampling_ratio"", ""num_neighbors"", ""image_size"", ""center_crop_size""]","[{""category"":""bottle"",""image_AUROC"":1.0,""image_F1Score"":1.0,""pixel_AUROC"":0.9796766043,""pixel_F1Score"":0.7250464559,""model"":""patchcore"",""dataset"":""MVTecAD"",""datamodule"":""Folder"",""backbone"":""wide_resnet50_2"",""layers"":""layer2,layer3"",""coreset_sampling_ratio"":0.1,""num_neighbors"":9,""image_size"":256,""center_crop_size"":224},{""category"":""cable"",""image_AUROC"":0.9857570529,""image_F1Score"":0.9787234068,""pixel_AUROC"":0.9819286466,""pixel_F1Score"":0.6494427323,""model"":""patchcore"",""dataset"":""MVTecAD"",""datamodule"":""Folder"",""backbone"":""wide_resnet50_2"",""layers"":""layer2,layer3"",""coreset_sampling_ratio"":0.1,""num_neighbors"":9,""image_size"":256,""center_crop_size"":224},{""category"":""capsule"",""image_AUROC"":0.9621211886,""image_F1Score"":0.9541284442,""pixel_AUROC"":0.9887865782,""pixel_F1Score"":0.5435410142,""model"":""patchcore"",""dataset"":""MVTecAD"",""datamodule"":""Folder"",""backbone"":""wide_resnet50_2"",""layers"":""layer2,layer3"",""coreset_sampling_ratio"":0.1,""num_neighbors"":9,""image_size"":256,""center_crop_size"":224}]",,True,False,False,True,False,False,False,False,False,False
results/stage7_generalization/multibackbone_availability/anomalib_model_availability.csv,3195,unknown,unknown,6.0,5.0,"[""target"", ""matched_name"", ""available"", ""signature"", ""error""]","[{""target"":""Patchcore"",""matched_name"":""Patchcore"",""available"":1,""signature"":""(self, backbone: str = 'wide_resnet50_2', layers: collections.abc.Sequence[str] = ('layer2', 'layer3'), pre_trained: bool = True, coreset_sampling_ratio: float = 0.1, num_neighbors: int = 9, precision: str | anomalib.PrecisionType = <PrecisionType.FLOAT32: 'float32'>, pre_processor: torch.nn.modules.module.Module | bool = True, post_processor: torch.nn.modules.module.Module | bool = True, evaluator: anomalib.metrics.evaluator.Evaluator | bool = True, visualizer: anomalib.visualization.base.Visualizer | bool = True) -> None"",""error"":null},{""target"":""EfficientAd"",""matched_name"":""EfficientAd"",""available"":1,""signature"":""(self, imagenet_dir: pathlib.Path | str = '.\/datasets\/imagenette', teacher_out_channels: int = 384, model_size: anomalib.models.image.efficient_ad.torch_model.EfficientAdModelSize | str = <EfficientAdModelSize.S: 'small'>, lr: float = 0.0001, weight_decay: float = 1e-05, padding: bool = False, pad_maps: bool = True, pre_processor: anomalib.pre_processing.pre_processor.PreProcessor | bool = True, post_processor: anomalib.post_processing.post_processor.PostProcessor | bool = True, evaluator: anomalib.metrics.evaluator.Evaluator | bool = True, visualizer: anomalib.visualization.base.Visualizer | bool = True) -> None"",""error"":null},{""target"":""Fastflow"",""matched_name"":""Fastflow"",""available"":1,""signature"":""(self, backbone: str = 'resnet18', pre_trained: bool = True, flow_steps: int = 8, conv3x3_only: bool = False, hidden_ratio: float = 1.0, pre_processor: anomalib.pre_processing.pre_processor.PreProcessor | bool = True, post_processor: anomalib.post_processing.post_processor.PostProcessor | bool = True, evaluator: anomalib.metrics.evaluator.Evaluator | bool = True, visualizer: anomalib.visualization.base.Visualizer | bool = True) -> None"",""error"":null}]",,False,False,True,False,False,False,False,False,False,False
results/stage7_generalization/stage7_generalization_paper_summary.csv,609,unknown,detector_or_summary,3.0,9.0,"[""dataset"", ""backbone"", ""task"", ""full_metric_name"", ""full_metric"", ""crop_metric_name"", ""crop_metric"", ""delta"", ""note""]","[{""dataset"":""MVTec AD"",""backbone"":""PatchCore"",""task"":""Defect-type reasoning"",""full_metric_name"":""Top-1"",""full_metric"":0.285,""crop_metric_name"":""Top-1"",""crop_metric"":0.3388,""delta"":0.0538,""note"":""Weak-category full-test setting; crop_topk_ensemble improves defect-type reasoning.""},{""dataset"":""VisA"",""backbone"":""PatchCore"",""task"":""Binary normal\/anomaly reasoning"",""full_metric_name"":""AUROC"",""full_metric"":0.5949971397,""crop_metric_name"":""AUROC"",""crop_metric"":0.8844370187,""delta"":0.289439879,""note"":""Cross-dataset validation using PatchCore candidate crops.""},{""dataset"":""VisA"",""backbone"":""FastFlow"",""task"":""Binary normal\/anomaly reasoning"",""full_metric_name"":""AUROC"",""full_metric"":0.5949971397,""crop_metric_name"":""AUROC"",""crop_metric"":0.9221857261,""delta"":0.3271885864,""note"":""Backbone-level validation using FastFlow candidate crops.""}]",,False,False,False,False,False,False,False,False,False,False
results/stage7_generalization/visa_anomalib_view/visa_anomalib_view_errors.csv,1,unknown,unread,,,,,EmptyDataError('No columns to parse from file'),False,False,False,False,False,False,False,False,False,False
results/stage7_generalization/visa_anomalib_view/visa_anomalib_view_manifest.csv,2313334,unknown,unknown,10821.0,10.0,"[""dataset"", ""category"", ""split"", ""label"", ""source_image_path"", ""view_image_path"", ""source_mask_path"", ""view_mask_path"", ""image_status"", ""mask_status""]","[{""dataset"":""VisA"",""category"":""candle"",""split"":""train"",""label"":""normal"",""source_image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/VisA\/candle\/Data\/Images\/Normal\/0836.JPG"",""view_image_path"":""datasets\/VisA_anomalib_1cls\/candle\/train\/good\/candle_train_normal_0836.JPG"",""source_mask_path"":null,""view_mask_path"":null,""image_status"":""linked"",""mask_status"":null},{""dataset"":""VisA"",""category"":""candle"",""split"":""train"",""label"":""normal"",""source_image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/VisA\/candle\/Data\/Images\/Normal\/0451.JPG"",""view_image_path"":""datasets\/VisA_anomalib_1cls\/candle\/train\/good\/candle_train_normal_0451.JPG"",""source_mask_path"":null,""view_mask_path"":null,""image_status"":""linked"",""mask_status"":null},{""dataset"":""VisA"",""category"":""candle"",""split"":""train"",""label"":""normal"",""source_image_path"":""\/root\/private_data\/iad-vlm-anomaly\/datasets\/VisA\/candle\/Data\/Images\/Normal\/0516.JPG"",""view_image_path"":""datasets\/VisA_anomalib_1cls\/candle\/train\/good\/candle_train_normal_0516.JPG"",""source_mask_path"":null,""view_mask_path"":null,""image_status"":""linked"",""mask_status"":null}]",,True,False,True,True,False,False,False,False,False,False
results/stage7_generalization/visa_anomalib_view/visa_anomalib_view_summary.csv,841,unknown,detector_or_summary,12.0,7.0,"[""category"", ""train_good"", ""test_good"", ""test_anomaly"", ""masks"", ""total_view_images"", ""category_root""]","[{""category"":""candle"",""train_good"":900,""test_good"":100,""test_anomaly"":100,""masks"":100,""total_view_images"":1100,""category_root"":""datasets\/VisA_anomalib_1cls\/candle""},{""category"":""capsules"",""train_good"":542,""test_good"":60,""test_anomaly"":100,""masks"":100,""total_view_images"":702,""category_root"":""datasets\/VisA_anomalib_1cls\/capsules""},{""category"":""cashew"",""train_good"":450,""test_good"":50,""test_anomaly"":100,""masks"":100,""total_view_images"":600,""category_root"":""datasets\/VisA_anomalib_1cls\/cashew""}]",,True,False,False,True,False,False,False,False,False,False
