dataset,category,batch_idx,item_idx,candidate_rank,image_path,mask_path,gt_label,pred_label,pred_score,image_width,image_height,anomaly_map_height,anomaly_map_width,map_x1,map_y1,map_x2,map_y2,map_area,candidate_score_max,candidate_score_mean,candidate_score_sum,bbox_x1,bbox_y1,bbox_x2,bbox_y2,context_1p50_x1,context_1p50_y1,context_1p50_x2,context_1p50_y2,tight_crop_path,context_1p50_crop_path,tight_gt_mask_pixels,tight_candidate_mask_pixels,tight_candidate_covers_gt_ratio,tight_candidate_mask_density,context_gt_mask_pixels,context_candidate_mask_pixels,context_candidate_covers_gt_ratio,context_candidate_mask_density
MVTec AD 2,sheet_metal,5,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000259_013_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000259_013_regular.png,True,True,1.0,4224,1056,256,256,87,52,113,92,788,1.0,0.8795461654663086,693.0823974609375,1435,214,1865,380,790,0,2510,629,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000259_013_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000259_013_regular_cand00_context_1.50.png,183542.0,11492.0,0.06261237210011877,0.16099747828523395,183542.0,12684.0,0.06910679844395289,0.01172403593744223
MVTec AD 2,sheet_metal,5,0,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000259_013_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000259_013_regular.png,True,True,1.0,4224,1056,256,256,209,212,235,238,523,0.8755239248275757,0.8281859159469604,433.1412353515625,3448,874,3878,982,2803,712,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000259_013_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000259_013_regular_cand01_context_1.50.png,183542.0,38213.0,0.2081975787558161,0.8228466838931955,183542.0,126630.0,0.6899238321474104,0.25905029212968267
MVTec AD 2,sheet_metal,5,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000260_013_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000260_013_shift_1.png,True,True,1.0,4224,1056,256,256,228,89,246,122,455,1.0,0.9429346919059753,429.0352783203125,3762,367,4059,504,3316,161,4224,710,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000260_013_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000260_013_shift_1_cand00_context_1.50.png,183542.0,6298.0,0.03431367207505639,0.15478384821450514,183542.0,41162.0,0.2242647459437077,0.08257304028951318
MVTec AD 2,sheet_metal,5,1,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000260_013_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000260_013_shift_1.png,True,True,1.0,4224,1056,256,256,209,193,238,240,856,0.978837788105011,0.936636209487915,801.7606201171875,3448,796,3927,990,2730,505,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000260_013_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000260_013_shift_1_cand01_context_1.50.png,183542.0,72953.0,0.3974730579376927,0.7850655360179067,183542.0,161876.0,0.8819561735188676,0.19664380449808916
MVTec AD 2,sheet_metal,5,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000265_014_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000265_014_regular.png,True,True,0.7225592732429504,4224,1056,256,256,121,115,149,145,647,1.0,0.8184686899185181,529.5492553710938,1996,474,2459,599,1302,286,3153,787,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000265_014_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000265_014_regular_cand00_context_1.50.png,3603.0,1689.0,0.4687760199833472,0.029183585313174946,3603.0,1689.0,0.4687760199833472,0.0018213168476660941
MVTec AD 2,sheet_metal,5,2,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000265_014_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000265_014_regular.png,True,True,0.7225592732429504,4224,1056,256,256,211,213,234,240,439,0.8034055233001709,0.7378758788108826,323.9275207519531,3481,878,3861,990,2911,710,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000265_014_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000265_014_regular_cand01_context_1.50.png,3603.0,0.0,0.0,0.0,3603.0,0.0,0.0,0.0
MVTec AD 2,sheet_metal,5,2,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000265_014_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000265_014_regular.png,True,True,0.7225592732429504,4224,1056,256,256,213,19,229,31,145,0.7284052968025208,0.7030990123748779,101.94935607910156,3514,78,3779,128,3116,3,4177,203,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000265_014_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000265_014_regular_cand02_context_1.50.png,3603.0,0.0,0.0,0.0,3603.0,0.0,0.0,0.0
MVTec AD 2,sheet_metal,5,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000268_014_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000268_014_shift_3.png,True,True,0.6619316339492798,4224,1056,256,256,25,219,52,242,426,1.0,0.9535972476005554,406.232421875,412,903,858,999,0,759,1527,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000268_014_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000268_014_shift_3_cand00_context_1.50.png,3552.0,0.0,0.0,0.0,3552.0,534.0,0.15033783783783783,0.0011774589377732795
MVTec AD 2,sheet_metal,5,3,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000268_014_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000268_014_shift_3.png,True,True,0.6619316339492798,4224,1056,256,256,130,124,143,142,188,0.9900380969047546,0.9454067945480347,177.73648071289062,2145,511,2360,586,1823,399,2682,698,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000268_014_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000268_014_shift_3_cand01_context_1.50.png,3552.0,1638.0,0.46114864864864863,0.10158139534883721,3552.0,1638.0,0.46114864864864863,0.0063774864604950144
MVTec AD 2,sheet_metal,5,3,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000268_014_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000268_014_shift_3.png,True,True,0.6619316339492798,4224,1056,256,256,55,17,77,40,333,0.9891303181648254,0.9377115368843079,312.2579345703125,907,70,1271,165,361,0,1817,307,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000268_014_shift_3_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000268_014_shift_3_cand02_context_1.50.png,3552.0,0.0,0.0,0.0,3552.0,0.0,0.0,0.0
MVTec AD 2,sheet_metal,5,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000269_014_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000269_014_underexposed.png,True,True,0.6938841342926025,4224,1056,256,256,123,115,149,144,604,1.0,0.8362034559249878,505.06689453125,2029,474,2459,594,1384,294,3104,774,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000269_014_underexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000269_014_underexposed_cand00_context_1.50.png,3603.0,1689.0,0.4687760199833472,0.032732558139534886,3603.0,1689.0,0.4687760199833472,0.0020457848837209303
MVTec AD 2,sheet_metal,5,4,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000269_014_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000269_014_underexposed.png,True,True,0.6938841342926025,4224,1056,256,256,212,213,236,241,489,0.85136479139328,0.7743474841117859,378.6559143066406,3498,878,3894,995,2904,702,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000269_014_underexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000269_014_underexposed_cand01_context_1.50.png,3603.0,0.0,0.0,0.0,3603.0,0.0,0.0,0.0
MVTec AD 2,sheet_metal,5,4,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000269_014_underexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000269_014_underexposed.png,True,True,0.6938841342926025,4224,1056,256,256,213,17,231,32,218,0.7849320769309998,0.7436805963516235,162.12237548828125,3514,70,3812,132,3067,0,4224,225,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000269_014_underexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000269_014_underexposed_cand02_context_1.50.png,3603.0,0.0,0.0,0.0,3603.0,316.0,0.08770469053566472,0.0012138672812830116
MVTec AD 2,sheet_metal,5,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000157_000_regular.png,None,False,True,0.5522382855415344,4224,1056,256,256,157,15,189,36,497,1.0,0.913138210773468,453.8296813964844,2590,61,3119,149,1796,0,3913,281,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000157_000_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000157_000_regular_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,5,5,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000157_000_regular.png,None,False,True,0.5522382855415344,4224,1056,256,256,204,224,229,243,388,0.938146710395813,0.8764357566833496,340.05706787109375,3366,924,3779,1003,2746,806,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000157_000_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000157_000_regular_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,5,5,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000157_000_regular.png,None,False,True,0.5522382855415344,4224,1056,256,256,202,17,219,40,290,0.909608781337738,0.8655675649642944,251.01458740234375,3333,70,3614,165,2911,0,4036,307,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000157_000_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000157_000_regular_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,5,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000162_001_overexposed.png,None,False,True,0.5077129006385803,4224,1056,256,256,188,222,227,242,519,1.0,0.8770575523376465,455.19287109375,3102,915,3746,999,2136,789,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000162_001_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000162_001_overexposed_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,5,6,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000162_001_overexposed.png,None,False,True,0.5077129006385803,4224,1056,256,256,211,65,232,93,396,0.9567362070083618,0.8763235211372375,347.02410888671875,3481,268,3828,384,2961,94,4224,558,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000162_001_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000162_001_overexposed_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,5,6,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000162_001_overexposed.png,None,False,True,0.5077129006385803,4224,1056,256,256,75,28,95,48,308,0.918200671672821,0.8643341064453125,266.21490478515625,1237,115,1568,198,741,0,2064,322,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000162_001_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000162_001_overexposed_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,5,7,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000164_001_shift_1.png,None,False,True,0.6919410228729248,4224,1056,256,256,194,210,236,244,881,1.0,0.8800668120384216,775.3388671875,3201,866,3894,1007,2161,654,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000164_001_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000164_001_shift_1_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,5,7,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000164_001_shift_1.png,None,False,True,0.6919410228729248,4224,1056,256,256,194,29,217,57,430,0.8435068726539612,0.8171931505203247,351.39306640625,3201,119,3581,236,2631,0,4151,412,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000164_001_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000164_001_shift_1_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000165_001_shift_2.png,,False,True,0.6948940753936768,4224,1056,256,256,193,211,235,243,911,1.0,0.8804937601089478,802.1298217773438,3184,870,3878,1003,2143,670,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000165_001_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000165_001_shift_2_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,0,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000165_001_shift_2.png,,False,True,0.6948940753936768,4224,1056,256,256,195,29,216,58,400,0.8337209820747375,0.8145871162414551,325.8348388671875,3217,119,3564,240,2697,0,4084,422,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000165_001_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000165_001_shift_2_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000166_001_shift_3.png,,False,True,0.67481529712677,4224,1056,256,256,190,209,235,245,911,1.0,0.8785180449485779,800.3299560546875,3135,862,3878,1011,2021,638,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000166_001_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000166_001_shift_3_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,1,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000166_001_shift_3.png,,False,True,0.67481529712677,4224,1056,256,256,193,28,216,55,400,0.8454623222351074,0.8198667168617249,327.9466857910156,3184,115,3564,227,2614,0,4134,395,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000166_001_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000166_001_shift_3_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000167_001_underexposed.png,,False,False,0.49428513646125793,4224,1056,256,256,207,223,227,241,291,1.0,0.8989706635475159,261.6004638671875,3415,919,3746,995,2919,805,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000167_001_underexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000167_001_underexposed_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,2,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000167_001_underexposed.png,,False,False,0.49428513646125793,4224,1056,256,256,30,12,57,55,829,0.9502931833267212,0.8833426833152771,732.2910766601562,495,49,941,227,0,0,1610,494,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000167_001_underexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000167_001_underexposed_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,2,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000167_001_underexposed.png,,False,False,0.49428513646125793,4224,1056,256,256,218,74,226,91,106,0.8658285737037659,0.8456070423126221,89.63434600830078,3597,305,3729,376,3399,199,3927,482,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000167_001_underexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000167_001_underexposed_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000171_002_shift_2.png,,False,True,0.5970181226730347,4224,1056,256,256,175,220,217,240,439,1.0,0.9500934481620789,417.0910339355469,2887,907,3581,990,1846,783,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000171_002_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000171_002_shift_2_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,3,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000171_002_shift_2.png,,False,True,0.5970181226730347,4224,1056,256,256,56,222,75,240,249,0.997783899307251,0.953786313533783,237.4927978515625,924,915,1238,990,453,803,1709,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000171_002_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000171_002_shift_2_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,3,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000171_002_shift_2.png,,False,True,0.5970181226730347,4224,1056,256,256,27,222,47,244,304,0.9607412219047546,0.9403477907180786,285.86572265625,445,915,776,1007,0,777,1272,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000171_002_shift_2_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000171_002_shift_2_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000172_002_shift_3.png,,False,True,0.5697171092033386,4224,1056,256,256,173,225,192,241,222,1.0,0.946892261505127,210.2100830078125,2854,928,3168,995,2383,828,3639,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000172_002_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000172_002_shift_3_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,4,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000172_002_shift_3.png,,False,True,0.5697171092033386,4224,1056,256,256,184,21,215,39,423,0.9955783486366272,0.9470019936561584,400.58184814453125,3036,86,3548,161,2268,0,4224,273,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000172_002_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000172_002_shift_3_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,4,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000172_002_shift_3.png,,False,True,0.5697171092033386,4224,1056,256,256,62,223,76,237,142,0.9600215554237366,0.9285151362419128,131.84915161132812,1023,919,1254,978,677,831,1600,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000172_002_shift_3_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000172_002_shift_3_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000173_002_underexposed.png,,False,False,0.4313827455043793,4224,1056,256,256,204,46,228,80,578,1.0,0.9243289828300476,534.2621459960938,3366,189,3762,330,2772,0,4224,542,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000173_002_underexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000173_002_underexposed_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,5,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000173_002_underexposed.png,,False,False,0.4313827455043793,4224,1056,256,256,209,12,228,40,350,0.9424936771392822,0.8911901712417603,311.91656494140625,3448,49,3762,165,2977,0,4224,339,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000173_002_underexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000173_002_underexposed_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,5,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000173_002_underexposed.png,,False,False,0.4313827455043793,4224,1056,256,256,46,16,65,35,249,0.9287593960762024,0.891936719417572,222.0922393798828,759,66,1073,145,288,0,1544,263,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000173_002_underexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000173_002_underexposed_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000174_003_overexposed.png,,False,True,0.5518999695777893,4224,1056,256,256,197,224,224,246,452,1.0,0.9308816194534302,420.75848388671875,3250,924,3696,1015,2581,788,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000174_003_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000174_003_overexposed_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,6,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000174_003_overexposed.png,,False,True,0.5518999695777893,4224,1056,256,256,40,17,70,30,285,0.9406346678733826,0.9023082256317139,257.1578369140625,660,70,1155,124,0,0,1897,205,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000174_003_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000174_003_overexposed_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,
MVTec AD 2,sheet_metal,6,6,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/good/000174_003_overexposed.png,,False,True,0.5518999695777893,4224,1056,256,256,34,204,63,239,574,0.9390384554862976,0.8987935185432434,515.907470703125,561,841,1040,986,0,623,1758,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000174_003_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000174_003_overexposed_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,
