dataset,category,batch_idx,item_idx,candidate_rank,image_path,mask_path,gt_label,pred_label,pred_score,image_width,image_height,anomaly_map_height,anomaly_map_width,map_x1,map_y1,map_x2,map_y2,map_area,candidate_score_max,candidate_score_mean,candidate_score_sum,bbox_x1,bbox_y1,bbox_x2,bbox_y2,context_1p50_x1,context_1p50_y1,context_1p50_x2,context_1p50_y2,tight_crop_path,context_1p50_crop_path,tight_gt_mask_pixels,tight_candidate_mask_pixels,tight_candidate_covers_gt_ratio,tight_candidate_mask_density,context_gt_mask_pixels,context_candidate_mask_pixels,context_candidate_covers_gt_ratio,context_candidate_mask_density
MVTec AD 2,fabric,2,0,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000533_006_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000533_006_regular.png,True,True,0.7215768694877625,2448,2048,256,256,239,141,246,150,46,0.8415825366973877,0.8289912939071655,38.13359832763672,2285,1128,2353,1200,2183,1020,2448,1308,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000533_006_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000533_006_regular_cand02_context_1.50.png,498.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000534_006_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000534_006_shift_1.png,True,True,0.733038604259491,2448,2048,256,256,222,8,256,62,1030,1.0,0.8814645409584045,907.908447265625,2122,64,2448,496,1633,0,2448,1144,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000534_006_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000534_006_shift_1_cand00_context_1.50.png,498.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,1,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000534_006_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000534_006_shift_1.png,True,True,0.733038604259491,2448,2048,256,256,233,230,249,248,227,0.9930698275566101,0.8999541401863098,204.2895965576172,2228,1840,2382,1984,1997,1624,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000534_006_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000534_006_shift_1_cand01_context_1.50.png,498.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,1,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000534_006_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000534_006_shift_1.png,True,True,0.733038604259491,2448,2048,256,256,238,141,246,150,54,0.8527789115905762,0.8382992148399353,45.268157958984375,2275,1128,2353,1200,2158,1020,2448,1308,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000534_006_shift_1_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000534_006_shift_1_cand02_context_1.50.png,498.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000535_006_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000535_006_shift_2.png,True,True,0.7361628413200378,2448,2048,256,256,231,229,249,249,263,1.0,0.8953881859779358,235.48709106445312,2208,1832,2382,1992,1947,1592,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000535_006_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000535_006_shift_2_cand00_context_1.50.png,498.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,2,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000535_006_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000535_006_shift_2.png,True,True,0.7361628413200378,2448,2048,256,256,223,9,256,61,1043,0.9812034964561462,0.8637340664863586,900.8746337890625,2132,72,2448,488,1658,0,2448,1112,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000535_006_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000535_006_shift_2_cand01_context_1.50.png,498.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000538_007_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000538_007_overexposed.png,True,True,0.7086780071258545,2448,2048,256,256,18,198,50,226,604,1.0,0.8969588875770569,541.76318359375,172,1584,479,1808,0,1248,939,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000538_007_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000538_007_overexposed_cand00_context_1.50.png,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,3,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000538_007_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000538_007_overexposed.png,True,True,0.7086780071258545,2448,2048,256,256,200,185,221,202,270,0.9128676652908325,0.8735495209693909,235.85836791992188,1912,1480,2114,1616,1609,1276,2417,1820,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000538_007_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000538_007_overexposed_cand01_context_1.50.png,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,3,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000538_007_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000538_007_overexposed.png,True,True,0.7086780071258545,2448,2048,256,256,200,19,214,30,127,0.8844465613365173,0.8589484691619873,109.08645629882812,1912,152,2047,240,1710,20,2249,372,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000538_007_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000538_007_overexposed_cand02_context_1.50.png,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000539_007_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000539_007_regular.png,True,True,0.6872316002845764,2448,2048,256,256,17,198,50,232,713,1.0,0.8939921259880066,637.4163818359375,162,1584,479,1856,0,1176,955,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000539_007_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000539_007_regular_cand00_context_1.50.png,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,4,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000539_007_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000539_007_regular.png,True,True,0.6872316002845764,2448,2048,256,256,200,185,221,203,259,0.9106749892234802,0.870622456073761,225.4912109375,1912,1480,2114,1624,1609,1264,2417,1840,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000539_007_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000539_007_regular_cand01_context_1.50.png,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,4,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000539_007_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000539_007_regular.png,True,True,0.6872316002845764,2448,2048,256,256,200,20,213,30,98,0.8697333335876465,0.8494805097579956,83.24909210205078,1912,160,2037,240,1724,40,2225,360,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000539_007_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000539_007_regular_cand02_context_1.50.png,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000541_007_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000541_007_shift_2.png,True,True,0.9802461266517639,2448,2048,256,256,176,191,218,232,1167,1.0,0.8570289611816406,1000.15283203125,1683,1528,2085,1856,1080,1036,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000541_007_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000541_007_shift_2_cand00_context_1.50.png,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,5,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000541_007_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000541_007_shift_2.png,True,True,0.9802461266517639,2448,2048,256,256,98,56,116,71,144,0.8141030073165894,0.7843475341796875,112.946044921875,937,448,1110,568,677,268,1370,748,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000541_007_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000541_007_shift_2_cand01_context_1.50.png,134.0,0.0,0.0,0.0,134.0,51.0,0.3805970149253731,0.00015331890331890332
MVTec AD 2,fabric,2,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000542_007_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000542_007_shift_3.png,True,True,0.9060608148574829,2448,2048,256,256,177,189,218,231,1147,1.0,0.8754691481590271,1004.1630859375,1692,1512,2085,1848,1102,1008,2448,2048,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000542_007_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000542_007_shift_3_cand00_context_1.50.png,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,6,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000542_007_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000542_007_shift_3.png,True,True,0.9060608148574829,2448,2048,256,256,99,56,116,70,115,0.8312938213348389,0.8059620261192322,92.68563079833984,946,448,1110,560,700,280,1356,728,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000542_007_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000542_007_shift_3_cand01_context_1.50.png,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,6,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000542_007_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000542_007_shift_3.png,True,True,0.9060608148574829,2448,2048,256,256,23,207,31,215,49,0.8012917637825012,0.7943423390388489,38.92277526855469,219,1656,297,1720,102,1560,414,1816,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000542_007_shift_3_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000542_007_shift_3_cand02_context_1.50.png,134.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,7,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000544_008_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000544_008_overexposed.png,True,True,0.6861073970794678,2448,2048,256,256,17,14,72,45,1020,1.0,0.9124719500541687,930.7213745117188,162,112,689,360,0,0,1479,732,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000544_008_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000544_008_overexposed_cand00_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0
MVTec AD 2,fabric,2,7,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000544_008_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000544_008_overexposed.png,True,True,0.6861073970794678,2448,2048,256,256,149,14,169,34,291,0.9293110966682434,0.8824626207351685,256.796630859375,1424,112,1617,272,1134,0,1907,512,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000544_008_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000544_008_overexposed_cand01_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000546_008_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000546_008_shift_1.png,True,True,0.7032421827316284,2448,2048,256,256,15,13,72,46,1132,1.0,0.8935301303863525,1011.47607421875,143,104,689,368,0,0,1508,764,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000546_008_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000546_008_shift_1_cand00_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,0,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000546_008_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000546_008_shift_1.png,True,True,0.7032421827316284,2448,2048,256,256,151,17,166,33,179,0.8621900081634521,0.837209165096283,149.86044311523438,1443,136,1588,264,1225,0,1806,456,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000546_008_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000546_008_shift_1_cand01_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000547_008_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000547_008_shift_2.png,True,True,0.7221741676330566,2448,2048,256,256,18,14,79,47,1245,1.0,0.8957724571228027,1115.2366943359375,172,112,756,376,0,0,1632,772,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000547_008_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000547_008_shift_2_cand00_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,1,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000547_008_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000547_008_shift_2.png,True,True,0.7221741676330566,2448,2048,256,256,152,20,161,29,59,0.8321816921234131,0.8218896389007568,48.49148941040039,1453,160,1540,232,1323,52,1670,340,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000547_008_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000547_008_shift_2_cand01_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000548_008_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000548_008_shift_3.png,True,True,0.696576714515686,2448,2048,256,256,19,13,79,46,1213,1.0,0.9012218713760376,1093.18212890625,181,104,756,368,0,0,1618,764,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000548_008_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000548_008_shift_3_cand00_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,2,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000548_008_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000548_008_shift_3.png,True,True,0.696576714515686,2448,2048,256,256,152,20,162,30,72,0.8403028845787048,0.8273389935493469,59.56840896606445,1453,160,1550,240,1307,40,1696,360,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000548_008_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000548_008_shift_3_cand01_context_1.50.png,345.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000550_009_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000550_009_overexposed.png,True,True,0.586871325969696,2448,2048,256,256,41,17,61,40,362,1.0,0.9257192611694336,335.1103820800781,392,136,584,320,104,0,872,596,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000550_009_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000550_009_overexposed_cand00_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,693.0,0.4685598377281947,0.0015139995805369128
MVTec AD 2,fabric,3,3,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000550_009_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000550_009_overexposed.png,True,True,0.586871325969696,2448,2048,256,256,23,91,44,115,357,0.9793667793273926,0.9192138314247131,328.1593322753906,219,728,421,920,0,440,724,1208,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000550_009_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000550_009_overexposed_cand01_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,1079.0,0.7295469912102772,0.0019405357965009207
MVTec AD 2,fabric,3,3,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000550_009_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000550_009_overexposed.png,True,True,0.586871325969696,2448,2048,256,256,226,36,245,88,495,0.9248493313789368,0.8868857026100159,439.0084228515625,2161,288,2343,704,1888,0,2448,1328,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000550_009_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000550_009_overexposed_cand02_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000554_009_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000554_009_shift_3.png,True,True,0.6749926805496216,2448,2048,256,256,23,87,53,116,595,1.0,0.8827284574508667,525.2234497070312,219,696,507,928,0,348,939,1276,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000554_009_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000554_009_shift_3_cand00_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,1079.0,0.7295469912102772,0.0012382486871580184
MVTec AD 2,fabric,3,4,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000554_009_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000554_009_shift_3.png,True,True,0.6749926805496216,2448,2048,256,256,41,19,60,40,300,0.9243290424346924,0.8530157208442688,255.9047088623047,392,152,574,320,119,0,847,572,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000554_009_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000554_009_shift_3_cand01_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,542.0,0.3664638269100744,0.001301583032352263
MVTec AD 2,fabric,3,4,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000554_009_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000554_009_shift_3.png,True,True,0.6749926805496216,2448,2048,256,256,226,67,240,88,171,0.8413320183753967,0.812111496925354,138.87106323242188,2161,536,2295,704,1960,284,2448,956,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000554_009_shift_3_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000554_009_shift_3_cand02_context_1.50.png,1479.0,0.0,0.0,0.0,1479.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000556_010_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000556_010_overexposed.png,True,True,0.5164018869400024,2448,2048,256,256,191,4,243,44,1094,1.0,0.8487144708633423,928.49365234375,1826,32,2324,352,1079,0,2448,832,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000556_010_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000556_010_overexposed_cand00_context_1.50.png,451.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,5,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000556_010_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000556_010_overexposed.png,True,True,0.5164018869400024,2448,2048,256,256,15,9,34,21,165,0.8401772975921631,0.8018490076065063,132.30508422851562,143,72,326,168,0,0,600,312,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000556_010_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000556_010_overexposed_cand01_context_1.50.png,451.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,5,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000556_010_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000556_010_overexposed.png,True,True,0.5164018869400024,2448,2048,256,256,234,92,243,103,52,0.7887734770774841,0.7770964503288269,40.40901565551758,2237,736,2324,824,2107,604,2448,956,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000556_010_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000556_010_overexposed_cand02_context_1.50.png,451.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0
MVTec AD 2,fabric,3,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/test/bad/000559_010_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/fabric_folder/ground_truth/bad/000559_010_shift_2.png,True,True,0.5273438096046448,2448,2048,256,256,183,8,232,62,1311,1.0,0.9153416752815247,1200.012939453125,1749,64,2219,496,1044,0,2448,1144,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/tight/000559_010_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_h_fabric_candidate_crops/fabric/context_1.50/000559_010_shift_2_cand00_context_1.50.png,451.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0
