category,image_path,threshold,x1,y1,x2,y2,area,mean_score,max_score,gt_iou,gt_f1,stability,bbox_width,bbox_height,bbox_area,fill_ratio,aspect_ratio,aspect_score,relative_area,inside_mean,inside_max,inside_std,ring_mean,ring_max,local_contrast,peak_contrast,peak_margin,component_rank,mean_score_norm,max_score_norm,inside_mean_norm,inside_max_norm,inside_std_norm,local_contrast_norm,peak_contrast_norm,peak_margin_norm,stability_norm,fill_ratio_norm,aspect_score_norm,relative_area_norm,area_penalty_norm
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/011.png,0.7,184,70,223,134,2127,0.8482763171195984,1.0,0.36816008500088543,0.5381827595133316,0.8552622741621331,40,65,2600,0.818076923076923,0.6153846153846154,0.6731704736765604,0.04239078443877551,0.8482763171195984,1.0,0.08528590202331543,0.5682418942451477,0.6998674273490906,0.2800344228744507,0.4317581057548523,0.3001325726509094,1,0.9053101,1.0,0.9053101,1.0,0.966861,0.5521184,0.6520738,0.9975534,0.93210995,0.9656554,0.3953897,0.16448855,0.83551145
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/012.png,0.7,152,150,190,189,1179,0.8383914828300476,1.0,0.2382289416846652,0.3847898133612419,0.8349691021446748,39,40,1560,0.7557692307692307,0.975,0.9753073556441362,0.023497289540816327,0.8383914828300476,1.0,0.08737631142139435,0.539230465888977,0.6999678015708923,0.29916101694107056,0.46076953411102295,0.30003219842910767,1,0.8418403,1.0,0.8418403,1.0,0.99174,0.6051669,0.70703125,0.99720883,0.86546713,0.8330173,0.95432043,0.08801226,0.9119877
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/012.png,0.7,64,24,112,70,1724,0.8230651617050171,0.9346309304237366,0.33489262173081014,0.5017521503663587,0.8285548558170367,49,47,2303,0.748588797221016,1.0425531914893618,0.9599944430294033,0.03435905612244898,0.8230651617050171,0.9346309304237366,0.06993099302053452,0.5288351774215698,0.6999086737632751,0.29422998428344727,0.40579575300216675,0.23472225666046143,2,0.74343115,0.7715568,0.74343115,0.7715568,0.7841145,0.59149045,0.6028923,0.77302504,0.8444028,0.8177318,0.92599267,0.13197806,0.86802197
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/013.png,0.7,162,73,201,107,1083,0.8413729071617126,1.0,0.1807073954983923,0.30610021786492375,0.8415776282812294,40,35,1400,0.7735714285714286,1.1428571428571428,0.882198769709103,0.02158402423469388,0.8413729071617126,1.0,0.08611276745796204,0.5206711888313293,0.6997764110565186,0.3207017183303833,0.47932881116867065,0.30022358894348145,1,0.8609838,1.0,0.8609838,1.0,0.9767019,0.66491103,0.7421888,0.9978658,0.8871696,0.87091386,0.7820765,0.08026783,0.91973215
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/013.png,0.7,42,72,59,89,260,0.7372623682022095,0.7759440541267395,0.13948256467941508,0.24481737413622903,0.6186813186813186,18,18,324,0.8024691358024691,1.0,1.0,0.005181760204081632,0.7372623682022095,0.7759440541267395,0.02195492573082447,0.5901116132736206,0.6995974183082581,0.14715075492858887,0.1858324408531189,0.07634663581848145,2,0.19249783,0.21699886,0.19249783,0.21699886,0.21312702,0.1835595,0.18620734,0.2293827,0.15517794,0.93243015,1.0,0.013875443,0.9861246
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/014.png,0.7,145,107,182,153,1343,0.8406966328620911,1.0,0.3622795115332429,0.5318725099601593,0.8387405595149452,38,47,1786,0.751959686450168,0.8085106382978723,0.8247004773333911,0.02676578443877551,0.8406966328620911,1.0,0.08747465163469315,0.5345613956451416,0.6991546750068665,0.30613523721694946,0.4654386043548584,0.30084532499313354,1,0.8566415,1.0,0.8566415,1.0,0.9929104,0.6245102,0.71587604,1.0,0.8778527,0.8249076,0.67570895,0.10124233,0.8987577
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/014.png,0.7,43,91,70,121,631,0.7847850918769836,0.8824486136436462,0.2156448202959831,0.35478260869565215,0.746887027394159,28,31,868,0.7269585253456221,0.9032258064516129,0.907619991822716,0.012575733418367346,0.7847850918769836,0.8824486136436462,0.05282701551914215,0.5590533018112183,0.6999549269676208,0.22573179006576538,0.323395311832428,0.1824936866760254,2,0.4976377,0.5891969,0.4976377,0.5891969,0.5805513,0.4015076,0.44679797,0.5937445,0.57620555,0.7716861,0.8291039,0.04380445,0.95619553
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/016.png,0.7,139,7,218,173,7219,0.8010594248771667,1.0,0.17362661902635104,0.2958805061364285,0.7759286011121446,80,167,13360,0.5403443113772455,0.47904191616766467,0.5760477575965536,0.14387356505102042,0.8010594248771667,1.0,0.06895118206739426,0.6015591621398926,0.8783271908760071,0.19950026273727417,0.3984408378601074,0.12167280912399292,1,0.6021339,1.0,0.6021339,1.0,0.77245325,0.32875326,0.5889596,0.38496995,0.67157817,0.37442893,0.21572001,0.57526624,0.42473376
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/016.png,0.7,136,141,198,211,2043,0.7936413884162903,0.9100799560546875,0.1411764705882353,0.24742268041237114,0.7681281029298651,63,71,4473,0.4567404426559356,0.8873239436619719,0.8932198932929156,0.040716677295918366,0.7936413884162903,0.9100799560546875,0.05907505750656128,0.604363739490509,0.8902745246887207,0.18927764892578125,0.30571621656417847,0.019805431365966797,2,0.5545033,0.6857593,0.5545033,0.6857593,0.6549124,0.30040038,0.4133078,0.035298567,0.6459612,0.19645625,0.8024648,0.15771216,0.84228784
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/018.png,0.7,11,53,48,112,1902,0.846038281917572,1.0,0.5966155057064148,0.74735025881193,0.8503079465224576,38,60,2280,0.8342105263157895,0.6333333333333333,0.6864556252339458,0.03790656887755102,0.846038281917572,1.0,0.0864187479019165,0.5570849776268005,0.6998723745346069,0.2889533042907715,0.44291502237319946,0.30012762546539307,1,0.89093983,1.0,0.89093983,1.0,0.9803436,0.57685536,0.6732088,0.9975364,0.9158399,1.0,0.41996625,0.14633752,0.8536625
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/019.png,0.7,55,64,201,146,4585,0.8396155834197998,1.0,0.14783704325913483,0.2575923893157702,0.849540426857766,147,83,12201,0.3757888697647734,1.7710843373493976,0.6362974699372433,0.09137834821428571,0.8396155834197998,1.0,0.07949648052453995,0.4207814335823059,0.6999534964561462,0.4188341498374939,0.5792185664176941,0.30004650354385376,1,0.84970015,1.0,0.84970015,1.0,0.89795816,0.9370858,0.93141377,0.99725795,0.91331935,0.02412967,0.32717744,0.36277828,0.6372217
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/020.png,0.7,41,15,98,73,1805,0.8401514887809753,1.0,0.12146702557200538,0.21662166216621662,0.8409972299168975,58,59,3422,0.527469316189363,0.9830508474576272,0.9831928749203356,0.0359733737244898,0.8401514887809753,1.0,0.08526206761598587,0.44152191281318665,0.699914276599884,0.3986295759677887,0.5584780871868134,0.30008572340011597,1,0.8531412,1.0,0.8531412,1.0,0.96657735,0.8810475,0.89212435,0.9973926,0.88526344,0.3470212,0.9689081,0.13851242,0.86148757
wood,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/wood/test/scratch/020.png,0.7,152,132,170,140,140,0.7115859985351562,0.7232091426849365,0.03602484472049689,0.06954436450839328,0.5714285714285714,19,9,171,0.8187134502923976,2.111111111111111,0.5723396046601332,0.0027901785714285715,0.7115859985351562,0.7232091426849365,0.006600422319024801,0.62852942943573,0.6999021172523499,0.08305656909942627,0.09467971324920654,0.02330702543258667,2,0.027631782,0.032707855,0.027631782,0.032707855,0.030385293,0.0057913573,0.013533218,0.04731819,0.0,0.9670104,0.20886014,0.004194902,0.9958051
