image_id,category,peak_in_mask
fe0f59551edb0f27d3946825,macaroni1,False
ff8d68cda19e242035f7a986,macaroni1,False
0822b68a9a064a98dd389a74,macaroni2,True
0d393af7221ca9197c2c5d73,macaroni2,False
0d589de7718ba1b4532880ec,macaroni2,False
14947f4fbed997508681936b,macaroni2,False
15fe0ec6952569c6d987e369,macaroni2,False
169f7ea77a6f29b7261b88e9,macaroni2,False
1dea0ee12acb9c510e2cdd46,macaroni2,False
21b2c0a524a8bfb810c613c6,macaroni2,False
21cbc2dafd0b25d4fa7f8cd9,macaroni2,False
22fea48efc706041289e9a7b,macaroni2,False
243cf774d89a3f3be1a370ad,macaroni2,False
260dc45bbc85f7b24f7f267c,macaroni2,False
26d6fd632bf434a131f6ec4e,macaroni2,False
26eec54b18e8cba99626757c,macaroni2,False
28485adba20bcc1631a8d377,macaroni2,False
2ca215e8e7ea31fa3a35a3cc,macaroni2,True
2d9695a99f4fdfb5f7fe0814,macaroni2,False
310376fc298561257b2f6ac1,macaroni2,False
3428f8693b2e18ca84800e9d,macaroni2,False
379fa23ea1bb36eb6d0acb95,macaroni2,False
37adcf1d496e402eae667b36,macaroni2,False
38adb42e111febc3aaefacba,macaroni2,True
398c22d13c653f57cd601bfe,macaroni2,False
3ca20c2162a9adab9d240819,macaroni2,False
3f4645ae574aa13ac1a18dd6,macaroni2,False
4b036904c7b811b28bb4fa44,macaroni2,False
519fe0e89bba0403a2a1022d,macaroni2,True
56f5ac5c6ad735dba1cd3bb8,macaroni2,False
576ecdd2034b836ce755cc5a,macaroni2,True
57a3f07a9f8ab3e2fb963fa5,macaroni2,False
5d05d063e9d61804665f67a7,macaroni2,False
5e7411eabc11c44764966a52,macaroni2,False
6008113371fb50d467d8cf5c,macaroni2,False
626d3cf021255d3a68499679,macaroni2,False
652031ff416a3dde1a8e50d7,macaroni2,False
65d42137359fa24e0df540b1,macaroni2,False
66283ca0969bbb84dc6cfe06,macaroni2,False
699733d5d2d16aff08b0199d,macaroni2,False
6c43f4bb8134d5daccdba116,macaroni2,True
6e319946b7cb0bbef87a6245,macaroni2,False
6e71b0a437d17eba07a7a7a4,macaroni2,False
74889680237c02d94022f094,macaroni2,False
74d31bb9848465744b6b502a,macaroni2,False
77480b68d94b0c9f9f2bd72e,macaroni2,False
7b1a21bf83ad6a88ead37086,macaroni2,False
7e8ffcd62777541ce5d7dcfe,macaroni2,True
80456b01901cdc1d20ba82c8,macaroni2,False
8055987a8be0ec738d12db2d,macaroni2,False
8248cbd34f6cce2df014846e,macaroni2,True
88d8ef3400369b5d4bfedaea,macaroni2,False
8911db1dabb5828791f3bdb1,macaroni2,False
89ddb9c1cd38234b74750970,macaroni2,True
8ce78565de343dad369b1098,macaroni2,False
912ee1c771818f300df8bf39,macaroni2,False
9297e2a5561e5cc51211a8a4,macaroni2,False
930961ee952b2753e5c2f2e4,macaroni2,False
9bfbaa8b3543a070404c6402,macaroni2,False
9d5b78927cb437cce31ee393,macaroni2,False
9da86506405268facfc8f498,macaroni2,False
9fe1a7a0cd53409fd91c9cb5,macaroni2,True
a05c6cd02e90eae80a4d2f1c,macaroni2,True
a182f91d4187d68dae715f40,macaroni2,False
a347c980a564f328aebde63b,macaroni2,False
a4ad1746927a2d08c40f7b23,macaroni2,False
a4ea2f7f8f34bb57d9bb8dba,macaroni2,False
a5e0aa291b7e878eb282bd94,macaroni2,True
a68e74f6c39286379bdb618b,macaroni2,True
a9a764ece6fb7ca57e54752f,macaroni2,False
abd2cc4c976920cbddc44c3d,macaroni2,False
b0850a01724998d12c702626,macaroni2,False
b215ef7749e71b9cb6e4e9fb,macaroni2,False
b2bfc2ce945399e86fa4d118,macaroni2,False
b4eb10027246cf9f94854690,macaroni2,False
b615744a82c716e79d04f34d,macaroni2,True
b715236e21705c0f16885250,macaroni2,False
b7e61b03528d51c88838e31c,macaroni2,False
b86929d14e198629e6ab27c3,macaroni2,False
b93330f8ec0ec06fd567db25,macaroni2,False
bbac3c92a49a7df39fd013a2,macaroni2,False
bca9e17fdbb4da05ef608bb9,macaroni2,False
bf7f49ab37ec49e2b3ec1cb7,macaroni2,False
c0a76fcded4285964ed51841,macaroni2,False
cc1ee3abeee827425ec2c456,macaroni2,False
ceaee2e842571126fc9e9988,macaroni2,False
d0dce877e6cda5e371822352,macaroni2,False
d2aa4f8570cfabc3225ef991,macaroni2,False
d4191d1b56f640d6a801911e,macaroni2,False
d535fdc73b7a40b73f50cba8,macaroni2,False
d79c739cfd0c7a8ddad5bb2b,macaroni2,False
d8767d99c1d4860e49c078b3,macaroni2,True
da459dabcb47161c978b77d5,macaroni2,False
dd4edc1e6dd864bcb8fa34b5,macaroni2,False
de66bcee40cc4031e5eaa38a,macaroni2,False
e2b654828a5193f8b616f3bb,macaroni2,False
e3d133714c0f05814f496648,macaroni2,True
eae40d57f118ed32069bdd26,macaroni2,False
f1974de0999ddbae2228d155,macaroni2,False
f1d17364deb292c99d749920,macaroni2,True
f85176278608d1dceff94b4b,macaroni2,False
fd40c99a12d76a57de528883,macaroni2,False
01a83a014fad55e405a3e709,pcb1,False
04c892b9392b4664c9714d83,pcb1,False
0602bbc2de6433225c631535,pcb1,False
0c33699be9e9a16d7c17ce77,pcb1,False
1912e7e3197ae3b58cf6d6d8,pcb1,False
1a691e974afca341bb5607c6,pcb1,False
1d3eb297e517f209f1d7d84c,pcb1,False
1d4ee84e7ce290fe11f558e6,pcb1,False
1f3ea9d7cd96153a56bc5fd3,pcb1,False
23f9a42b155f330ad983066b,pcb1,True
2c951b1265924f7382f5e6b3,pcb1,False
3072ce20cf90f5e99440e6bc,pcb1,False
32cf4b2e165e3206846aaf60,pcb1,False
3680c24978c1d42b2a37599c,pcb1,False
374ea579413f7ebcbcf16d3c,pcb1,True
39c5197be54ded8547348437,pcb1,False
3a8bf07b45d07dbde32c82d7,pcb1,False
3dab225ec30eb8d5cbdec634,pcb1,True
3ef2a58bb9f86d4d6fba6aa6,pcb1,True
410c85cbd877dc37da9438a0,pcb1,False
422a9abdea5f8a6bac79fde4,pcb1,False
43b1e7fcfe515f7fccfef929,pcb1,False
48ae52448a5b6943103b118e,pcb1,False
494233199c4bb5688f9e6a0c,pcb1,False
4aa0507748155ccd41c16e7b,pcb1,False
4bdd749184a92487f374f3ab,pcb1,False
4d7ad789330c4ea70ea3ae32,pcb1,False
4fed9d166ca54ae4e2cbdd5e,pcb1,False
50228ea6895579d622003f6f,pcb1,False
50898a82c14d334f089ba557,pcb1,False
529b697585bca5778aab04c4,pcb1,False
52c0fe23ccdac65dc7944451,pcb1,False
562e3709953ca4e6e4b2876d,pcb1,False
5a72ee44d10a570b1fd8bb25,pcb1,True
5b86366603ab17a8469074b2,pcb1,True
5f832185524985ca3f0e92d9,pcb1,False
6016a0b692e7aea96d304bed,pcb1,False
635fa95eba6aeafd2fbc4b1b,pcb1,False
65cffa9bb35f0e26103179b1,pcb1,False
684f34e6e9fc7364eaf50826,pcb1,False
69ee6908ed17d05a195326d6,pcb1,False
6a3a02b2881c1317d6944352,pcb1,False
6a559f080171b70ceb05a76d,pcb1,False
6be096202c2f5627f69df8cb,pcb1,False
6c029ad079d487365496de90,pcb1,False
6c3010fedf8b5c28e9914b8f,pcb1,True
6cfc6e55e1a48e120ca08f74,pcb1,False
6fd668f7feb0390bd1144115,pcb1,False
71cc4b3b7db056e9c9c0e4cf,pcb1,False
75ab2d0d05101c31bd2b6306,pcb1,False
76a42f157de24284ad441e6a,pcb1,False
76b6c61f2186903165b99fd7,pcb1,False
7b2bbe00b4d165b6e192aef2,pcb1,False
842cbf0745e696a8e10da9a2,pcb1,False
84796433e41b95aa753bf782,pcb1,True
8663dc42040eee78d0739f78,pcb1,False
88214944719c4af8d3143df7,pcb1,False
88df36a01535eb14c196767d,pcb1,False
8a19c172453e419aab8e520d,pcb1,False
8ad961d56efb06cc9e822f11,pcb1,False
8be118bc14a8534c33f3d714,pcb1,False
8c0ead322ee64bc3d0700295,pcb1,False
90be51adb35b52806ba0d167,pcb1,False
90ea34a359c519167346cf51,pcb1,False
96d29042e067ef2b0e292923,pcb1,True
9bb458c7f0a120e60f0f5780,pcb1,False
9edccd3149b8c7ecf98d85b0,pcb1,False
9ee551b136ab48c842ab8213,pcb1,False
a51198ecdfd31320f770ef6d,pcb1,False
a7816abdfded36a3b8a8d38b,pcb1,False
a7b0d374a67a0a9b5daee1c9,pcb1,True
ae88f967f93fdad6f994fcae,pcb1,True
af0b57367f305eb2a17d8514,pcb1,False
b10423a934a65fe8029be8b3,pcb1,False
b3987a6e76637494d22b6173,pcb1,False
b3c5e4b55365dfe49bbfc529,pcb1,False
b7d6be412991b8875483fd9d,pcb1,False
b9d7dae8a5c5fcbebbb0a494,pcb1,False
baa4d638140bceaf22b6a72c,pcb1,False
bcb8634e535bdd0ef7b0d2c3,pcb1,False
bd5ea3af2c9e7796fc4885b2,pcb1,True
c415f04e8f8cc4ea36be7511,pcb1,True
c4ac42eb5ee0a4789bf270c7,pcb1,False
c62ede3434899c46ab3c060b,pcb1,True
cd76c7f3317d58ab297a3951,pcb1,False
d05061981f58affed931bdbd,pcb1,True
d178bd5629b190173e283933,pcb1,False
d244dab5ed65b8c4fabe3bd3,pcb1,True
d36616000cd05d03f27f9267,pcb1,False
dbe0623545dce8b3b6d109c2,pcb1,False
df6255da319f5f5a957fca34,pcb1,False
e627b7117defb3cdfbc53291,pcb1,False
eba74f816c6d5107132eca7e,pcb1,False
f0c3fba61a2efd6739f3d64b,pcb1,False
f2bf98b580ac49811aac941d,pcb1,False
f5be8c821d0e2b33f0067ae5,pcb1,False
f6f9cbebb8ba45b8c42b58c3,pcb1,False
f8d31cce26e9ee33e673a259,pcb1,False
fabb976489bbb5dcb38fc0f5,pcb1,False
fdc9ef93a38479ccb01d0720,pcb1,True
0034b5c2e42b8d83e6fcf6d9,pcb2,False
017154c854febdf67bcc4cd3,pcb2,False
0396aae0e8543b910447f326,pcb2,True
044cd9bc7b24ef53e8aae994,pcb2,False
05a260a03941e14c4b7fa404,pcb2,True
0cfdad5173e59da7138f0989,pcb2,False
11474c54f7e82004a4d08d3d,pcb2,True
117bc18a710b4e277abb6a6f,pcb2,False
11f01d17018e97dc327c1871,pcb2,False
1396120765feff59f1681771,pcb2,False
14865019f5e6980bbff89391,pcb2,False
1ac6ad7feff9327f8055eead,pcb2,False
1da24f7dc6e05ac42a2e436a,pcb2,False
235b228ca68afd7f5ba618d2,pcb2,False
23604140fec2eef8bd39e1b5,pcb2,False
2727cab027a82fb59ff47289,pcb2,False
27be79a2c4dff4ebb32b823e,pcb2,False
2a6f82efe4a992edee519e90,pcb2,False
2c6d7c05b7b6a314e07d03bc,pcb2,False
2ea061e8a06eade2f04c6203,pcb2,True
2fa5078aab210427dc187c96,pcb2,False
320c443c643128d0f13cbd13,pcb2,True
34b654a1dca527cd5f37709f,pcb2,False
372ae5bdec2320a7643a9f3a,pcb2,False
3756ebdbf929ed787cce6dfc,pcb2,True
3a12002344b707eeebd29c0b,pcb2,True
40288d3216a8b6e9f3ff6f84,pcb2,True
42ee2d6c129abdc1c0309610,pcb2,False
44e8a317d17ba03d731c70e9,pcb2,False
45835dece90eca01ae528c98,pcb2,False
467b73b06b77bb4318220828,pcb2,True
483f148fc75c8678fab89bb4,pcb2,True
49bb6414f376f55f9dfed75a,pcb2,False
50b92309c855312aa506352e,pcb2,False
52d274d86324a2d347948688,pcb2,False
5554622b54ec46458487fccd,pcb2,False
55f1898177a830b5e12abe3d,pcb2,False
580fe2e2970cd28c647aca81,pcb2,False
58896642a6f3987d7f1143f5,pcb2,False
592c6eaa6aadd46ac503d739,pcb2,False
6027ce71478d7b3c6f712726,pcb2,False
6074e88848b9c71cf3e3e076,pcb2,False
628387340d1a6acdb1c9cfb8,pcb2,False
64922825f529b3488defd830,pcb2,True
6f83b8bb8a22fbd61cb75ad4,pcb2,True
6fdb7f891ca8919f0898fcd1,pcb2,False
734f3cec9eec135b130266c0,pcb2,False
73fc18451c00b691448763c1,pcb2,False
75a5838a6d051b79a9684558,pcb2,True
76c30b6fb52eb38e507d2dc5,pcb2,False
785ab307e32681ec6061b1ad,pcb2,False
843bca24abf251865e56ed56,pcb2,False
844ad8281954962a34a5bf8c,pcb2,False
8b68baa11ed86b3af31e169e,pcb2,False
8fac390667fd5e96d54f7365,pcb2,False
96557f21d6aa5ae880a4458f,pcb2,False
96643ba666ef12f988aa091b,pcb2,False
9a426de3fe539d30129fb6e1,pcb2,False
9cc4e91c8188d17a460ae54d,pcb2,False
9dcd7b88aa145c9956d55e28,pcb2,False
a15cc8af2dae04ebbcd5c355,pcb2,False
a3f3d4706393e7fb6290639a,pcb2,False
aadfd2dcc350943f2416b2dd,pcb2,True
ade09ecec40f2c9d7e7a559e,pcb2,False
b0dbfa0887ba168b245c9f5b,pcb2,False
b11dc48e6859c0e3757254f8,pcb2,True
b19543d0edfdd53b19e85ff8,pcb2,True
b883a7338b6052eac5107f56,pcb2,False
ba63aa941366b93f0ebaeca2,pcb2,True
bd71e15273755fea66216dfa,pcb2,False
be1b9150631085938abac877,pcb2,False
c75d1316fd33a72b0af4c5e4,pcb2,False
c7ae6b358d344ed02f059979,pcb2,True
c838acdc59364f0ae0139747,pcb2,False
cc08af32cf19a56d899bcf9a,pcb2,False
cd68690ce790f663ed5457f7,pcb2,False
d0055a1c157529b0573e9797,pcb2,True
d04fb07abcc9f87fd3b69169,pcb2,False
d2289d206bd04eca591264a1,pcb2,False
d343c2a2cbca687849a3010d,pcb2,False
d5ba7127f32231a9ea444738,pcb2,False
d5d38247b3750584b90e5c29,pcb2,False
d8de5fa5354169f39de7d6d0,pcb2,False
d9b148f21cbbcaf360fd45b1,pcb2,False
d9fc0603ee4f26815a3e863a,pcb2,False
e12cc7f03dd0bec2c8be0d63,pcb2,False
e26b913937c2f4a11d007da4,pcb2,True
e4861796e2e4468e0112e833,pcb2,False
e6cc72556acfea6bdc4af38a,pcb2,False
e96e226b798c2f75f8be448b,pcb2,False
ea80968873d9da594441c2d7,pcb2,True
eeb0f9de2bffec5cced2a0ff,pcb2,False
f05ab3c24065985287fcdc4d,pcb2,False
f19f9dd394dcf709d33a91a1,pcb2,False
f3f49db511a77f3f8bae01fa,pcb2,False
f5b0f44066263eac6e77f054,pcb2,False
f645c03fd2cdd71d8649824d,pcb2,False
faf71a290ac9d8c0d6bf4424,pcb2,False
fc0211f53eb8a3eb1fa5941b,pcb2,False
feb3e41656025da3bc354582,pcb2,True
00160ff324c599b2c715a0b5,pcb3,False
009b5b8e3f53c3ec7bca77e5,pcb3,False
00def363460ce202d13ff3ac,pcb3,False
0623b00ea5cbe2a2f243afb8,pcb3,False
11aa823d106daa2240583cd3,pcb3,False
12f6de240f34609698a449ec,pcb3,False
14f02280ec42c1ccc8aac851,pcb3,False
15c3ae0d8743e8989805d796,pcb3,False
18e1a3f7f9f9b8caa40609cc,pcb3,False
195b9a91e8b5e0aff0059c51,pcb3,False
1e51370fdebf3dff56edbce7,pcb3,False
1eceb5e37343e14cafa05cac,pcb3,False
1fbb9f1ade34b0442c15b1c1,pcb3,False
249f8e1272d8883ea47662fb,pcb3,False
32c9f568a03a9e26ef015b76,pcb3,False
36890e55c2c6b3d21fb8bd1b,pcb3,False
36d1b72ee722b86a7f2dade4,pcb3,False
37d281bef1de8488cc105a14,pcb3,False
3c0b4bf6bf885018b620760d,pcb3,False
3c4a804044a0d360622a6542,pcb3,False
3d641a43fe8d5bacb4f61ff1,pcb3,False
3d87b297c6b243bf9e8a1daa,pcb3,False
3f5daadf1432eed743eaeb72,pcb3,False
4306ab11db3608ce4a569108,pcb3,False
4373511abe35d425e9676a2a,pcb3,False
46bd2a9a13c68a3032f8a029,pcb3,False
4773564034a8e983012dbef8,pcb3,False
4a749e9a94c97d05b64241aa,pcb3,False
4f82198a3d1004d1e280622f,pcb3,False
50ea033230d5fe7c2043a5de,pcb3,False
52546fda84f54d6a1fecaf2e,pcb3,False
560887d7ff6c9b943234f327,pcb3,False
5a9bd58da8232d623302a431,pcb3,False
5df4539192f57bf417e8130d,pcb3,True
5e22de1b20c6b8a851188e87,pcb3,False
5f570b16714e282159e85e06,pcb3,False
6273ff3d99faff748cb73ccf,pcb3,True
63fe5945d26e0efa418a77e6,pcb3,False
652343ecfc3c939f01d8e928,pcb3,False
6b05141a06e123ce944355e2,pcb3,False
6c1fc0e6d225520f1907a225,pcb3,False
7197ad0bd1ca57ef77bcdf39,pcb3,False
7975583be402b6b3e95c4253,pcb3,False
7b3aa78e93b96651be784a04,pcb3,False
7b4b5c2c09678c5e8e11b8dd,pcb3,False
7b930fe92c62d542c51727f6,pcb3,False
7bd85e3c167af931c064eb67,pcb3,False
7d5f5d3cf83aca5e99c261d1,pcb3,False
7e9bdf56b2622729636c1045,pcb3,False
8544063c4f0dfa42a7779aab,pcb3,False
8a06f3e847432f46cd2e1394,pcb3,True
8a7cddd693b1921d790d5b13,pcb3,False
91b0cac38312f1899f1637c5,pcb3,False
934643e8423388494ab08704,pcb3,False
93c53680529d7217c5f47f79,pcb3,False
9b501d06984dd1b3dedbfd5d,pcb3,False
a1479eb073103ac29bf7aee5,pcb3,False
a2fc7a2f4dbd7b0a1425f6a0,pcb3,False
a34a9649cc479852c9c16a76,pcb3,False
a569d3990d1513165c49cccf,pcb3,False
a5fbbd4fd9bf7832a02775fe,pcb3,False
b0ff82f2da12cc7c2476600c,pcb3,False
b1e4cce03596b43b79ea9b56,pcb3,False
b284edc37259b804e1588c05,pcb3,False
b831d785f037d22df96d4bba,pcb3,False
b838036dacda8010bf828f1f,pcb3,False
bc0a151a73830b91cf629ae6,pcb3,True
bcc4280fb7ff5c2da59097f0,pcb3,False
be68c91ba135f7233398ea1c,pcb3,False
c416948642d628c37cf0631c,pcb3,False
c850ed3e3fdd330aeb92bb23,pcb3,False
c8d0e8e6a1f461b3389d1110,pcb3,False
ca4bbb42038836cd916fea40,pcb3,False
cb0e24bf3e640c774f49f0d4,pcb3,False
ccd22533cc8468c15cea8173,pcb3,False
ce08ed8426b8499dce325f94,pcb3,False
cf9a7dd1993f876a3309b56e,pcb3,False
d0ab37e5a4719ff16e84666d,pcb3,False
d131209a7aa6c748e7ed53f3,pcb3,False
d3f9ce53374c295ee2be4662,pcb3,False
d4b0eec4535fdfd674e4c71e,pcb3,False
dbb4aa21ac55939e97e7877a,pcb3,False
dc1e7b75565f5b8171c95bf5,pcb3,False
dc5fe9467ee732c258956139,pcb3,False
e219ccecbb0fa925b4ee168c,pcb3,False
e29a040a67f4cafdefa3910c,pcb3,False
e8c4f14bf1512ee978e3215c,pcb3,False
ed0b427ea2af383e2c74329d,pcb3,False
ed49ac7324a7e91df5ff4eec,pcb3,False
edec0f96045bd10e9803db12,pcb3,False
ef98ce7f2a4f4ab08e617a63,pcb3,False
f51a7ad211ef88f4b46e93ce,pcb3,False
f7277cd24c31a03f79526d0e,pcb3,False
f73d56126da134c469e66dd7,pcb3,False
faa43040d0a6fc9e74142c2f,pcb3,False
faa514ab45e01a4b854740cf,pcb3,False
fcb791ab3ea3fb7a609f757e,pcb3,False
fcee1f61a8facc5ae071042d,pcb3,False
fd1ba76f2cac314fa9e195a7,pcb3,False
fed78b28902ec90460c78fc3,pcb3,False
005e070227309d82c55c4275,pcb4,False
00fa6be94b9f1137a440b277,pcb4,True
027038eb34c752939a1e0aa2,pcb4,True
047764c95331feae308c90e2,pcb4,True
0526d987ae6faeb2ac46b9cc,pcb4,False
056f325717dc75cdf75734d6,pcb4,False
068868c67451fd61d22440f1,pcb4,False
072d4a79bd05c7d78e259898,pcb4,False
0faf418cf81ced5dd69c34c7,pcb4,False
16f97c0d505f09955e660ae5,pcb4,True
17e584cd0c3324b6eb08e5bf,pcb4,False
18b56ae51ab1f4c17be2c55f,pcb4,False
18bb01bf7702c211e846338c,pcb4,False
18f0fd2d3dbdc60d5f3513d9,pcb4,False
190a2a3d2a2b8ee2288dcdb1,pcb4,True
19beac86001ba6a35484fd4e,pcb4,False
1e7940bd5a34afe21e45549f,pcb4,True
22cdb4294c4c5b5f755fc763,pcb4,False
238d45a7dd220fd6070bce30,pcb4,False
2a3381ab00f3a412b4144b3b,pcb4,False
2de9d5cdfc61fe53c1d226f1,pcb4,True
32ccad4fbea9506978472013,pcb4,False
373efaec363f842465bd3acb,pcb4,False
37b09625a0bfb14b576704b7,pcb4,False
37f5bc28dd23597ed6ab1e0b,pcb4,True
388e45cb72ef6d36729020ea,pcb4,False
3c2fbca5ce7276e377337e6c,pcb4,False
44452abcc72d422a96de6497,pcb4,True
47f8c3c8d23ea75f9eaed475,pcb4,True
48659a6236cca2b8a9785293,pcb4,False
49092abc7738fc32ba92fb08,pcb4,False
4b8d2b38330fa5942f9509a6,pcb4,False
4c816b72ee515729decd9575,pcb4,False
4e0d26e1684570372c9ff29d,pcb4,False
5000d4717291375122bf2493,pcb4,False
50c468e621f244dde7ab1428,pcb4,True
5212af2e2f675e11ac441f21,pcb4,True
52e4b266e84dec5255c98f5d,pcb4,False
53cc9622e70431b774da2d9c,pcb4,False
55376591cd13917e8f433996,pcb4,False
563c172d1fd3f1a051c73278,pcb4,False
579cdbb9cbf43dc43c4648ba,pcb4,False
5a4ebea6d6c6dcc23d694629,pcb4,True
656d7b1bb516335c5b215df9,pcb4,False
660565f9c151fe4823f9903e,pcb4,False
6a2113d159a9b9248744b3c4,pcb4,False
6ae93e59b3c647f7e16d08ed,pcb4,False
6e2de9d61f899d21b2cfc8e8,pcb4,False
7297bdf13d802055a3b2332e,pcb4,False
72e94075c44242bba2f16fd4,pcb4,False
73f7e96255ed2f2a4762cc32,pcb4,False
755b7f59b1d26d1c46179b0f,pcb4,False
7702f6e31aa74020b48b62c4,pcb4,True
7899993537b41d8220507079,pcb4,True
79f751ffd9ae6b5e35702cb8,pcb4,True
7bae5855faac0d2cdea685c1,pcb4,True
7df7bce17e9dbffda7284557,pcb4,False
83592b0bc775afea95d3c11d,pcb4,False
84c62456176a47f1aed1e84a,pcb4,True
8ed7bbc72b2275a95c7a18f6,pcb4,True
9407debbd13a3bb3cb165677,pcb4,False
9855a151dc87d8ed941a265d,pcb4,True
9ad36bc24600f804a1e17b9f,pcb4,False
9b02325c82f1ba6da823079c,pcb4,False
a31e27ed2e8db09c3e91c9ae,pcb4,True
a594b3da8fff3917c805e6e2,pcb4,False
a618c028ba8f003626d69f29,pcb4,False
a8a94a64acd471f75b56c857,pcb4,True
afcb52664763e120dc376f55,pcb4,False
b0703ab5fecbd9a2b2951bd2,pcb4,True
b18da311930bfdfeb131ac29,pcb4,True
b253c99dac508bb4f47a228a,pcb4,False
b3a751786ba15b26ece1fc1d,pcb4,False
b47939562c67b3a5671dc4cc,pcb4,True
b55a295f7c7ec1ad3fac8596,pcb4,False
b80f07883522b9d821bd85bb,pcb4,False
bd271671372ec7b546a25301,pcb4,False
bdd0f82397445b34db5a60de,pcb4,False
beb6670b85f21ac45fd6b48b,pcb4,False
c01a47cbeebb24b5df8b09d9,pcb4,True
c599b05f2e1a8757cf156c2b,pcb4,False
c5a5497d8136faa6b62d321c,pcb4,False
c643255e8f0cfd6ae1af7537,pcb4,True
c894a684e68453e869a7b59d,pcb4,False
cbf6c89149a15b1bc70a8375,pcb4,False
d2c8cb6cdfcad1fe3b1f8dff,pcb4,False
d451674ba2957ea9a1018211,pcb4,True
d646baf1c18f122f83fdb5d9,pcb4,False
d92f74d23c5d7507316ef1f6,pcb4,False
db1bd561f26bd21285df12af,pcb4,False
e1ea53378faad7537e477a2c,pcb4,False
e6b56c2512bb8660ea532707,pcb4,False
e713192788ad43790d8658d7,pcb4,True
eb662872bc6bce7c9aac9465,pcb4,False
f3b3eb6ad758e704e90ac7d3,pcb4,False
f3d0156953e0d9ac3a5b0539,pcb4,True
f69a7ad702682a7c21480f93,pcb4,True
f8f05304ac4fdc3e8f3c9257,pcb4,False
fc402da6880e1e06b238b903,pcb4,False
fe2c02c1f27a44e28d550220,pcb4,True
013f6d6986ec962ab26302b8,pipe_fryum,True
0449c1a215feb95ea376c73c,pipe_fryum,False
057a07d881ec15a46279132e,pipe_fryum,True
0b7d763512126c93322f8af2,pipe_fryum,True
0c4d03db8dfde3f3032d7099,pipe_fryum,True
12ef41b8576c7c4e0df76fb2,pipe_fryum,False
1a8ba50ac8a59956b346085d,pipe_fryum,True
1f768d6f038138aeb90761ef,pipe_fryum,False
24988ee82878247416514fff,pipe_fryum,True
259ee2c9ef0f9a9c45b411f3,pipe_fryum,True
2b2db9e826f5daf3cb3071ea,pipe_fryum,True
2b648c40bebad7995a5ad986,pipe_fryum,False
308a5df6dd48db5b057d2ee5,pipe_fryum,True
33b64b0c0133325b4ea95503,pipe_fryum,False
360090d515946477b25a2eba,pipe_fryum,True
3bd90d4365f1e8cd9f5a7f7c,pipe_fryum,True
3faee577018566a57ee7dc85,pipe_fryum,True
4422f862d41ba0d8e8992654,pipe_fryum,True
44303df434a9f4b33a7a6654,pipe_fryum,True
48d85fa3550ce0d7862dfb05,pipe_fryum,True
496a39db40d0871f481f064c,pipe_fryum,True
4b32ad4ec07b6614e21c6852,pipe_fryum,True
4ec231856480e7aa7fca76be,pipe_fryum,True
4ee40b105c9abce2b17b343a,pipe_fryum,False
56a9d5dc513156c13df1ea93,pipe_fryum,False
57bb6a0476ceb3509b91b43d,pipe_fryum,True
5b0010b9839800bf37045817,pipe_fryum,True
62119a98c3d5576e86d6a789,pipe_fryum,True
6c59c63705e5998b15f24bd7,pipe_fryum,False
6d936d7f701b0448f20b8956,pipe_fryum,True
6d97b059a95c16c2ec2f72b8,pipe_fryum,False
702485fb6d28c085f95458f5,pipe_fryum,False
715b3f75141c544aed0e386f,pipe_fryum,True
71d17a00bca4cf9fd77446b8,pipe_fryum,True
733e12e6f055dfbc969c7ae4,pipe_fryum,True
771d685ed94af1f169c48a71,pipe_fryum,False
7a5bf53731e0a9a669ef7889,pipe_fryum,False
7eb01c3335029e91e2ce4985,pipe_fryum,False
81ee1534cf0fac2ff1f581ee,pipe_fryum,False
85aa351ddd6bf045da1da401,pipe_fryum,True
8739060da5262e8b525be173,pipe_fryum,False
8d1ddfce04bbda2df6c274e2,pipe_fryum,False
8d602a6fd0e112599dd329b7,pipe_fryum,False
8d62649f443ae79817c13a24,pipe_fryum,True
8ed6c90ae60347ba4c72a07a,pipe_fryum,False
8fdc0decf27dd16474875aee,pipe_fryum,True
901934e119123ecb36d9f0e3,pipe_fryum,True
92219acf00c528a158b9b5cc,pipe_fryum,True
927b327bf71e71304da94c00,pipe_fryum,False
92c4dce718327918dcb3afe1,pipe_fryum,False
92c8db57341a024a86d2b692,pipe_fryum,False
9324dd2f3bff7d261313254b,pipe_fryum,False
95da451e4152cd14590a84de,pipe_fryum,True
978319c9ebc05207a4478bce,pipe_fryum,False
985b2d3e9e0d6f16160f4fc4,pipe_fryum,False
99bf917f1d6959dd4bcb317d,pipe_fryum,True
9c7c483bee80475cb9be16b7,pipe_fryum,False
9c93f059c631dc3ee1e97869,pipe_fryum,True
9d5222b6e52561ea7d059cfd,pipe_fryum,True
9f5996b1113b389991f83b3b,pipe_fryum,True
9fef093da9744935a3718f38,pipe_fryum,True
a4f0decdaeb9a8df57c1a327,pipe_fryum,False
a7b903f127fa92c66e04c9e3,pipe_fryum,False
aa388c0b54898cd2df16d788,pipe_fryum,False
abc77e893b93053c28c53516,pipe_fryum,True
af4ba14f7bbdb808da54580e,pipe_fryum,False
af76920517b7bf9e84ca4933,pipe_fryum,True
b84f34cda76ef08ff8e99f51,pipe_fryum,True
ba0c8a426ec24b0bd3b22f26,pipe_fryum,False
bdb30dc88493807718e7d1f6,pipe_fryum,True
be75f9f76ad7cd0b167fc750,pipe_fryum,False
